ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
644,Candle Bar,"(Some W, SM) (Cruisy 'john') at 74th St.",309 Amsterdam Ave.,Uptown,NY,"(W),(*),(SM),(PT)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
649,Fulton's Sidewalk Cafe,at 71st St.,2061 Broadway,Uptown,NY,(R),Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
648,David,at 72nd St.,1007 Lexington Ave.,Uptown,NY,(*),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
651,Half Breed,,168 Amsterdam Ave.,Uptown,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
650,Grand Finale,(Cabaret),210 W. 70th St.,Uptown,NY,"(M),(R),(*)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
652,Harrah,,35 W. 62nd St.,Uptown,NY,"(R),(D)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
647,Country Cousin,(Some W) at 75th St.,1313 3rd Ave.,Uptown,NY,"(R),(W),(*)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
657,Main Man,,305 Columbus Ave.,Uptown,NY,"(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
655,John's Joint,,1032 2nd Ave.,Uptown,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
656,Leather Loft,"(Gay dept. sotre- jewelry, clothes, etc.)",313 Amsterdam Ave.,Uptown,NY,(*),Business,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
653,Harry's Back East,(Disco) (Cruisy) at 80th St.,1422 3rd Ave.,Uptown,NY,(D),"Cruising Areas,Bars/Clubs",1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
658,Mt. Morris Baths,at 125th ,1944 Madison Ave.,Uptown,NY,(B),Baths,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
654,It's a Man's World,"(Books, etc.) (Looks promising)",287 Amsterdam Ave.,Uptown,NY,,Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
663,Painted Pony,at 84th St.,1485 3rd Ave.,Uptown,NY,"(S),(E)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
661,Numbers,at 70th,2057 Broadway,Uptown,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
662,Ossi Guest House,,128 W. 82 St.,Uptown,NY,(H),Hotels,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
659,New Harry's ,nr. 80th St.,1422 3rd Ave.,Uptown,NY,(*),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
660,Nickel Bar,,127 W. 72nd St.,Uptown,NY,"(B),(YC),(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
665,Peeche's,(many G) at 81st St.,1200 Lexington Ave.,Uptown,NY,"(G),(D)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
669,Twilight,(Some Orientals) nr. 82nd St.,1463 3rd Ave.,Uptown,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
667,Pleasure Chest,"(Leather, books, 'toys', etc.)",230 Columbus Ave.,Uptown,NY,(*),Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
668,Sarhara,(Adm. charge) (Disco- D-upstaris),1234 2nd Ave.,Uptown,NY,"(OC),(G),(E),(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
664,Pearl's Place,(Cabaret) at 96th St.,1854 2nd Ave.,Uptown,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
666,Pellican,(Seafood R),200 W. 70th St.,Uptown,NY,"(M),(R)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
671,Warehouse Pier 51 ,(Mixed bag- small disco) (Some B) (WE*) at 75th,324 Amsterdam Ave.,Uptown,NY,"(B),(WE),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
670,Uncle Charlie's North,(Cruisy) at 75th St.,1049 Lexington Ave.,Uptown,NY,"(*),(YC)","Cruising Areas,Bars/Clubs",1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
672,Wildwood Tavern,(Cruisy) nr. 75th St.,308 Columbus Ave.,Uptown,NY,(*),"Cruising Areas,Bars/Clubs",1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
673,Womanbooks,,201 W. 92nd St.,Uptown,NY,(G),Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
683,Community Book Stores,,143 7th Ave.,Brooklyn Heights,NY,,Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
685,Francis Cranflone,(Residential H) (Men only),357 Dean St.,Boerum Hill,NY,(H),Hotels,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
684,Danny's of Brooklyn Heights,(Disco) (Sun. brunch),108 Montague St.,Brooklyn Heights,NY,(D),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
682,Community Book Stores,,162 Montague St.,Brooklyn,NY,(M),Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
686,Jaybird Books,,408 Jay St.,Brooklyn,NY,,Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
687,Pandora Books,,88 Court St.,Brooklyn,NY,,Book Store,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
689,Rhythms,(Disco),6826 New Utrecht Ave.,Brooklyn,NY,(D),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
688,Pineapple ,('Sal's') (Disco) ,79 Pineapple St.,Brooklyn Heights,NY,"(YC),(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
694,Billy the Kid,"(Some YC, W, SM)",76-07 Roosevelt Ave.,Jackson Heights,NY,"(YC),(*),(W),(SM),(PT)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
692,Archdiocese,(Disco) (Some Latins) (Wed.- Sun.),61-06 39th Ave.,Woodside,NY,"(*),(D)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
696,Cozy Cabin,(Disco),9203 Astoria Blvd.,Jackson Heights,NY,(D),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
695,Club Four-O,(Wed.- Sun.),7319 Broadway,Jackson Heights,NY,"(P),(D),(AH)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
693,Besty Ross,(Cruisy),72-13 37th Ave.,Jackson Heights,NY,"(D),(*)","Cruising Areas,Bars/Clubs",1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
702,Mr. Dreams,(DIsco),63-12 Broadway,Queens,NY,"(YC),(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
701,Kathy's Part I,(Some G),130-04 Atlantic Ave.,Richmond Hill,NY,"(G),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
699,Gemini,,101-24 Jamaica Ave.,Richmond Hill,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
698,Flavors,(Disco),120-31 83rd Ave.,Kew Gardens,NY,"(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
697,Fiddlesticks,(Some G),205 Cypress Ave.,Ridgewood,NY,(G),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
705,Our Place,,77-02 Broadway,Jackson Heights,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
707,Tavern on the Turn,,172-22 Hillside Ave.,Jamaica,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
704,Nothern Men's Sauna,"(Baths) (On again, off again)",137-08 Nothern Blvd.,Flushing,NY,,Baths,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
706,Shipmates,,46-19 30th Ave.,Astoria,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
703,Night Owl,(Disco) (10 p.m.- 8 a.m.),119-32 Metropolitan Ave.,Kew Gardens,NY,"(P),(D),(AH)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
712,Beach Haven,,901  Father Cappanado,Staten Island,NY,"(G),(D),(PT)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
713,Bill Bailey's ,(Disco),492 Bay St.,Staten Island,NY,"(M),(D),(S)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
711,Apartment,(Latins) (Disco) (Sat. only 3rd floor),508 Willis Ave.,Bronx,NY,(D),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
718,Itsy Bitsy Lounge,,1149 Michigan Ave.,Niagara Falls,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
717,Ronnie's Thing,(Many G) nr. Jerome,56 E. Mt. Eden Ave.,Bronx,NY,(G),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
720,L.I. Balcony Books,,6 Bayview Ave.,Northpoint,NY,(M),Book Store,1979,,,Long Island,2/29/2020 10:19pm,7/27/2020 11:35am
715,El Horoscope ,(Disco) (Some Latins),1969 Jerome Ave.,Bronx,NY,(D),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
714,Brazil,(Many G) (DIsco) ($2.50 min) South Beach,86 Mills Ave.,Staten Island,NY,"(*),(G),(D),(S)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
716,Mother Earth,(Many G),381 Van Duzer St.,Staten Island,NY,"(R),(G)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
726,Capri Motel,,479 W. Main,Patchoque,NY,"(M),(H)",Hotels,1979,,,Long Island,2/29/2020 10:19pm,7/27/2020 11:35am
725,Stadium,,659 E. State St.,Olean,NY,"(M),(R)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
724,Upstairs-Downstairs,(Pub downstairs best- M-E upstairs) (Rear entrance),1441 Old Northern Blvd.,Old Rosyln Village,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
727,Fantasy,(Disco),90 W. Main St.,Patchoque,NY,"(YC),(D)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
728,Blair's Tavern,,,Plattsburg,NY,(M),Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
731,Congress,(Closes 1 a.m.),415 Main,Poughkeepsie,NY,"(D),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
733,Adonis,(Sauna) (fromerly Club Rochester Baths),92 North St.,Rochester,NY,,Baths,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
735,Bachelor Forum,"(Some SM, W, OC, RT) (WE*) nr. Goodman",1065 E. Main,Rochester,NY,"(SM),(W),(OC),(RT),(WE),(*)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
734,Avenue Pub,,522 Monroe Ave.,Rochester,NY,,Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
737,Friars Inn,(Looks promising),248 Monroe Ave.,Rochester,NY,"(R),(YC)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
736,Bullwinkle Cafe,,618 Lake St.,Rochester,NY,"(M),(OC),(E)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
738,Jim's,(Disco) (2 bars) (go go boys),123 North St.,Rochester,NY,"(*),(YC),(D),(PT)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
741,River View Restaurant,,242 South Ave.,Rochester,NY,"(G),(*),(D)",Restaurant,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
739,New Clinton Bookmark,,115 N. Clinton,Rochester,NY,,Book Store,1979,,checked,,2/29/2020 10:19pm,7/27/2020 11:35am
742,Roman Sauna Baths,,109 North St.,Rochester,NY,(*),Baths,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
740,Rathskellar,,89 Elm St.,Rochester,NY,"(YC),(RT),(D),(S)",Bars/Clubs,1979,,,,2/29/2020 10:19pm,7/27/2020 11:35am
745,Two-Twelve Club,,212 Colvin St.,Rochester,NY,(G),Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
743,State St. Book Store,,109 State St.,Rochester,NY,,Book Store,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
744,Tara,(Piano bar),395 Andrews St.,Rochester,NY,"(OC),(E)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
746,Won,,1063 E. Main St.,Rochester,NY,,Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
751,Savoy,,225 E. Somenick,Rome,NY,(M),Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
755,Blythwood,,50 N. Jay St.,Schenectady,NY,"(PT),(OC)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
752,Bunk House,(Cruisy) (Disco) (Montauk Hwy.),192 N. Main St.,Sayville,NY,"(*),(W),(D)","Bars/Clubs,Cruising Areas",1979,,,Long Island,3/1/2020 4:22pm,7/27/2020 11:35am
753,Coachman's Corner,(Some OC),239 N. Main St.,Sayville,NY,(OC),Bars/Clubs,1979,,,Long Island,3/1/2020 4:22pm,7/27/2020 11:35am
760,Adventures in Mischief,(Leather & accessories),237 E. Genesee,Syracuse,NY,(M),Business,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
756,Mill Land Pub,,1 Mill Lane,Schenectady,NY,(*),Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
758,Virginian Lounge,,503 Lake Ave.,St. James,NY,(R),Restaurant,1979,,,Long Island,3/1/2020 4:22pm,7/27/2020 11:35am
757,Equus,(Disco) (Cruisy) opp. Seaford R.R. Station,3882 Sunrise Hwy.,Schenectady,NY,"(*),(YC),(D)","Cruising Areas,Bars/Clubs",1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
764,Franklin News,(Books),306 S. Franklin,Syracuse,NY,,Book Store,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
763,Continental Book Store,,574 S. Salina,Syracuse,NY,,Book Store,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
767,Le Grande Book Store,,307 W. Fayette St.,Syracuse,NY,,Book Store,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
765,Gotch Carr's,('Hustlers'),308 S. Warren,Syracuse,NY,"(B),(RT)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
762,Cat's Meow ,,212 Franklin,Syracuse,NY,"(G),(D)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
770,Travelers Sauna Baths,(2nd floor),309 S. Warren,Syracuse,NY,(*),Baths,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
769,Ryan's Someplace Else,(North) (3 floors) (Disco) (Cruisy),138 E. Genesee,Syracuse,NY,"(*),(E),(D)","Cruising Areas,Bars/Clubs",1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
768,Orpheus,(Many G),1203 Butternut St.,Syracuse,NY,"(PT),(G)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
777,132 N. Main,(Summer guest house),132 N. Main,East Hampton,NY,(P),Hotels,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
782,Holiday Inn Bar,,267 Genesee,Utica,NY,(M),Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
783,Midnight Mary's,(Disco) at Broadway,308 Columbia,Utica,NY,"(YC),(D),(*)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
787,McGoo's Tavern,,81 Public Square,Watertown,NY,"(M),(OC)",Bars/Clubs,1979,,,,3/1/2020 4:22pm,7/27/2020 11:35am
789,T.C. & Company,,121 Woodfield,West Hempstead,NY,"(*),(YC),(G),(D),(PT)",Bars/Clubs,1979,,,Long Island,3/1/2020 4:22pm,7/27/2020 11:35am
792,Play Room,(Disco) (Some G),590 Nepperham Ave.,Yonkers,NY,"(D),(G),(*)",Bars/Clubs,1979,,,,3/1/2020 4:23pm,7/27/2020 11:35am
791,Blus Dahlia,(Disco),540 Palmer Rd.,Yonkers,NY,"(D),(*)",Bars/Clubs,1979,,,,3/1/2020 4:23pm,7/27/2020 11:35am
795,Eightballs Lounge,(Disco),369 Central Ave.,Albany,NY,"(YC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
796,Gateway Diner,,899 Central Ave.,Albany,NY,"(M),(R),(C),(AH)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
794,Central Arms,"(Some RT, G, B)",76 Central Ave.,Albany,NY,"(D),(PT),(RT),(G),(B)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
793,Attic,(Upstairs),519 Central Ave.,Albany,NY,"(D),(OC),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
798,Pent House,,90 Central Ave.,Albany,NY,"(B),(RT)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
797,Hudson Arms Tavern,,222 Central Ave.,Albany,NY,"(G),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
806,Shore House,Bayville Bridge,,Bayville,NY,,Bars/Clubs,1978,,,Long Island,3/1/2020 4:23pm,7/27/2020 11:35am
807,C'Est Bon,,,2520 Merrick Rd.,NY,"(OC),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
804,Club Buffalo,(Baths),44 Almeda,Amherst,NY,"(P),(*)",Baths,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
811,Gaslight House ,,219 Washington ,Binghamton,NY,"(G),(D),(PT),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
809,Cadillac,(Opens late- practially an institution),9 Main St.,Binghamton,NY,"(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
812,Lenny's,,201 State St.,Binghamton,NY,(D),Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
808,Pal Joey's West,,2475 Jerusalem Ave.,Bellmore,NY,"(YC),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
817,Chardy's II,(Disco) (Could be a winner),10 Carlough Rd.,Bohemia,NY,(D),Bars/Clubs,1978,,,Long Island,3/1/2020 4:23pm,7/27/2020 11:35am
822,Dominique,(Newly expand),20 Allen St.,Buffalo,NY,"(OC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
819,Capri Art Theatre,,3165 Bailey Ave.,Buffalo,NY,(M),Theatre,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
820,Center,(Counseling service- beer & (D) on Sat. nights- (G) 7(SM) groups meet here at various other times),1350 Main St.,Buffalo,NY,"(D),(G),(SM)",Organizations,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
821,Cole's Restaurant,,1104 Elmwood Ave.,Buffalo,NY,"(M),(PE),(WE)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
823,Downtown Manor,(Some G) (DIsco) (Two floors),212 Franklin,Buffalo,NY,"(G),(YC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
824,Greenfield Street,(Vegetarian R),25 Greenfield St.,Buffalo,NY,"(R),(M),(HIP)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
830,OpenHouse,(Open 24 hrs.),516 Delaware,Buffalo,NY,"(M),(R)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
828,Mr. Goodbar,,1110 Elmwood,Buffalo,NY,"(M),(YC),(R),(*)","Restaurant,Bars/Clubs",1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
825,Hinachi Room,(Disco) (Newly expanded- 'Tops' in Buffalo),274 Delaware St.,Buffalo,NY,"(YC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
827,Mastrantonio's Niagara Manor,,899 Niagara Falls Blvd.,Buffalo,NY,"(M),(PE),(R)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
831,Papagayo,,124 Elmwood Ave.,Buffalo,NY,"(M),(D)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
836,Town Manor,,354 Franklin Ave.,Buffalo,NY,"(M),(D)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
833,"Rosy, Rum & Rations",(Some G),486 Elmwood Ave.,Buffalo,NY,"(YC),(G),(R),(PT)","Restaurant,Bars/Clubs",1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
835,Shamrock,,535 Elmwood Ave.,Buffalo,NY,"(M),(OC)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
832,Ricardo's,,252 Delaware Ave.,Buffalo,NY,"(YC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
837,Villa Capri,(Some W-SM) (May be moving to new location) at Allen,937 Main,Buffalo,NY,"(D),(W),(SM),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
848,Broaster House,,1820 Hempstead Tpke.,East Meadow,NY,,Bars/Clubs,1978,,,Long Island,3/1/2020 4:23pm,7/27/2020 11:35am
846,Between Us Lounge,,825  Merrick Rd.,Copiague,NY,(D),Bars/Clubs,1978,,,Long Island,3/1/2020 4:23pm,7/27/2020 11:35am
847,Pal Joey's East,(Recently re-opened),836 Grand Ave.,Deer Park,NY,"(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
850,Jack & Mary's ,,602 So. Main,Elmira,NY,"(M),(R),(C),(AH)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
852,The David,,511 Railroad Ave.,Elmira,NY,"(YC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
849,J.J.'s Bar,(May be moving),116 E. Church St.,Elmira,NY,,Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
851,Mary's Grill,,112 Lake St.,Elmira,NY,(G),"Restaurant,Bars/Clubs",1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
864,Side Street,,25 E. Marie St.,Hicksville,NY,"(M),(D),(PT)",Bars/Clubs,1978,,,Long Island,3/1/2020 4:23pm,7/27/2020 11:35am
865,North 40,,1642 E. Shore Dr.,Ithaca,NY,"(M),(YC)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
862,Silver Lining,,175 Cherry Lane,Floral Park,NY,,Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
875,Log Rail,(Cruisy) 1 mi. So. of town,165 Rte. 208,New Paltz,NY,"(PT),(D),(*)","Bars/Clubs,Cruising Areas",1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
873,Marie's Dockside Lounge,,,Lindenhurst,NY,"(G),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
878,Beau Geste,at 22nd St.,,Greenwich Village,NY,"(R),(*)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
881,Boots & Saddle ,,76 Christopher St.,Greenwich Village,NY,"(W),(SM),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
879,Bonnie & Clyde's,,82 W. 3rd St.,Greenwich Village,NY,"(G),(D),(E),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
880,Bonnie's ,(Upstairs- above Bonnie & Clyde's),8 W. 3rd St.,Greenwich Village,NY,(R),Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
886,Challice II,(Disco) (Upstairs),98 3rd Ave.,Greenwich Village,NY,"(D),(P),(AH),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
882,Carr's,,204 W. 10,Greenwich Village,NY,"(R),(OC)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
884,Casa Paco,(Mexican R),330 Bleecker St.,Greenwich Village,NY,"(M),(R)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
885,Cell Block,,372 W. 11th St.,Greenwich Village,NY,"(SM),(AH)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
883,Casa  Maria,,53rd W. 19th St.,Greenwich Village,NY,(G),Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
887,Charlie & Kelly's ,(Closed Sundays) at Perry,259 W. 4th St.,Greenwich Village,NY,"(R),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
892,Duplex,(Disco) (Cabaret),55 Grove St.,Greenwich Village,NY,"(G),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
888,Club Baths,"(Some SM, W) ('Tops' in area) at 2nd St.",24 1st Ave.,Greenwich Village,NY,"(YC),(PT),(SM),(W),(*)",Baths,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
890,Duchess,(G only) (Disco),70 Grove St.,Greenwich Village,NY,"(G),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
889,Danny's First,(Some B) at Greenwich,139 Chirstopher St.,Greenwich Village,NY,"(B),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
891,Duff's,,115 Christopher St.,Greenwich Village,NY,"(M),(R)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
899,Infinity,(Hip) (Disco) at Bleecker,653 Broadway,Greenwich Village,NY,"(P),(HIP),(YC),(D),(*)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
897,Frank & Danny's,,104 W. 13th St.,Greenwich Village,NY,(R),Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
896,Four Eleven,,411 Bleecker St.,Greenwich Village,NY,(R),Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
894,Fedora's,,239 W. 4th St.,Greenwich Village,NY,"(M),(R)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
898,Frankenstein,"(Some W, SM) (Disco) (No booze)",52 Greene St.,Greenwich Village,NY,"(W),(SM),(D)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
895,Five Oaks,,49 Grove St.,Greenwich Village,NY,"(M),(G),(R)",Restaurant,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
904,Kelley's Village West,(Some G) (Disco) at 7th,46 Bedford St.,Greenwich Village,NY,"(G),(D)",Bars/Clubs,1978,,,,3/1/2020 4:23pm,7/27/2020 11:35am
