ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
210,Hygenic Lounge ,,79 Bank St. ,New London,CT,,Bars/Clubs,1974,,,,4/6/2020 5:54pm,7/23/2020 7:24pm
42,Log Cabin,(use back entrance),Rt. 25 ,Newtown,CT,,Bars/Clubs,1974,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
43,Road House Cafe,,1388 Thomaston Ave. at Chase,Waterbury,CT,"(M),(*)",Restaurant,1974,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
211,Cedarbrook Inn ,,919 E. State St. ,Westport,CT,(G),Bars/Clubs,1974,,,,4/6/2020 5:57pm,7/23/2020 7:24pm
212,Casbar,,1277 N. Main St. ,Bridgeport,CT,(M),Bars/Clubs,1975,,,,4/6/2020 5:58pm,7/23/2020 7:24pm
213,Penthouse ,(Some G),54 E. Washington ,Bridgeport,CT,"(YC),(D),(G),(*)",Bars/Clubs,1975,,,,4/6/2020 5:59pm,7/23/2020 7:24pm
44,Brass Rail ,,141 Main St. ,Danbury,CT,(*),Bars/Clubs,1975,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
214,Glen Acres ,(Springdale),44 Poplar Rd. ,Glenbrook,CT,(M),Bars/Clubs,1975,,,,4/6/2020 6:00pm,7/23/2020 7:24pm
45,Homestead Inn ,,44 Field Pt. Rd. ,Greenwich,CT,"(M),(R),(H)","Restaurant,Hotels",1975,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
46,Cafe Lib ,,132 New Park Ave. ,Hartford,CT,(G),Bars/Clubs,1975,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
215,Loft ,(Unisex),495 1/2 Farmington Ave. ,Hartford,CT,"(C),(R),(YC),(HIP),(B),(D),(*),(S)",Restaurant,1975,,,,4/6/2020 6:01pm,7/23/2020 7:24pm
216,Nick's Steak House ,(Adm. charge back room weekends),1943 Broad St. ,Hartford,CT,"(YC),(D),(*)",Bars/Clubs,1975,,,,4/6/2020 6:03pm,7/23/2020 7:24pm
217,Park West ,(some G),1615 Park St. ,Hartford,CT,"(D),(G),(*)",Bars/Clubs,1975,,,,4/6/2020 6:03pm,7/23/2020 7:24pm
218,Riviera Lounge ,,238 Colombus Blvd. ,Hartford,CT,,Bars/Clubs,1975,,,,4/6/2020 6:04pm,7/23/2020 7:24pm
219,Warehouse ,(Some G) ,61 Woodbine at Capitol Ave. ,Hartford,CT,"(YC),(D),(*),(G)",Bars/Clubs,1975,,,,4/6/2020 6:04pm,7/23/2020 7:24pm
47,Hungry Charlie's ,,300 York ,New Haven,CT,"(HIP),(M),(YC),(R)",Restaurant,1975,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
222,Jacko Sullivans ,,1166 Chapel St. ,New Haven,CT,"(M),(YC)",Bars/Clubs,1975,,,,4/6/2020 6:06pm,7/23/2020 7:24pm
223,Malone's Three Stines ,,255 Church St. ,New Haven,CT,"(YC),(*),(HIP),(D)",Bars/Clubs,1975,,,,4/6/2020 6:07pm,7/23/2020 7:24pm
224,Parkway ,($2 min on weekends),1574 Chapel St. ,New Haven,CT,"(HIP),(YC),(D),(*)",Bars/Clubs,1975,,,,4/6/2020 6:08pm,7/23/2020 7:24pm
226,Poor Lads,,204 Crown St. ,New Haven,CT,"(M),(PE)",Bars/Clubs,1975,,,,4/6/2020 6:08pm,7/23/2020 7:24pm
227,Pub Restaurant ,,1132 Chapel ,New Haven,CT,(*),Restaurant,1975,,,,4/6/2020 6:08pm,7/23/2020 7:24pm
48,Whole Thing,(Some B),1239 Chapel St. ,New Haven,CT,"(YC),(D),(HIP),(B),(*)",Bars/Clubs,1975,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
229,Corral ,,727 Bank St. ,New London,CT,"(YC),(D),(*)",Bars/Clubs,1975,,,,4/6/2020 6:10pm,7/23/2020 7:24pm
230,Harbor ,,157 Bank St. ,New London,CT,(M),Bars/Clubs,1975,,,,4/6/2020 6:10pm,7/23/2020 7:24pm
231,Hygenic Lounge ,,79 Bank St. ,New London,CT,,Bars/Clubs,1975,,,,4/6/2020 6:10pm,7/23/2020 7:24pm
232,Road House Cafe,,1388 Thomaston Ave. at Chase,Waterbury,CT,"(M),(*)",Restaurant,1975,,,,4/6/2020 6:11pm,7/23/2020 7:24pm
233,Cedarbrook Inn ,,919 E. State St. ,Westport,CT,(G),Bars/Clubs,1975,,,,4/6/2020 6:12pm,7/23/2020 7:24pm
51,Black Rock ,,2931 Fairfield Ave. ,Bridgeport,CT,"(R),(OC),(G)",Bars/Clubs,1976,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
52,Casbar ,,1277 N. Main St. ,Bridgeport,CT,(*),Bars/Clubs,1976,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
53,Penthouse ,(Some G),54 E. Washington ,Bridgeport,CT,"(YC),(D),(G),(*)",Bars/Clubs,1976,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
54,Brass Rail ,,141 Main St. ,Danbury,CT,(*),Bars/Clubs,1976,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
55,Homestead Inn ,,44 Field Pt. Rd. ,Greenwich,CT,"(M),(R),(H)","Restaurant,Hotels",1976,,,,3/30/2020 6:51pm,7/23/2020 7:24pm
93,Attic ,(Unisex)(Upstairs),495 1/2 Farmington,Hartford,CT,"(D),(AH)",Bars/Clubs,1976,,,,4/6/2020 4:40pm,7/23/2020 7:24pm
94,Cafe Lib ,(Some G),132 New Park Ave. ,Hartford,CT,(G),Bars/Clubs,1976,,,,4/6/2020 4:40pm,7/23/2020 7:24pm
95,Civic Book Store ,,240 Trumbull St. ,Hartford,CT,,Book Store,1976,,,,4/6/2020 4:40pm,7/23/2020 7:24pm
96,M.C.C.,,1 Amity St. ,Hartford,CT,,Church,1976,,,,4/6/2020 4:40pm,7/23/2020 7:24pm
97,Nick's Steak House ,(Disco),1943 Broad St. ,Hartford,CT,"(YC),(D),(*)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
98,Warehouse ,(Some G)($1.00 adm. WE),61 Woodbine at Capitol ,Hartford,CT,"(M),(YC),(D),(G),(*),(WE)",Bars/Clubs,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
101,Hungry Charlie's ,,300 York ,New Haven,CT,"(HIP),(M),(YC),(R)",Restaurant,1976,,,,4/6/2020 4:41pm,7/23/2020 7:24pm
