ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
322,Magic Garden ,(Liquor),217 N.W. 4th Ave. ,Portland,OR,"(G),(R),(D)",Restaurant,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
137,Majestic Hotel & Baths,,303 S.W. 12th Ave. ,Portland,OR,,"Hotels,Baths",1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
165,Majestic Hotel & Baths ,,303 S.W. 12th Ave. ,Portland,OR,(*),"Baths,Hotels",1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
238,Majestic Hotel & Baths ,,303 S.W. 12th St. ,Portland,OR,(*),"Baths,Hotels",1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
203,Majestic Hotel & baths ,,303 S.W. 12th Ave. ,Portland,OR,(*),"Baths,Hotels",1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
323,Majestic Hotel & Club Baths,,303 S.W. 12th Ave. ,Portland,OR,(*),"Baths,Hotels",1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
379,Majestic Hotel & Club Baths,(Needs a good scrub job),303 S.W. 12th Ave. ,Portland,OR,,"Baths,Hotels",1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
274,Majestic Hotel & Club Baths ,,303 S.W. 12th Avenue ,Portland,OR,(*),"Baths,Hotels",1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
445,Majestic Hotel Club Baths ,,303 S.W. 12th Ave. ,Portland,OR,,"Baths,Hotels",1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
7,Mama Bernice's ,,1228 SW 3rd. ,Portland,OR,,Bars/Clubs,1965,,,,4/9/2020 4:08pm,7/27/2020 1:14pm
19,Mama Bernice's ,,1228 SW 3rd. ,Portland,OR,,Bars/Clubs,1966,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
380,Mamie's Coffee Shop ,(6 a.m. to 12 midnight),302 S.W. 9th St. ,Portland,OR,"(R),(AH),(WE)",Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
56,Marion Hotel Bar ,,200 Commerical SE,Salem,OR,(M),"Bars/Clubs,Hotels",1969,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
77,Marion Hotel Bar ,,200 Commerical S.E.,Salem,OR,(M),Bars/Clubs,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
98,Marion Hotel Bar ,,200 Commerical S.E.,Portland,OR,(M),"Bars/Clubs,Hotels",1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
124,Marion Hotel Bar ,,200 Commerical S.E.,Salem,OR,(M),"Bars/Clubs,Hotels",1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
152,Marion Hotel Bar ,,200 Commercial S.E. ,Salem,OR,(M),"Bars/Clubs,Hotels",1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
426,Medford Hotel & Barbary Coast Bar,(looks promising) ,406 W. Main ,Medford,OR,"(M),(H),(W)","Hotels,Bars/Clubs",1980,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
308,Medford Hotel Bar,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
62,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
82,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
103,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
127,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1973,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
189,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Hotels,Bars/Clubs",1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
225,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1976,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
260,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
362,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
446,Mildred's Palace ,(No booze)(Disco),918 S.W. Yamhill,Portland,OR,"(YC),(D),(AH),(WE),(*)",Bars/Clubs,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
381,Milord's ,(No booze)(Disco),918 S.W. Yamhill ,Portland,OR,"(YC),(D),(AH),(WE),(*)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
51,Model Inn,,1536 SW 1st St. ,Portland,OR,(G),Bars/Clubs,1969,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
8,Model Inn ,,1536 SW 1st. ,Portland,OR,(RT),Bars/Clubs,1965,,,,4/9/2020 4:08pm,7/27/2020 1:14pm
20,Model Inn ,,1536 SW 1st St. ,Portland,OR,"(M),(RT)",Bars/Clubs,1966,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
34,Model Inn ,,1536 SW 1st St. ,Portland,OR,(G),Bars/Clubs,1968,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
324,New Ritz Disco,(Disco)(enter thru rear alley),1116 S.W. Washington ,Portland,OR,"(YC),(D),(*)",Bars/Clubs,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
382,New Ritz Disco,('Teenie-Boppers')(Unisex)(Enter thur rear alley),605 S.E. 15th ,Portland,OR,"(HIP),(D)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
9,Nineteenth Hole ,,1002 SW Broadway ,Portland,OR,,Bars/Clubs,1965,,,,4/9/2020 4:08pm,7/27/2020 1:14pm
275,Old St. George Hotel ,,118 W. Burnside St. ,Portland,OR,(H),Hotels,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
325,Old St. George Hotel ,,118 S.W. Burnside ,Portland,OR,(H),Hotels,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
383,Old St. George Hotel ,,118 S.W. Burnside ,Portland,OR,(H),Hotels,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
384,Olympic Baths ,"(11 a.m. to 11 p.m., 24 hrs WE)",531 S.W. 12th Ave. ,Portland,OR,(WE),Baths,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
138,Olympic Sauna Baths ,,359 S.W. Morrison ,Portland,OR,,Baths,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
166,Olympic Sauna Baths ,,359 S.W. Morrison ,Portland,OR,,Baths,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
204,Olympic Sauna Baths ,,359 S.W. Morrison ,Portland,OR,,Baths,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
239,Olympic Sauna Baths ,,359 S.W. Morrison ,Portland,OR,,Baths,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
276,Olympic Sauna Baths ,(Looks more promising) ,359 S.W. Morrison ,Portland,OR,,Baths,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
447,Olympic Steam Baths,Uptown (Open 24 hrs.)(Massages),531 S.W. 12th Ave. ,Portland,OR,,Baths,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
35,Other Inn,,242 SW Adler ,Portland,OR,"(M),(*)",Bars/Clubs,1968,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
52,Other Inn,,242 SW Alder ,Portland,OR,(M),Bars/Clubs,1969,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
167,Other Inn,,242 S.W. Adler ,Portland,OR,"(W),(RT),(*)",Bars/Clubs,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
205,Other Inn,,242 S.W. Alder ,Portland,OR,"(W),(RT),(*)",Bars/Clubs,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
240,Other Inn,,242 S.W. Alder ,Portland,OR,"(*),(OC),(W),(RT)",Bars/Clubs,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
70,Other Inn ,,242 S.W. Alder,Portland,OR,,Bars/Clubs,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
90,Other Inn ,,242 S.W. Alder ,Portland,OR,,Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
112,Other Inn ,,242 S.W. Alder ,Portland,OR,(W),Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
139,Other Inn ,,242 S.W. Alder ,Portland,OR,(W),Bars/Clubs,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
277,Other Inn ,,242 S.W. Alder ,Portland,OR,"(OC),(W),(SM),(PT)",Bars/Clubs,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
326,Other Inn ,,242 S.W. Alder ,Portland,OR,"(W),(SM),(OC),(PT)",Bars/Clubs,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
385,Other Inn ,"(Some OC, W, SM)",242 S.W. Alder ,Portland,OR,"(OC),(W),(SM),(PT)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
448,Other Inn ,,242 S.W. Alder ,Portland,OR,"(OC),(W),(SM),(PT)",Bars/Clubs,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
361,Over-The-Waves,(Late nights- summers only),2945 N.W. Jetty ,Lincoln City,OR,"(M),(R)",Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
307,Over-The-Waves ,(late nights- summers only),2945 N.W. Jetty ,Lincoln City,OR,"(M),(R)",Restaurant,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
425,Over-the-Waves ,(Late nights- summers only) ,2945 N.W. Jetty,Lincoln City,OR,"(M),(R)",Restaurant,1980,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
356,Pearl Street Station ,(best thing to happen in Eugene ever)(M-days)(Disco)(D)- at night,412 Pearl St. ,Eugene,OR,"(*),(M),(R),(YC),(D)",Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
386,Peek-A-Rama,,834 S.W. 3rd ,Portland,OR,(M),Book Store,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
241,Peek-A-Rama Book Store,,834 S.W. 3rd Ave. ,Portland,OR,,Book Store,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
278,Peek-A-Rama Book Store ,,834 S.W. 3rd ,Portland,OR,(M),Book Store,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
327,Peek-A-Rama Books,,834 S.W. 3rd,Portland,OR,(M),Book Store,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
91,Pied Piper ,,1217 Stark ,Portland,OR,"(D),(RT),(*)",Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
206,Pink Cat Adult Books,,523 S.W. 3rd Ave.,Portland,OR,,Book Store,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
168,Pink Cat Adult Books ,,523 S.W. 3rd Ave. ,Portland,OR,,Book Store,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
242,Pink Cat Adult Books ,,523 S.W. 3rd Ave. ,Portland,OR,,Book Store,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
279,Pink Cat Adult Books ,,523 S.W. 3rd ,Portland,OR,(M),Book Store,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
169,Portland Rose Motel ,(Salem Frwy.- Barbur Exit),8920 S.W. Barbur Blvd. ,Portland,OR,(H),Hotels,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
207,Portland Rose Motel ,(Salem Fwy. - Barbur Exit),8920 S.W. Barbur ,Portland,OR,(H),Hotels,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
243,Portland Youth Alliance ,,615 S.E. Alder ,Portland,OR,"(YC),(D),(C)",Bars/Clubs,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
71,Purple Cat ,,624 S.W. Burnside ,Portland,OR,,Bars/Clubs,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
92,Purple Cat ,,624 S.W. Burnside ,Portland,OR,,Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
113,Purple Cat ,,624 S.W. Burnside,Portland,OR,(M),Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
280,Rafters ,(Portland's new 'super bar' & light show- enter thru 'The Embers' then upstairs)(Disco),Park & Yamhill,Portland,OR,"(YC),(D),(*)",Bars/Clubs,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
21,Red Carpet ,(after taverns close) Greyhound Bus Depot ,,Portland,OR,(*),Bars/Clubs,1966,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
329,Rhondee ,(Looks promising),1014 S.W. Stark ,Portland,OR,"(R),(OC)",Restaurant,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
388,Rhondee ,(Liquor),1014 S.W. Stark St. ,Portland,OR,"(*),(R)",Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
450,Rhondee ,(Liquor),1014 S.W. Stark St. ,Portland,OR,"(R),(D),(PT)",Restaurant,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
115,Rip Tide ,,933 S.W. Stark ,Portland,OR,"(YC),(D),(*)",Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
141,Rip Tide ,,933 S.W. Stark ,Portland,OR,"(YC),(D),(*)",Bars/Clubs,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
390,Rising Moon,(G only),413 W. Burnside ,Portland,OR,"(G),(PT),(D)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
452,Rising Moon,(L only),413 W. Burnside ,Portland,OR,"(L),(*),(PT),(D)",Bars/Clubs,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
330,Rising Moon ,(G-only),413 W. Burnside ,Portland,OR,"(G),(PT),(D),(*)",Bars/Clubs,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
61,Riviera Room ,,39 W. 10th ,Eugene,OR,(M),Bars/Clubs,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
81,Riviera Room ,,39 W 10th ,Eugene,OR,(M),Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
102,Riviera Room ,,39 W. 10th ,Eugene,OR,(M),Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
126,Riviera Room ,,39 W. 10th ,Eugene,OR,(M),Bars/Clubs,1973,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
186,Riviera Room ,,39 W. 10th ,Eugene,OR,(*),Bars/Clubs,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
221,Riviera Room ,(Many G),39 W. 10th St. ,Eugene,OR,"(*),(G)",Bars/Clubs,1976,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
257,Riviera Room ,(Many G),39 W. Street,Eugene,OR,"(*),(G)",Bars/Clubs,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
304,Riviera Room ,(many G),39 W. 10th St. ,Eugene,OR,"(*),(G)",Bars/Clubs,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
357,Riviera Room ,,39 W. 10th St. ,Eugene,OR,"(G),(D)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
419,Riviera Room ,(many L),39 W. 10th St. ,Eugene,OR,"(*),(D),(L)",Bars/Clubs,1980,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
116,Roman Tavern ,,728 S.W. 9th Ave.,Portland,OR,"(YC),(*)",Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
170,Roman's Lounge ,(liquor),949 S.W. Stark,Portland,OR,"(YC),(D),(R),(*)",Restaurant,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
94,Roman's Tavern ,,728 S.W. 9th ,Portland,OR,"(YC),(*)",Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
142,Roman's Tavern ,,728 S.W. 9th Ave. ,Portland,OR,"(YC),(*)",Bars/Clubs,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
389,Roxy Hearts ,(Lunches)(New booze),1121 S.W. Stark ,Portland,OR,(R),Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
451,Roxy Hearts ,(Lunches)(No booze) ,1211 S.W. Stark ,Portland,OR,(R),Restaurant,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
281,San Fransisco Book Store ,,725 S.W. 3rd Ave. ,Portland,OR,,Book Store,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
391,Scorpio Adult Books,,209 S.W. Taylor ,Portland,OR,,Book Store,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
453,Scorpio Adult Books,,209 S.W. Taylor ,Portland,OR,,Book Store,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
282,Scorpio Adult Books ,,209 S.W. Taylor ,Portland,OR,,Book Store,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
331,Scorpio Adult Books ,,209 S.W. Taylor ,Portland,OR,,Book Store,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
244,Scorpio's Adult Books,,209 S.W. Taylor,Portland,OR,,Book Store,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
171,Scorpio's Adult Bookstore,,209 S.W. Taylor ,Portland,OR,,Book Store,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
208,Scorpio's Adult Bookstore ,,209 S.W. Taylor ,Portland,OR,,Book Store,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
172,Second Foundation Social Club ,,258 S.W. Adler ,Portland,OR,"(D),(R)",Restaurant,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
143,Side Door ,(liquor) ,Park & Yamhill ,Portland,OR,"(YC),(R),(D),(*)",Restaurant,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
173,Side Door ,(liquor),811 S.W. Yamhill,Portland,OR,"(R),(D),(*)",Restaurant,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
392,Sin City Adult Books,,838 S.W. 3rd Ave. ,Portland,OR,,Book Store,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
454,Sin City Adult Books,,838 S.W. 3rd Ave. ,Portland,OR,,Book Store,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
283,Sin City Adult Books ,,838 S.W. 3rd Ave ,Portland,OR,,Book Store,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
332,Sin City Adult Books ,,838 S.W. 3rd Ave. ,Portland,OR,,Book Store,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
13,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1966,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
25,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1968,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
41,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1969,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
59,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
79,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
100,Snappy's ,,240 S. Broadway ,Coos Bay,OR,(M),Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
174,Sportsman's Inn,,15 S.W. 6th Ave. ,Portland,OR,,Bars/Clubs,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
175,Sultan Theatre ,,1313 S.W. 1st Ave. ,Portland,OR,,Theatre,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
346,Tara's Pub ,(some G),2290 Front N.E. ,Salem,OR,"(D),(G),(PT),(*)",Bars/Clubs,1978,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
405,Tara's Pub ,(Some G) ,2290 Front N.E.,Salem,OR,"(D),(G),(PT)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
176,Tash's ,,316 W. Burnside,Portland,OR,,Bars/Clubs,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
209,Tash's ,,316 W. Burnside ,Portland,OR,(G),Bars/Clubs,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
10,Tavern ,,122 SW Yamhill St. ,Portland,OR,(*),Bars/Clubs,1965,,,,4/9/2020 4:08pm,7/27/2020 1:14pm
22,Tavern ,,1002 SW Broadway ,Portland,OR,(*),Bars/Clubs,1966,,,,4/9/2020 4:09pm,7/27/2020 1:14pm
36,Tavern ,,122 SW Yamhill,Portland,OR,(*),Bars/Clubs,1968,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
53,Tavern ,,122 SW Yamhill,Portland,OR,(*),Bars/Clubs,1969,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
73,Tavern ,,122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1970,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
284,Tavern ,(Half moon),122 S.W. Yamhill ,Portland,OR,"(*),(W)",Bars/Clubs,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
333,Tavern ,"(Half Moon)(Some W, OC)",122 S.W. Yamhill,Portland,OR,"(*),(W),(OC)",Bars/Clubs,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
393,Tavern ,('Half Moon')(Some W),122 S.W. Yamhill,Portland,OR,"(*),(W),(PT)",Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
455,Tavern ,('Half Moon')(Good days)(Some W),122 S.W. Yamhill,Portland,OR,"(*),(W),(PT)",Bars/Clubs,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
95,The Tavern ,,122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1971,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
117,The Tavern ,,122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1972,,,,4/9/2020 4:42pm,7/27/2020 1:14pm
144,The Tavern ,,122 S.W. Yamhill ,Portland,OR,(*),Bars/Clubs,1973,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
177,The Tavern ,,122 S.W. Yamhill ,Portland,OR,(*),Bars/Clubs,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
210,The Tavern ,(Half Moon),122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
245,The Tavern ,(Half Moon),122 S.W. Yamhill,Portland,OR,(*),Bars/Clubs,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
178,Tiki Tavern ,,1728 S.E. 7th Ave. ,Portland,OR,,Bars/Clubs,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
211,Tiki Tavern ,,1728 S.E. 7th Ave. ,Portland,OR,,Bars/Clubs,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
246,Tiki Tavern ,,1728 S.E. 7th Ave. ,Portland,OR,(OC),Bars/Clubs,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
334,Tom Kat Theatre,,425 N.W. Glissan ,Portland,OR,,Theatre,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
394,Tom Kat Theatre,,425 S.W. Glisson,Portland,OR,,Theatre,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
456,Tom Kat Theatre,,425 S.W. Glisson ,Portland,OR,,Theatre,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
179,Tom Kat Theatre ,,425 N.W. Gilsan ,Portland,OR,,Theatre,1974,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
212,Tom Kat Theatre ,,425 N.W. Glisan ,Portland,OR,,Theatre,1975,,,,4/10/2020 2:35pm,7/27/2020 1:14pm
247,Tom Kat Theatre ,,425 N.W. Glisan ,Portland,OR,,Theatre,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
285,Tom Kat Theatre ,,425 N.W. Glissan ,Portland,OR,,Theatre,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
457,U.S. Adult Book Store ,,628 E. Burnside ,Portland,OR,,Book Store,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
286,Valentino's ,,555 S.W. Oak ,Portland,OR,"(M),(R),(C),(AH)",Restaurant,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
395,Vapors ,(Baths),509 S.W. 4th ,Portland,OR,,Baths,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
458,Varsity Tavern,,S.E. 35th Pl. & Division,Portland,OR,"(R),(PT)",Restaurant,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
287,Victoria's Nephew,(Open days only- 11 a.m. to 4 p.m.),212 S.W. Stark Street ,Portland,OR,"(M),(R)",Restaurant,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
335,Victoria's Nephew ,(days only- 11 a.m. to 4 p.m.),212 S.W. Stark ,Portland,OR,"(M),(R)",Restaurant,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
396,Victoria's Nephew ,(11 a.m. to 4 p.m.),212 S.W. Stark St. ,Portland,OR,"(M),(R)",Restaurant,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
410,VIllage Commons Tavern ,(Disco),66 E. Main ,Ashland,OR,"(M),(D),(WE),(*)",Bars/Clubs,1980,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
288,W.C.'s Water Closet Lounge,(Unisex)(Liquor)(upstairs),426 S.W. 4th Avenue ,Portland,OR,"(*),(YC),(D)",Bars/Clubs,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
248,Water Closet Lounge ,(Liquor)(some G),426 S.W. 4th Ave. ,Portland,OR,"(YC),(G),(D),(*)",Bars/Clubs,1976,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
336,Wilde Oscar ,(Patio),318 S.W. 3rd Ave. ,Portland,OR,(PT),Bars/Clubs,1978,,,,4/14/2020 4:44pm,7/27/2020 1:14pm
397,Wilde Oscar ,(patio),318 S.W. 3rd Ave. ,Portland,OR,(PT),Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
459,Wilde Oscar's ,(Patio),318 S.W. 3rd Ave. ,Portland,OR,"(PT),(R)",Restaurant,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
289,Woman's Place ,(Book Store) ,1533 E. Burnside Street,Portland,OR,(G),Book Store,1977,,,,4/14/2020 4:43pm,7/27/2020 1:14pm
337,Woman's Place ,(book store),1533 E. Burnside St. ,Portland,OR,(G),Book Store,1978,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
406,Wooden Shoe ,,1391 Broadway ,Salem,OR,(D),Bars/Clubs,1979,,,,4/16/2020 12:52pm,7/27/2020 1:14pm
464,Wooden Shoe ,,1391 Broadway,Salem,OR,(D),Bars/Clubs,1980,,,,4/17/2020 5:19pm,7/27/2020 1:14pm
