ID,Title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,uncleartype,notes,dateadded,lastmodified
309,Grog Shop,Stouffer's Indianapolis Inn,2820 N. Meridian ,Indianapolis,IN,(M),Bars/Clubs,1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
310,Holland's ,(Afternoons),117 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
311,Indiana New Book Store,,137 W. Washington,Indianapolis,IN,,Book Store,1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
312,J.D's,'The Ruins',1218 N. Pennsylvania,Indianapolis,IN,"(R),(D),(YC),(*)","Restaurant,Bars/Clubs",1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
313,St. Elmo Steak House,,127 S. Illinois,Indianapolis,IN,"(M),(R)",Restaurant,1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
314,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,(M),Bars/Clubs,1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
315,Waffle House,(AH weekends),2621 W. 16th St.,Indianapolis,IN,"(R),(M),(C),(AH),(WE)",Restaurant,1975,,,,2/29/2020 5:46pm,3/30/2020 11:52am
323,Alcazar,,117 W. Main,Muncie,IN,"(D),(S),(*)",Bars/Clubs,1975,,,,3/2/2020 12:31am,3/30/2020 11:52am
324,Carriage Hosue,,247 Kilgore,Muncie,IN,,Bars/Clubs,1975,,,,3/2/2020 12:31am,3/30/2020 11:52am
325,Mark III,,107 E. Main St.,Muncie,IN,(*),Bars/Clubs,1975,,,,3/2/2020 12:31am,3/30/2020 11:52am
327,Downtowner,,411 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1975,,,,3/2/2020 12:31am,3/30/2020 11:52am
328,Meg's,(Some G),1801 Wabash,Terre Haute,IN,"(*),(G)",Bars/Clubs,1975,,,,3/2/2020 12:31am,3/30/2020 11:52am
329,Poplar St. Bar,(Jack's) (Some B),1430 Poplar,Terre Haute,IN,"(M),(RT),(B),(*)",Bars/Clubs,1975,,,,3/2/2020 12:31am,3/30/2020 11:52am
332,Nick's English Hut,,405 E. Kirkwood Ave.,Bloomington,IN,"(M),(HIP),(YC),(*)",Bars/Clubs,1974,,,,3/2/2020 12:32am,3/30/2020 11:52am
337,Pal's Steak House,(Some G),429 S. Fulton,Evansville,IN,"(YC),(D),(G),(*)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
342,Henry's ,,536 Main St.,Ft. Wayne,IN,(M),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
343,Hotel Anthony,,128 W. Barry,Ft. Wayne,IN,(M),"Hotels,Bars/Clubs",1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
344,Tom's Tavern,(Some G),2003 Maumee Ave.,Ft. Wayne,IN,(G),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
345,TuLisa's Theatre Bar,,226 W. Main St.,Ft. Wayne,IN,"(YC),(D),(R),(*)","Restaurant,Theatre,Bars/Clubs",1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
349,Club Fayette Baths,(will be moving to new location),532 Fayette St.,Hammond,IN,(*),Baths,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
350,Alps,"(popular weekends with nude go go boys, but how long they will go go in Indianapolis is highly speculative)",20 N. Delaware,Indianapolis,IN,,Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
351,Art Theatre,('Peep Show),5760 W. Washington,Indianapolis,IN,(M),Theatre,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
352,Betty K's,(TH-F-S),1808 N. Central,Indianapolis,IN,"(G),(D)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
353,Cardinal,,936 Virginia Ave.,Indianapolis,IN,"(M),(B),(RT)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
354,Club Indianapolis,,341 N. Capitol,Indianapolis,IN,(*),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
355,Darlo's,(some G),508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
356,Deja Vu,(weekends*),1322 W. Washington,Indianapolis,IN,"(HIP),(YC),(D),(WE),(*)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
358,Famous Door,,252 N. Capitol,Indianapolis,IN,"(D),(S),(*)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
359,Festival Theatre,,5507 E. Washington,Indianapolis,IN,,Theatre,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
360,Golden Horn Pub,(sometimes called 'The Pub' or 'The Horn'),3420 W. Washington,Indianapolis,IN,"(YC),(D)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
361,Grogshop,Stouffer's Indianapolis Inn,2820 N. Meridian,Indianapolis,IN,(M),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
362,Holland's ,(afternoons),117 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
363,Indiana News Book Store ,,137 W. Washington,Indianapolis,IN,,Book Store,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
364,J.D.'s,'The Ruins',1218 N. Pennsylvania,Indianapolis,IN,"(R),(D),(*)",Restaurant,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
365,King Cole,(Lunch & cocktail hour only),7 N. Meridian,Indianapolis,IN,"(M),(PE),(R)",Restaurant,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
366,St. Elmo Steak House,,127 S. Illinois,Indianapolis,IN,"(M),(R)",Restaurant,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
367,Varsity Lounge,(friendly night crew but avoid 'closety' day bartender),1517 N. Pennsylvania,Indianapolis,IN,,Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
368,Waffle House,(after hours),2621 W. 16th St.,Indianapolis,IN,"(M),(R),(C),(AH)",Restaurant,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
377,Alcazar,,117 W Main,Muncie,IN,"(D),(S),(*)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
378,Carriage House,,247 Kilgore,Muncie,IN,,Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
379,Mark III,,111 S. Walnut St.,Muncie,IN,(*),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
381,Downtowner,,411 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
382,Meg's,(Some G),1801 Wabash,Terre Haute,IN,"(*),(G)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
383,Poplar St. Bar,(Jack's),1430 Poplar,Terre Haute,IN,"(M),(B),(RT),(*)",Bars/Clubs,1974,,,,3/2/2020 1:53am,3/30/2020 11:52am
386,Nick's English Hut ,,405 E. Kirkwood Ave.,Bloomington,IN,"(M),(HIP),(YC),(*)",Bars/Clubs,1973,,,,3/2/2020 1:53am,3/30/2020 11:52am
389,Pal's Steak House,(some (G)),429 S. Fulton St.,Evansville,IN,"(YC),(D),(G),(*)","Bars/Clubs,Restaurant",1973,,,,3/2/2020 1:53am,3/30/2020 11:52am
395,Henry's,,536 Main St.,Ft. Wayne,IN,(M),Bars/Clubs,1973,,,,3/2/2020 1:53am,3/30/2020 11:52am
396,Hotel Anthony,,128 W. Barry,Ft. Wayne,IN,(M),"Hotels,Bars/Clubs",1973,,,,3/2/2020 1:53am,3/30/2020 11:52am
397,TuLis'a Theatre Bar,(some (G)-(R) upstairs),226 W. Main St.,Ft. Wayne,IN,"(YC),(D),(*),(G),(R)","Bars/Clubs,Restaurant,Theatre",1973,,,,3/2/2020 1:53am,3/30/2020 11:52am
401,Club Fayette Baths,,532 Fayette St.,Hammond,IN,,Baths,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
402,Alps,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
403,Betty K's,((S) Thurs-Fri-Sat),1808 N. Central,Indianapolis,IN,"(G),(D),(S)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
404,Cardinal,Bus Depot,936 Virginia Ave.,Indianapolis,IN,"(M),(B),(RT)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
406,Darlo's Club,,508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
407,Deja Vu,,1322 W. Washington,Indianapolis,IN,"(HIP),(YC),(D),(*)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
409,Famous Door,,252 N. Capitol,Indianapolis,IN,"(S),(*)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
410,Golden Horn Pub,(some-time called 'The Pub' or 'the Horn',3420 W. Washington,Indianapolis,IN,"(YC),(D),(*)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
411,Grogshop,Stouffer's Indianapolis Inn,2820 N. Meridian,Indianapolis,IN,(M),"Bars/Clubs,Hotels",1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
412,Holland's,,117 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
413,Indiana News Book Store,,137 W. Washington,Indianapolis,IN,,Book Store,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
414,J.D.'s,'The Ruins',1202 N. Pennsylvania,Indianapolis,IN,(R),Restaurant,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
415,King Cole,(lunch & cocktail hour only),7 N. Meridian,Indianapolis,IN,"(M),(PE),(R)",Restaurant,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
416,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,(*),Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
417,Waffle House,(after hours),2621 W. 16th St.,Indianapolis,IN,"(M),(YC),(R),(C)",Restaurant,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
426,Alcazar,,117 W. Main,Muncie,IN,(*),Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
427,Carriage House,,247 Kilgore,Muncie,IN,,Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
430,Downtowner,,411 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
431,Meg's,,1801 Wabash,Terre Haute,IN,"(M),(G)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
432,Poplar St. Bar,,1430 Poplar,Terre Haute,IN,"(B),(M),(RT)",Bars/Clubs,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
433,T's Lounge,,801 Wabash,Terre Haute,IN,(M),,1973,,,,3/2/2020 12:33pm,3/30/2020 11:52am
436,Hideaway,,327 S. Woodlawn,Bloomington,IN,"(M),(R),(C)",Restaurant,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
437,Royal Oaks,,223 W. 6th St.,Bloomington,IN,"(M),(R),(C)",Restaurant,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
439,Hotel McCurdy Bar,,101 S.E. 1st St.,Evansville,IN,(M),"Hotels,Bars/Clubs",1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
440,Towne Room,Hotel Anthony ,24 N.W. 3rd St.,Evansville,IN,"(YC),(D),(*)","Bars/Clubs,Hotels",1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
441,Henry's,,536 Main St.,Ft. Wayne,IN,(*),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
442,Hotel Anthony,,128 W. Barry,Ft. Wayne,IN,(M),"Hotels,Bars/Clubs",1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
445,Club Fayette Baths,,532 Fayette St.,Hammond,IN,,Baths,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
446,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
447,Betty K's,,1808 N. Central,Indianapolis,IN,"(D),(S),(*)",Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
448,Cardinal,,936 Virginia Ave,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
449,Darlo's Club,,508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
450,Famous Door,,252 N. Capitol,Indianapolis,IN,"(S),(*)",Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
451,Golden Horn,,3402 W. Washington,Indianapolis,IN,"(YC),(D),(*)",Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
452,Holland,,117 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
453,Huddle,(after hours),2034 N. Meridian,Indianapolis,IN,"(M),(R),(C),(AH)",Restaurant,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
455,Lindsay Baths,,450 Massachusetts,Indianapolis,IN,,Baths,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
456,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,(*),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
460,Alcazar,,117 W. Main,Muncie,IN,(*),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
461,Carriage House,,247 Kilgore,Muncie,IN,,Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
463,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
464,Meg's,,1801 Wabash,Terre Haute,IN,(G),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
465,Poplar St. Bar,,1430 Poplar,Terre Haute,IN,"(M),(*)",Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
466,T's Lounge,,801 Wabash,Terre Haute,IN,(M),Bars/Clubs,1972,,,,3/2/2020 12:33pm,3/30/2020 11:52am
468,Hideaway,,327 S. Woodlawn ,Bloomington,IN,"(C),(R),(M)",Restaurant,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
508,Royal Oaks,,223 W. 6th St.,Bloomington,IN,(M),Bars/Clubs,1971,,,,3/2/2020 9:14pm,3/30/2020 11:52am
469,Fox's Den,,502 N.W. 4th St.,Evansville,IN,"(YC),(M),(*)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
470,Hotel McCurdy Bar,,101 S.E. 1st St.,Evansville,IN,(M),"Hotels,Bars/Clubs",1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
472,Henry's,,536 Main St.,Ft. Wayne,IN,(*),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
473,Hotel Anthony,(piano bar only),128 W. Berry St.,Ft. Wayne,IN,(M),"Bars/Clubs,Hotels",1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
474,Bamboo,,579 Massachusetts,Gary,IN,(M),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
475,Club Baths,,532 Fayette St.,Hammond,IN,,Baths,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
476,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Baths,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
477,Betty K's,,1808 N. Central,Indianapolis,IN,"(D),(S),(*)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
478,Cardinal,Bus Depot,936 Virginia Ave.,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
479,Club,,508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
481,Famous Door,,252 N. Capital,Indianapolis,IN,"(S),(*)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
482,Golden Nugget,(also called Freddy's),226 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
483,Holland's,,117 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
484,Huddle,(after hours),2034 N. Meridian,Indianapolis,IN,"(R),(M),(C)",Restaurant,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
485,Linday Bath's,,450 Massachusetts,Indianapolis,IN,,Baths,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
486,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,"(M),(*)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
487,Alcazar,,117 W. Main,Muncie,IN,(M),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
488,Delaware Hotel,(piano bar only),206 S. Mulberry,Muncie,IN,,"Hotels,Bars/Clubs",1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
489,Pastime,,513 S. Walnut,Muncie,IN,(M),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
490,Blue note,,126 N. Main St.,South Bend,IN,"(M),(*)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
491,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
492,Meg's,,1801 Wabash,Terre Haute,IN,,Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
493,Poplar St. Bar,,1430 Poplar,Terre Haute,IN,"(M),(*)",Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
494,T's Lounge,,801 Wabash,Terre Haute,IN,(M),Bars/Clubs,1971,,,,3/2/2020 12:33pm,3/30/2020 11:52am
495,Hideaway,,327 S. Woodlawn ,Bloomington,IN,"(C),(R),(M)",Restaurant,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
496,Royal Oaks,,223 W. 6th St.,Bloomington,IN,(M),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
497,Blue Bar,,8 N. 5th St.,Evansville,IN,(S),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
498,Hotel McCurdy Bar,,101 S.E. 1st St.,Evansville,IN,,"Hotels,Bars/Clubs",1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
500,Henry's,,536 Main St.,Ft. Wayne,IN,(*),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
501,Hotel Anthony,(piano bar only),128 W. Berry St.,Ft. Wayne,IN,"(M),(PE)","Hotels,Bars/Clubs",1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
502,Bamboo,,579 Massachusetts,Gary,IN,(M),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
503,Fayette Health Spa Baths,,532 Fayette St.,Hammond,IN,,Baths,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
504,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
505,Betty K's,,1808 N. Central,Indianapolis,IN,(*),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
506,Cardinal,Bus Depot,936 Virginia Ave.,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
507,Club,,508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1970,,,,3/2/2020 12:33pm,3/30/2020 11:52am
509,Darlo's,,417 S. Alabama,Indianapolis,IN,(*),Bars/Clubs,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
510,Famous Door,,252 N. Capital,Indianapolis,IN,"(S),(*)",Bars/Clubs,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
511,Golden Nugget,(also called Freddy's),226 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
512,Holland's,,117 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
513,Huddle Restaurant,(after hours),2034 N. Meridian,Indianapolis,IN,"(M),(C)",Restaurant,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
514,Linday Bath's,,450 Massachusetts,Indianapolis,IN,,Baths,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
515,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
516,Alcazar,,117 W. Main,Muncie,IN,"(M),(*)",Bars/Clubs,1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
517,Delaware Hotel,(piano bar only),206 S. Mulberry,Muncie,IN,,"Bars/Clubs,Hotels",1970,,,,3/14/2020 8:29am,3/30/2020 11:52am
518,Pastime,,513 S. Walnut,Muncie,IN,(M),Bars/Clubs,1970,,,,3/14/2020 8:30am,3/30/2020 11:52am
519,Blue note,,126 N. Main St.,South Bend,IN,(M),Bars/Clubs,1970,,,,3/14/2020 8:30am,3/30/2020 11:52am
520,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1970,,,,3/14/2020 8:30am,3/30/2020 11:52am
521,Meg's,,1801 Wabash,Terre Haute,IN,,Bars/Clubs,1970,,,,3/14/2020 8:30am,3/30/2020 11:52am
522,Poplar St. Bar,,1430 Poplar,Terre Haute,IN,"(M),(*)",Bars/Clubs,1970,,,,3/14/2020 8:30am,3/30/2020 11:52am
523,T's Lounge,,801 Wabash,Terre Haute,IN,(M),Bars/Clubs,1970,,,,3/14/2020 8:30am,3/30/2020 11:52am
525,Royal Oaks,,223 W. 6th St.,Bloomington,IN,,Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
526,Blue Bar,(maybe closing soon),8 N. 5th St.,Evansville,IN,,Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
527,Hotel McCurdy Bar,,101 S.E. 1st St.,Evansville,IN,,"Bars/Clubs,Hotels",1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
528,Henry's,,536 Main St.,Ft. Wayne,IN,,Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
529,Van Orman Hotel,(piano bar only),128 W. Berry St.,Ft. Wayne,IN,"(M),(PE)","Hotels,Bars/Clubs",1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
530,Bamboo,,579 Massachusetts,Gary,IN,(M),Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
531,Ron-Da-Voo,,520 Washington,Gary,IN,(M),Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
532,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
533,Betty K's,,1808 N. Central,Indianapolis,IN,"(D),(S),(*)",Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
534,Claypool Hotel Bar,,14 N Illinois,Indianapolis,IN,"(M),(PE)","Hotels,Bars/Clubs",1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
535,Club,,508 S. Alabama,Indianapolis,IN,(G),Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
536,Darlo's,,417 S. Alabama,Indianapolis,IN,"(RT),(G)",Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
538,Golden Nugget,(also called Freda's),226 N. Illinois,Indianapolis,IN,"(M),(RT)",Bars/Clubs,1969,,,,3/14/2020 8:30am,3/30/2020 11:52am
552,Huddle Restaurant,(after hours),2034 N. Meridian,Indianapolis,IN,"(M),(C)",Restaurant,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
553,Linday Bath's,,450 Massachusetts,Indianapolis,IN,,Baths,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
554,Varsity Lounge,,1517 N. Pennsylvania,Indianapolis,IN,"(M),(*)",Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
564,Zanzibar,,233 N Capitol,Indianapolis,IN,"(RT),(M)",Bars/Clubs,1969,,,,3/14/2020 9:08am,3/30/2020 11:52am
555,Alcazar,,117 W. Main,Muncie,IN,"(M),(*)",Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
556,Delaware Hotel,(piano bar only),206 S. Mulberry,Muncie,IN,,"Hotels,Bars/Clubs",1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
557,Pastime,,513 S. Walnut,Muncie,IN,(M),Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
558,Blue note,,126 N. Main St.,South Bend,IN,(M),Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
559,Jolly Spot,,210 E. Jefferson,South Bend,IN,(*),Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
560,Meg's,,1801 Wabash,Terre Haute,IN,,Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
561,Poplar St. Bar,,1430 Poplar,Terre Haute,IN,"(M),(*)",Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
562,T's Lounge,,801 Wabash,Terre Haute,IN,(M),Bars/Clubs,1969,,,,3/14/2020 8:44am,3/30/2020 11:52am
565,Royal Oaks,,223 W. 6th St.,Bloomington,IN,,Bars/Clubs,1968,,,,3/14/2020 9:14am,3/30/2020 11:52am
591,Blue Bar,(maybe closing soon),8 N. 5th St.,Evansville,IN,,Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
592,Hotel McCurdy Bar,,101 S.E. 1st St.,Evansville,IN,,"Bars/Clubs,Hotels",1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
593,Henry's,,536 Main St.,Ft. Wayne,IN,,Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
594,Van Orman Hotel,(piano bar only),128 W. Berry St.,Ft. Wayne,IN,"(M),(PE)","Bars/Clubs,Hotels",1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
595,Bamboo,,579 Massachusetts,Gary,IN,(M),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
596,Ron-Da-Voo,,520 Washington,Gary,IN,(M),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
598,Alp's,,20 N. Delaware,Indianapolis,IN,(*),Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
599,Betty K's,,1808 N. Central,Indianapolis,IN,"(D),(S),(*)",Bars/Clubs,1968,,,,3/14/2020 9:15am,3/30/2020 11:52am
