ID,Title,description,streetaddress,city,state,amenityfeatures,type,unclearaddress,uncleartype,Year,notes,dateadded,lastmodified
509,Mandrake Society ,,"P.O. Box 7213, Main Station, St. Louis, Mo. 63177",St. Louis,MO,,Bars/Clubs,,,1972,,3/30/2020 2:57am,7/23/2020 7:22pm
629,Martinique,,12 S Euclid,St. Louis,MO,(M),Bars/Clubs,,,1966,,3/30/2020 1:53pm,7/23/2020 7:22pm
419,Midway ,(supposedly opening mid '73),3538 Olive,St. Louis,MO,,Bars/Clubs,,,1974,,3/29/2020 10:25pm,7/23/2020 7:22pm
598,Mod World ,(Sundays & after hours),3026 Troost,Kansas City,MO,(C),Restaurant,,,1968,,3/30/2020 1:41pm,7/23/2020 7:22pm
280,Mozart's,,4307 Main St.,Kansas City,MO,"(HIP),(YC),(D),(WE),(*)",Bars/Clubs,,,1976,,3/23/2020 7:50pm,7/23/2020 7:22pm
281,Nard's ,,11 Ward Pkwy.,Kansas City,MO,"(M),(YC),(R),(C),(AH)",Restaurant,,,1976,,3/23/2020 7:51pm,7/23/2020 7:22pm
20,New Earth Book Store,(Some L),24 E. 39th St.,Kansas City,MO,(L),Book Store,,,1980,,3/20/2020 8:57pm,7/23/2020 7:22pm
367,Norma's Lounge,,719 N. 6th St.,St. Louis,MO,,Bars/Clubs,,,1975,,3/29/2020 9:50pm,7/23/2020 7:22pm
420,Norma's Lounge,,719 N. 6th St.,St. Louis,MO,,Bars/Clubs,,,1974,,3/29/2020 10:26pm,7/23/2020 7:22pm
65,Olive St. News,,3608 Olive,St. Louis,MO,(M),Book Store,,,1980,,3/20/2020 9:25pm,7/23/2020 7:22pm
131,Olive St. News,,3608 Olive,St. Louis,MO,(M),Book Store,,,1979,,3/20/2020 11:00pm,7/23/2020 7:22pm
195,Olive St. News,,3608 Olive ,St. Louis,MO,(M),Book Store,,,1978,,3/22/2020 2:06am,7/23/2020 7:22pm
313,Olive St. News,,3608 Olive,St. Louis,MO,,Book Store,,,1976,,3/23/2020 8:10pm,7/23/2020 7:22pm
255,Olive Street News,,3608 Olive,St. Louis,MO,,Book Store,,,1977,,3/23/2020 7:18pm,7/23/2020 7:22pm
630,One Fifteen Club,,115 N 9th St.,St. Louis,MO,,Bars/Clubs,,,1966,,3/30/2020 1:54pm,7/23/2020 7:22pm
609,One-Fifteen Club,,115 N 9th St.,St. Louis,MO,,Bars/Clubs,,,1968,,3/30/2020 1:46pm,7/23/2020 7:22pm
314,Onyx,,3560 Olive,St. Louis,MO,"(B),(RT),(D)",Bars/Clubs,,,1976,,3/23/2020 8:10pm,7/23/2020 7:22pm
368,Onyx,(some B),3560 Olive St. ,St. Louis,MO,"(D),(B)",Bars/Clubs,,,1975,,3/29/2020 9:51pm,7/23/2020 7:22pm
471,Onyx,,3560 Olive St.,St. Louis,MO,"(D),(*)",Bars/Clubs,,,1973,,3/29/2020 11:43pm,7/23/2020 7:22pm
510,Onyx,,3560 Olive St.,St. Louis,MO,"(YC),(D),(*)",Bars/Clubs,,,1972,,3/30/2020 2:58am,7/23/2020 7:22pm
539,Onyx,,3560 Olive St.,St. Louis,MO,"(D),(*)",Bars/Clubs,,,1971,,3/30/2020 3:44am,7/23/2020 7:22pm
587,Onyx,,3560 Olive St.,St. Louis,MO,(*),Bars/Clubs,,,1969,,3/30/2020 1:37pm,7/23/2020 7:22pm
421,Onyx ,(some B) (some RT),3560 Olive St.,St. Louis,MO,"(B),(RT),(*)",Bars/Clubs,,,1974,,3/29/2020 10:26pm,7/23/2020 7:22pm
563,Onyx ,,3560 Olive St.,St. Louis,MO,(*),Bars/Clubs,,,1970,,3/30/2020 1:23pm,7/23/2020 7:22pm
610,Onyx ,,3560 Olive St.,St. Louis,MO,(*),Bars/Clubs,,,1968,,3/30/2020 1:46pm,7/23/2020 7:22pm
631,Onyx ,,3560 Olive,St. Louis,MO,(*),Bars/Clubs,,,1966,,3/30/2020 1:54pm,7/23/2020 7:22pm
6,Opel's Pla Mor,(Disco) (Many L) (Game room),418 Jolin St.,Joplin,MO,"(D),(L)",Bars/Clubs,,,1980,,3/20/2020 8:42pm,7/23/2020 7:22pm
82,Opel's Pla Mor,(Disco) (Cruisy - 'something for everyone' - game room),418 Joplin St.,Joplin,MO,"(D),(*)","Bars/Clubs,Cruising Areas",,,1979,,3/20/2020 10:34pm,7/23/2020 7:22pm
151,Opel's Pla-Mor,"(Some G, OC)",407 Main St.,Joplin,MO,"(G),(OC)",Bars/Clubs,,,1978,,3/21/2020 1:05am,7/23/2020 7:22pm
213,Opel's Pla-Mor,,407 Main Street,Jefferson City,MO,(*),Bars/Clubs,,,1977,,3/23/2020 6:56pm,7/23/2020 7:22pm
273,Opel's Pla-Mor,,407 Main St.,Joplin,MO,(*),Bars/Clubs,,,1976,,3/23/2020 7:47pm,7/23/2020 7:22pm
331,Opel's Pla-Mor,,407 Main St.,Joplin,MO,(*),Bars/Clubs,,,1975,,3/23/2020 8:16pm,7/23/2020 7:22pm
383,Opel's Pla-Mor,,407 Main St.,Joplin,MO,(*),Bars/Clubs,,,1974,,3/29/2020 10:00pm,7/23/2020 7:22pm
435,Opel's Pla-Mor,,407 Main St.,Joplin,MO,(*),Bars/Clubs,,,1973,,3/29/2020 10:37pm,7/23/2020 7:22pm
196,Pat's Palace,,2800 Shenandoah at California ,St. Louis,MO,"(G),(*)",Bars/Clubs,,,1978,,3/22/2020 2:07am,7/23/2020 7:22pm
445,Patio Piano Bar,,301 E. 10th,Kansas City,MO,(RT),Bars/Clubs,,,1973,,3/29/2020 10:41pm,7/23/2020 7:22pm
393,Pation Piano Bar,,301 E. 10th,Kansas City,MO,"(M),(RT)",Bars/Clubs,,,1974,,3/29/2020 10:08pm,7/23/2020 7:22pm
436,Paul's,,4th St.,Joplin,MO,(M),Bars/Clubs,,,1973,,3/29/2020 10:38pm,7/23/2020 7:22pm
274,Paul's ,,4th St.,Joplin,MO,(M),Bars/Clubs,,,1976,,3/23/2020 7:47pm,7/23/2020 7:22pm
332,Paul's ,,4th St.,Joplin,MO,(M),Bars/Clubs,,,1975,,3/23/2020 8:18pm,7/23/2020 7:22pm
384,Paul's ,,4th St.,Joplin,MO,(M),Bars/Clubs,,,1974,,3/29/2020 10:00pm,7/23/2020 7:22pm
511,Peyton Place,"(closed, but maybe moving to the old 'Fox Lounge' on Washington)",,St. Louis,MO,,Bars/Clubs,,,1972,,3/30/2020 2:58am,7/23/2020 7:22pm
540,Peyton Place,(Gaslight Square),4200 Olive St.,St. Louis,MO,"(YC),(D),(*)",Bars/Clubs,,,1971,,3/30/2020 3:45am,7/23/2020 7:22pm
565,Peyton Place,(Gaslight Square),4200 Olive,St. Louis,MO,(*),Bars/Clubs,,,1970,,3/30/2020 1:24pm,7/23/2020 7:22pm
588,Peyton Place,,4200 Olive ,St. Louis,MO,"(PE),(*)",Bars/Clubs,,,1969,,3/30/2020 1:37pm,7/23/2020 7:22pm
282,Pit ,(downstairs at Ivanhoe Cabaret),1014 Oak,Kansas City,MO,"(W),(SM),(*)",Bars/Clubs,,,1976,,3/23/2020 7:51pm,7/23/2020 7:22pm
593,Pla-Mor,,407 Main St.,Joplin,MO,,Bars/Clubs,,,1968,,3/30/2020 1:40pm,7/23/2020 7:22pm
615,Pla-Mor,,407 Main St.,Joplin,MO,,Bars/Clubs,,,1966,,3/30/2020 1:49pm,7/23/2020 7:22pm
636,Pla-Mor Bar,,407 Main St.,Joplin,MO,,Bars/Clubs,,,1965,,3/30/2020 2:01pm,7/23/2020 7:22pm
545,Play-Mor,,407 Main St.,Joplin,MO,,Bars/Clubs,,,1970,,3/30/2020 3:48am,7/23/2020 7:22pm
570,Play-Mor,,407 Main St.,Joplin,MO,,Bars/Clubs,,,1969,,3/30/2020 1:27pm,7/23/2020 7:22pm
564,Pleasant Pheasant ,(Inquire locally),,St. Louis,MO,(M),Bars/Clubs,,,1970,,3/30/2020 1:23pm,7/23/2020 7:22pm
66,Potpourri,,4755 McPherson,St. Louis,MO,(*),Bars/Clubs,,,1980,,3/20/2020 9:26pm,7/23/2020 7:22pm
257,Potpourri,(Disco) (Downstairs) (Open Sundays),4755 McPherson,St. Louis,MO,"(R),(*),(D)",Restaurant,,,1977,,3/23/2020 7:19pm,7/23/2020 7:22pm
370,Potpourri,(two floors - 'tops' in St. Louis),4755 McPherson,St. Louis,MO,"(YC),(D),(*)",Bars/Clubs,,,1975,,3/29/2020 9:53pm,7/23/2020 7:22pm
423,Potpourri,(dancing downstairs - 'tops' in St. Louis),4755 McPherson,St. Louis,MO,"(YC),(*)",Bars/Clubs,,,1974,,3/29/2020 10:33pm,7/23/2020 7:22pm
473,Potpourri,(Dancing downstairs),4755 McPherson,St. Louis,MO,"(YC),(*)",Bars/Clubs,,,1973,,3/29/2020 11:45pm,7/23/2020 7:22pm
132,Potpourri ,"(Disco) (G downstairs, guys up)",4755 McPherson,St. Louis,MO,"(R),(*),(D),(G)","Restaurant,Bars/Clubs",,,1979,,3/20/2020 11:01pm,7/23/2020 7:22pm
197,Potpourri ,"(Disco) (Men on street level, G downstairs)",4755 McPherson,St. Louis,MO,"(R),(*),(D),(G)","Restaurant,Bars/Clubs",,,1978,,3/22/2020 2:07am,7/23/2020 7:22pm
316,Potpourri ,(Open Sunday's) (downstairs Disco),4755 McPherson,St. Louis,MO,"(R),(*)",Restaurant,,,1976,,3/23/2020 8:11pm,7/23/2020 7:22pm
339,Rack,(still trying to open),1010 Oak,Kansas City,MO,(D),Bars/Clubs,,,1975,,3/23/2020 8:34pm,7/23/2020 7:22pm
394,Rack ,,1010 Oak ,Kansas City,MO,(D),Bars/Clubs,,,1974,,3/29/2020 10:08pm,7/23/2020 7:22pm
552,Rail Room,,11 Pershing Rd.,Kansas City,MO,(G),Bars/Clubs,,,1970,,3/30/2020 3:51am,7/23/2020 7:22pm
577,Rail Room,Hotel Plaza,11 Pershing Rd.,Kansas City,MO,(G),"Bars/Clubs,Hotels",,,1969,,3/30/2020 1:31pm,7/23/2020 7:22pm
600,Rail Room,Hotel Plaza,11 Pershing Rd.,Kansas City,MO,(G),"Bars/Clubs,Hotels",,,1968,,3/30/2020 1:43pm,7/23/2020 7:22pm
620,Rail Room,Hotel Plaza,11 Pershing Rd.,Kansas City,MO,(G),"Bars/Clubs,Hotels",,,1966,,3/30/2020 1:50pm,7/23/2020 7:22pm
641,Rail Room,Hotel Plaza,11 Pershing Rd.,Kansas City,MO,,"Bars/Clubs,Hotels",,,1965,,3/30/2020 2:27pm,7/23/2020 7:22pm
568,Rathskeller ,Governor Hotel,200 Madison St.,Jefferson City,MO,(M),Bars/Clubs,,,1969,,3/30/2020 1:26pm,7/23/2020 7:22pm
160,Ray Playpen ,(Bookstore),3235 Main St.,Kansas City,MO,,Book Store,,,1978,,3/22/2020 1:53am,7/23/2020 7:22pm
22,Ray's Playpen,(Bookstore),3235 Main St.,Kansas City,MO,,Book Store,,,1980,,3/20/2020 8:59pm,7/23/2020 7:22pm
91,Ray's Playpen,(Bookstore),3235 Main St.,Kansas City,MO,(*),Book Store,,,1979,,3/20/2020 10:38pm,7/23/2020 7:22pm
222,Ray's Playpen ,(Bookstore),3235 Main St.,Kansas City,MO,,Book Store,,,1977,,3/23/2020 7:01pm,7/23/2020 7:22pm
589,Red Door,,3516 Olive,St. Louis,MO,,Bars/Clubs,,,1969,,3/30/2020 1:38pm,7/23/2020 7:22pm
611,Red Door,,3516 Olive St.,St. Louis,MO,,Bars/Clubs,,,1968,,3/30/2020 1:46pm,7/23/2020 7:22pm
23,Red Head,(Some OC),4048 Broadway,Kansas City,MO,"(D),(OC),(*)",Bars/Clubs,,,1980,,3/20/2020 8:59pm,7/23/2020 7:22pm
92,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1979,,3/20/2020 10:39pm,7/23/2020 7:22pm
161,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1978,,3/22/2020 1:54am,7/23/2020 7:22pm
223,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1977,,3/23/2020 7:02pm,7/23/2020 7:22pm
340,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1975,,3/23/2020 8:35pm,7/23/2020 7:22pm
395,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1974,,3/29/2020 10:09pm,7/23/2020 7:22pm
446,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1973,,3/29/2020 10:41pm,7/23/2020 7:22pm
491,Red Head,,4048 Broadway,Kansas City,MO,"(D),(*)",Bars/Clubs,,,1972,,3/30/2020 2:47am,7/23/2020 7:22pm
527,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1971,,3/30/2020 3:28am,7/23/2020 7:22pm
553,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1970,,3/30/2020 3:52am,7/23/2020 7:22pm
601,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1968,,3/30/2020 1:43pm,7/23/2020 7:22pm
621,Red Head,,4048 Broadway,Kansas City,MO,,Bars/Clubs,,,1966,,3/30/2020 1:51pm,7/23/2020 7:22pm
642,Red Head,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1965,,3/30/2020 2:27pm,7/23/2020 7:22pm
283,Red Head ,,4048 Broadway,Kansas City,MO,(*),Bars/Clubs,,,1976,,3/23/2020 7:51pm,7/23/2020 7:22pm
479,Rendezvous,Colonial Hotel ,330 St. Louis at Jefferson,St. Louis,MO,(M),"Bars/Clubs,Hotels",,,1973,,3/29/2020 11:48pm,7/23/2020 7:22pm
44,Rockhill Theatre & Bookstore,,4614 Troost,Kansas City,MO,Cruisy Area,Cruising Areas,,,1980,,3/20/2020 9:14pm,7/23/2020 7:22pm
109,Rockhill Theatre & Bookstore,,4614 Troost,Kansas City,MO,Cruisy Area,"Book Store,Cruising Areas",,,1979,,3/20/2020 10:45pm,7/23/2020 7:22pm
437,Roman Palace,,W. 7th St.,Joplin,MO,(M),Bars/Clubs,,,1973,,3/29/2020 10:38pm,7/23/2020 7:22pm
214,Roman's Palace,,1700 W. 7th Street,Jefferson City,MO,(M),Bars/Clubs,,,1977,,3/23/2020 6:56pm,7/23/2020 7:22pm
275,Roman's Palace,,W. 7th St.,Joplin,MO,(M),Bars/Clubs,,,1976,,3/23/2020 7:47pm,7/23/2020 7:22pm
333,Roman's Palace,,W. 7th St.,Joplin,MO,(M),Bars/Clubs,,,1975,,3/23/2020 8:19pm,7/23/2020 7:22pm
385,Roman's Palace,,W. 7th St.,Joplin,MO,,Bars/Clubs,,,1974,,3/29/2020 10:00pm,7/23/2020 7:22pm
146,Romano's,,306 So. 9th,Columbia,MO,"(M),(R),(YC)",Restaurant,,,1978,,3/20/2020 11:07pm,7/23/2020 7:22pm
24,Round Up,"('Fun place' - some W, SM, OC, L - you name it!) ",701 W. 12th at Jefferson,Kansas City,MO,"(W),(SM),(OC),(L),(PT),(WE),(*)",Bars/Clubs,,,1980,,3/20/2020 8:59pm,7/23/2020 7:22pm
93,Round Up,"('Fun place' - Some W, SM, OC, G - you name it!) ",701 W. 12th at Broadway,Kansas City,MO,"(W),(SM),(OC),(G),(PT)",Bars/Clubs,,,1979,,3/20/2020 10:39pm,7/23/2020 7:22pm
94,Sappho's,(Disco) Downstairs at the 'Ivanhoe Cabaret',,Kansas City,MO,"(G),(D),(*)",Bars/Clubs,,,1979,,3/20/2020 10:40pm,7/23/2020 7:22pm
590,Shelley's Midway,,3528 Olive,St. Louis,MO,(*),Bars/Clubs,,,1969,,3/30/2020 1:38pm,7/23/2020 7:22pm
612,Shelley's Midway,,3528 Olive St.,St. Louis,MO,(*),Bars/Clubs,,,1968,,3/30/2020 1:47pm,7/23/2020 7:22pm
632,Shelley's Midway,,3528 Olive,St. Louis,MO,(*),Bars/Clubs,,,1966,,3/30/2020 1:54pm,7/23/2020 7:22pm
654,Shelly's,,3528 Olive St.,St. Louis,MO,"(G),(*)",Bars/Clubs,,,1965,,3/30/2020 3:04pm,7/23/2020 7:22pm
26,Side Door,(Sundays) (Afternoons),333 W. 47th St.,Kansas City,MO,"(M),(PE),(*)",Bars/Clubs,,,1980,,3/20/2020 9:00pm,7/23/2020 7:22pm
95,Side Door,(afternoons),333 W. 47th St.,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1979,,3/20/2020 10:41pm,7/23/2020 7:22pm
162,Side Door,(Afternoons),333 W. 47th ,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1978,,3/22/2020 1:54am,7/23/2020 7:22pm
224,Side Door,(Afternoons),333 W. 47th St.,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1977,,3/23/2020 7:02pm,7/23/2020 7:22pm
341,Side Door,(afternoons),333 W. 47th St.,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1975,,3/23/2020 8:35pm,7/23/2020 7:22pm
396,Side Door,(afternoons),333 W. 47th St.,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1974,,3/29/2020 10:09pm,7/23/2020 7:22pm
448,Side Door,(afternoons only) ,333 W. 47th St.,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1973,,3/29/2020 11:30pm,7/23/2020 7:22pm
284,Side Door ,(afternoons),333 W. 47th St.,Kansas City,MO,"(M),(PE)",Bars/Clubs,,,1976,,3/23/2020 7:52pm,7/23/2020 7:22pm
342,Sidney's,,11 Ward Parkway,Kansas City,MO,"(M),(YC),(C),(R),(AH)",Restaurant,,,1975,,3/23/2020 8:35pm,7/23/2020 7:22pm
397,Sidney's ,(after hours),11 Ward Parkway,Kansas City,MO,"(M),(YC),(R),(C)",Restaurant,,,1974,,3/29/2020 10:09pm,7/23/2020 7:22pm
449,Sidney's Drive In,(after hours),11 Ward Parkway,Kansas City,MO,"(M),(C),(R),(YC),(AH)",Restaurant,,,1973,,3/29/2020 11:30pm,7/23/2020 7:22pm
27,Sky High Lounge,(Some L),3323 Main St.,Kansas City,MO,"(L),(D),(M)",Bars/Clubs,,,1980,,3/20/2020 9:01pm,7/23/2020 7:22pm
96,Sky High Lounge,(Some G),3323 Main St.,Kansas City,MO,"(G),(D)",Bars/Clubs,,,1979,,3/20/2020 10:41pm,7/23/2020 7:22pm
68,Stadium Baths,(Scruffy) (5 pm - 8 am),201 S. 20th,St. Louis,MO,,Baths,,,1980,,3/20/2020 9:27pm,7/23/2020 7:22pm
133,Stadium Baths,(5 p.m. - 8 a.m.),201 S. 20th,St. Louis,MO,(*),Baths,,,1979,,3/20/2020 11:02pm,7/23/2020 7:22pm
258,Stadium Baths,(Looks promising) Stadium Hotel,201 S. 20th St.,St. Louis,MO,,Baths,,,1977,,3/23/2020 7:19pm,7/23/2020 7:22pm
198,Stadium Baths ,(12 noon to 8 a.m.) Stadium Hotel,201 So. 20th St.,St. Louis,MO,(*),Baths,,,1978,,3/22/2020 2:07am,7/23/2020 7:22pm
343,Strand Art Theater ,,3544 Troost,Kansas City,MO,,Theatre,,,1975,,3/23/2020 8:35pm,7/23/2020 7:22pm
285,Strand Art Theatre,,3544 Troost ,Kansas City,MO,,Theatre,,,1976,,3/23/2020 7:52pm,7/23/2020 7:22pm
398,Strand Art Theatre,,3544 Troost,Kansas City,MO,,Theatre,,,1974,,3/29/2020 10:10pm,7/23/2020 7:22pm
424,Sugar Shack ,,7753 Telegraph Rd.,St. Louis,MO,(G),Bars/Clubs,,,1974,,3/29/2020 10:33pm,7/23/2020 7:22pm
97,Sundance,(Disco),3726 Broadway,Kansas City,MO,"(YC),(D),(*)",Bars/Clubs,,,1979,,3/20/2020 10:42pm,7/23/2020 7:22pm
28,Sundance ,(Disco),3726 Broadway,Kansas City,MO,"(YC),(D),(*)",Bars/Clubs,,,1980,,3/20/2020 9:02pm,7/23/2020 7:22pm
163,Suzy's,,1114 McGee,Kansas City,MO,"(M),(RT),(AYOR)",Bars/Clubs,,,1978,,3/22/2020 1:54am,7/23/2020 7:22pm
225,Suzy's,,1114 McGee,Kansas City,MO,"(M),(RT),(AYOR)",Bars/Clubs,,,1977,,3/23/2020 7:02pm,7/23/2020 7:22pm
98,Suzy's ,,1114 McGee,Kansas City,MO,"(M),(RT),(AYOR)",Bars/Clubs,,,1979,,3/20/2020 10:42pm,7/23/2020 7:22pm
164,Swinger Adult Books,,3229 Troost,Kansas City,MO,,Book Store,,,1978,,3/22/2020 1:54am,7/23/2020 7:22pm
226,Swinger Adult Books,,3229 Troost,Kansas City,MO,,Book Store,,,1977,,3/23/2020 7:02pm,7/23/2020 7:22pm
286,Swinger Adult Books,,3229 Troost,Kansas City,MO,,Book Store,,,1976,,3/23/2020 7:52pm,7/23/2020 7:22pm
344,Swinger Adult Books,,3229 Troost,Kansas City,MO,,Book Store,,,1975,,3/23/2020 8:36pm,7/23/2020 7:22pm
399,Swinger Adult Books,,3229 Troost,Kansas City,MO,,Book Store,,,1974,,3/29/2020 10:10pm,7/23/2020 7:22pm
450,Swinger Adult Books,,3229 Troost ,Kansas City,MO,,Book Store,,,1973,,3/29/2020 11:31pm,7/23/2020 7:22pm
456,Ten Acres Resort,,Lake Rd. 5-55,Sunrise Beach,MO,(H),Hotels,,,1973,,3/29/2020 11:32pm,7/23/2020 7:22pm
498,Ten Acres Resort,,Lake Rd. 5-55,Sunrise Beach,MO,(H),Hotels,,,1972,,3/30/2020 2:50am,7/23/2020 7:22pm
542,Ten Acres Resort,,Lake Rd. 5-55,Sunrise Beach,MO,(H),Hotels,,,1971,,3/30/2020 3:45am,7/23/2020 7:22pm
227,Tent,,3314 Gillham Plaza,Kansas City,MO,"(B),(D),(*)",Bars/Clubs,,,1977,,3/23/2020 7:03pm,7/23/2020 7:22pm
29,Tent ,"(Some SM, Wed. night)",3314 Gilham Plaza,Kansas City,MO,"(D),(SM),(*)",Bars/Clubs,,,1980,,3/20/2020 9:02pm,7/23/2020 7:22pm
99,Tent ,(Some SM Wed. night),3314 Gilham Plaza,Kansas City,MO,"(D),(SM),(*)",Bars/Clubs,,,1979,,3/20/2020 10:42pm,7/23/2020 7:22pm
165,Tent ,(Some B),3314 Gillham Plaza,Kansas City,MO,"(D),(B),(*)",Bars/Clubs,,,1978,,3/22/2020 1:55am,7/23/2020 7:22pm
287,Tent ,,3314 Gillham Plaza ,Kansas City,MO,"(B),(D),(*)",Bars/Clubs,,,1976,,3/23/2020 7:52pm,7/23/2020 7:22pm
345,Tent ,,3314 Gillham Plaza,Kansas City,MO,"(D),(*)",Bars/Clubs,,,1975,,3/23/2020 8:36pm,7/23/2020 7:22pm
400,Tent ,(Arabian Nights),3314 Gillham Plaza,Kansas City,MO,(D),Bars/Clubs,,,1974,,3/29/2020 10:10pm,7/23/2020 7:22pm
613,The Pub,,16 N 9th St.,St. Louis,MO,"(RT),(*)",Bars/Clubs,,,1968,,3/30/2020 1:47pm,7/23/2020 7:22pm
30,Time to Read Bookstore,,7 W. 12th St.,Kansas City,MO,,Book Store,,,1980,,3/20/2020 9:02pm,7/23/2020 7:22pm
100,Time to Read Bookstore,,7 W. 12th St.,Kansas City,MO,,Book Store,,,1979,,3/20/2020 10:43pm,7/23/2020 7:22pm
166,Time to Read Bookstore,,7 W. 12th St.,Kansas City,MO,,Book Store,,,1978,,3/22/2020 1:55am,7/23/2020 7:22pm
228,Time to Read Bookstore,,7 W. 12th St.,Kansas City,MO,,Book Store,,,1977,,3/23/2020 7:03pm,7/23/2020 7:22pm
425,Uncle BIll's Pancake House,(after hours),3427 S. Kingshighway,St. Louis,MO,"(M),(R),(C)",Restaurant,,,1974,,3/29/2020 10:34pm,7/23/2020 7:22pm
69,Uncle Bill's Pancake House,,3427 S. Kingshighway,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1980,,3/20/2020 9:27pm,7/23/2020 7:22pm
134,Uncle Bill's Pancake House,,3427 S. Kingshighway,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1979,,3/20/2020 11:02pm,7/23/2020 7:22pm
199,Uncle Bill's Pancake House,,3427 So. Kingshighway,St. Louis,MO,"(M),(R),(AH)",Restaurant,,,1978,,3/22/2020 2:08am,7/23/2020 7:22pm
318,Uncle Bill's Pancake House,,3427 S. Kingshighway,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1976,,3/23/2020 8:12pm,7/23/2020 7:22pm
371,Uncle Bill's Pancake House,,3427 S. Kingshighway,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1975,,3/29/2020 9:54pm,7/23/2020 7:22pm
634,Uncle John's Pub,,16 N. 9th St.,St. Louis,MO,"(RT),(*)",Bars/Clubs,,,1966,,3/30/2020 1:55pm,7/23/2020 7:22pm
656,Uncle John's Pub ,,16 N. 9th St.,St. Louis,MO,(RT),Bars/Clubs,,,1965,,3/30/2020 3:05pm,7/23/2020 7:22pm
259,Unlce Bill's Pancakes ,,3427 S. Kingshighway,St. Louis,MO,"(M),(R),(C),(AH)",Restaurant,,,1977,,3/23/2020 7:20pm,7/23/2020 7:22pm
657,Vet's,,1712 Madison,St. Louis,MO,(*),Bars/Clubs,,,1965,,3/30/2020 3:06pm,7/23/2020 7:22pm
208,Vincent's,,211 E. Pershing,Springfield,MO,"(YC),(D),(*)",Bars/Clubs,,,1978,,3/22/2020 2:27am,7/23/2020 7:22pm
135,Washington Ave. News,,707 Washington Ave.,St. Louis,MO,,Book Store,,,1979,,3/20/2020 11:02pm,7/23/2020 7:22pm
200,Washington Ave. News ,(Books),707 Washington Ave.,St. Louis,MO,,Book Store,,,1978,,3/22/2020 2:08am,7/23/2020 7:22pm
260,Washington Avenue News ,(Books),707 Washington Ave.,St. Louis,MO,,Book Store,,,1977,,3/23/2020 7:30pm,7/23/2020 7:22pm
31,Windjammer,"(Some SM, L)",1822 Main St.,Kansas City,MO,"(D),(SM),(L),(*)",Bars/Clubs,,,1980,,3/20/2020 9:03pm,7/23/2020 7:22pm
101,Windjammer,"(Some SM, G)",1822 Main St.,Kansas City,MO,"(D),(SM),(G),(*)",Bars/Clubs,,,1979,,3/20/2020 10:43pm,7/23/2020 7:22pm
229,Windjammer,(Some G),1822 Main St.,Kansas City,MO,"(YC),(D),(G),(*)",Bars/Clubs,,,1977,,3/23/2020 7:03pm,7/23/2020 7:22pm
167,Windjammer ,(Some G),1822 Main St.,Kansas City,MO,"(YC),(D),(G),(*)",Bars/Clubs,,,1978,,3/22/2020 1:55am,7/23/2020 7:22pm
288,Windjammer ,(Some G),1822 Main St.,Kansas City,MO,"(G),(YC),(D),(*)",Bars/Clubs,,,1976,,3/23/2020 7:53pm,7/23/2020 7:22pm
32,Your House,,1803 Baltimore,Kansas City,MO,(R),Restaurant,,,1980,,3/20/2020 9:03pm,7/23/2020 7:22pm
645,Yum Yum Room,,3223 Troost Av,Kansas City,MO,(G),Bars/Clubs,,,1965,,3/30/2020 2:28pm,7/23/2020 7:22pm
70,Zeba Lounge,,3230 Olive ,St. Louis,MO,"(B),(D)",Bars/Clubs,,,1980,,3/20/2020 9:27pm,7/23/2020 7:22pm
136,Zebra Lounge,(Some B),3560 Olive ,St. Louis,MO,"(B),(*)",Bars/Clubs,,,1979,,3/20/2020 11:03pm,7/23/2020 7:22pm
