"title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status","unclear_address","full.address","geoAddress","ID"
"American Legion Park","","","Indianapolis","IN","Cruisy Area","Cruising Areas",1975,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1975-IN-0046"
"American Legion Park","(HOT)","","Indianapolis","IN","Cruisy Area,(AYOR),(HOT)","Cruising Areas",1979,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1979-IN-0047"
"American Legion Park","","","Indianapolis","IN","Cruisy Area","Cruising Areas",1973,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1973-IN-0048"
"American Legion Park","","","Indianapolis","IN","Cruisy Area","Cruising Areas",1977,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1977-IN-0049"
"American Legion Park","","","Indianapolis","IN","Cruisy Area","Cruising Areas",1974,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1974-IN-0050"
"American Legion Park","(HOT)","","Indianapolis","IN","Cruisy Area,(AYOR),(HOT)","Cruising Areas",1978,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1978-IN-0051"
"American Legion Park","","","Indianapolis","IN","(AYOR),Cruisy Area","Cruising Areas",1980,"",-86.156793,39.777298,"Verified Location",NA,NA,NA,"1980-IN-0052"
"Around the Clock","","901 N. Massachusetts","Indianapolis","IN","","Bars/Clubs",1978,NA,-86.1481035,39.7797265,"Google Verified Location",NA,NA,NA,"1978-IN-0053"
"Art Theatre","('Peep Show)","5760 W. Washington","Indianapolis","IN","(M)","Theatre",1974,NA,-86.258954,39.75049,"Google Verified Location",NA,NA,NA,"1974-IN-0054"
"Bamboo","","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1968,NA,-87.3354974,41.6003395,"Google Verified Location",NA,NA,NA,"1968-IN-0055"
"Bamboo","","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1970,NA,-87.3354974,41.6003395,"Google Verified Location",NA,NA,NA,"1970-IN-0056"
"Bamboo","","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1965,NA,-87.3354974,41.6003395,"Google Verified Location",NA,NA,NA,"1965-IN-0057"
"Bamboo","","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1969,NA,-87.3354974,41.6003395,"Google Verified Location",NA,NA,NA,"1969-IN-0058"
"Bamboo","","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1966,NA,-87.3354974,41.6003395,"Google Verified Location",NA,NA,NA,"1966-IN-0059"
"Bamboo","","579 Massachusetts","Gary","IN","(M)","Bars/Clubs",1971,NA,-87.3354974,41.6003395,"Google Verified Location",NA,NA,NA,"1971-IN-0060"
"Bear's Place","","1316 E. 3rd St.","Bloomington","IN","(M),(HIP),(YC)","Bars/Clubs",1980,NA,-86.5168064,39.1640878,"Google Verified Location",NA,NA,NA,"1980-IN-0061"
"Bear's Place","","1316 E. 3rd","Bloomington","IN","(M),(RT)","Bars/Clubs",1976,NA,-86.5168064,39.1640878,"Google Verified Location",NA,NA,NA,"1976-IN-0062"
"Bear's Place","","1316 E. 3rd St.","Bloomington","IN","(M),(HIP),(YC)","Bars/Clubs",1978,NA,-86.5168064,39.1640878,"Google Verified Location",NA,NA,NA,"1978-IN-0063"
"Bear's Place","","1316 E. 3rd Street","Bloomington","IN","(M),(HIP),(YC)","Bars/Clubs",1977,NA,-86.5168064,39.1640878,"Google Verified Location",NA,NA,NA,"1977-IN-0064"
"Bear's Place","","1316 E. 3rd St.","Bloomington","IN","(M),(HIP),(YC)","Bars/Clubs",1979,NA,-86.5168064,39.1640878,"Google Verified Location",NA,NA,NA,"1979-IN-0065"
"Betty K's","","1808 N. Central","Indianapolis","IN","(G),(D),(S),(*)","Bars/Clubs",1975,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1975-IN-0066"
"Betty K's","","1808 N. Central","Indianapolis","IN","(*)","Bars/Clubs",1970,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1970-IN-0067"
"Betty K's","","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1968,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1968-IN-0068"
"Betty K's","","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1971,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1971-IN-0069"
"Betty K's","","1808 N. Central","Indianapolis","IN","(G),(D),(S),(*)","Bars/Clubs",1976,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1976-IN-0070"
"Betty K's","","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1972,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1972-IN-0071"
"Betty K's","((S) Thurs-Fri-Sat)","1808 N. Central","Indianapolis","IN","(G),(D),(S)","Bars/Clubs",1973,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1973-IN-0072"
"Betty K's","","1808 N. Central","Indianapolis","IN","(D)","Bars/Clubs",1966,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1966-IN-0073"
"Betty K's","(TH-F-S)","1808 N. Central","Indianapolis","IN","(G),(D)","Bars/Clubs",1974,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1974-IN-0074"
"Betty K's","","1808 N. Central","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1969,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1969-IN-0075"
"Betty K's","","1808 N. Central","Indianapolis","IN","(S),(*)","Bars/Clubs",1965,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1965-IN-0076"
"Betty K's","(touristy)","1808 N. Central","Indianapolis","IN","(M),(B),(S)","Bars/Clubs",1977,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1977-IN-0077"
"Betty K's Meat Rack","","1808 N. Central","Indianapolis","IN","(M),(B),(S)","Bars/Clubs",1979,NA,-86.149896,39.791268,"Google Verified Location",NA,NA,NA,"1979-IN-0078"
"Betty's","","508 Alabama","Indianapolis","IN","(G)","Bars/Clubs",1965,NA,-86.1523768,39.7741141,"Google Verified Location",NA,NA,NA,"1965-IN-0079"
"Betty's","","508 Alabama","Indianapolis","IN","(G)","Bars/Clubs",1966,NA,-86.1523768,39.7741141,"Google Verified Location",NA,NA,NA,"1966-IN-0080"
"Birthplace of the fabulous Tish","","","Bloomington","IN","Cruisy Area,(RT)","Cruising Areas",1980,"Not sure what type is",-86.526386,39.165325,"Location could not be verified. General city or location coordinates used.",NA,NA,NA,"1980-IN-0081"
"Block","around Monroe Public Library","","Bloomington","IN","Cruisy Area","Cruising Areas",1980,"",-86.53048,39.166705,"Verified Location",NA,NA,NA,"1980-IN-0082"
"Block around Monroe Public Library","","","Bloomington","IN","Cruisy Area","Cruising Areas",1977,"",-86.53048,39.166705,"Verified Location",NA,NA,NA,"1977-IN-0083"
"Block around Monroe Public Library","","","Bloomington","IN","Cruisy Area","Cruising Areas",1978,"",-86.53048,39.166705,"Verified Location",NA,NA,NA,"1978-IN-0084"
