Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
710,OK102,Friends Lounge,,1716 E. 3rd St.,Tulsa,OK,(*),Bars/Clubs,1976,NA,-95.9668881,36.1566536,Google Verified Location
749,OK141,Friends Lounge,,1716 E. 3rd St.,Tulsa,OK,(*),Bars/Clubs,1975,NA,-95.9668881,36.1566536,Google Verified Location
759,OK151,Friends Lounge,,1716 E. 3rd,Tulsa,OK,,Bars/Clubs,1972,NA,-95.9668881,36.1566536,Google Verified Location
745,OK137,Friends Lounge,,1716 E. 3rd St.,Tulsa,OK,(*),Bars/Clubs,1973,NA,-95.9668881,36.1566536,Google Verified Location
733,OK125,Friends Lounge,,1716 E. 3rd St.,Tulsa,OK,(*),Bars/Clubs,1974,NA,-95.9668881,36.1566536,Google Verified Location
685,OK077,Funny Girl Club,,2422 N.W. 23rd St.,Oklahoma City,OK,"(P),(G),(D),(*)",Bars/Clubs,1977,NA,-97.5560053,35.4929269,Google Verified Location
664,OK056,Funny Girl Club,"(Some G, B)",2422 N.W. 23rd St.,Oklahoma City,OK,"(P),(G),(B),(D),(*)",Bars/Clubs,1978,NA,-97.5560053,35.4929269,Google Verified Location
916,OK308,Gala,(Can enter thru back door of Eight Day),Lewis nr. 11th,Tulsa,OK,"(P),(B),(BYOB),(*)",Bars/Clubs,1971,,-95.958185,36.147789,Verified Location
893,OK285,Gala,,11th & Lewis Sts.,Tulsa,OK,"(D),(P)",Bars/Clubs,1965,,-95.958185,36.147789,Verified Location
734,OK126,Gala,(some G) (can enter thru back of Eight Day),2300 E. 11th St.,Tulsa,OK,"(G),(P),(D)",Bars/Clubs,1974,NA,-95.9584879,36.1475085,Google Verified Location
891,OK283,Gala,,11th & Lewis Sts.,Tulsa,OK,"(P),(D),(*)",Bars/Clubs,1969,,-95.958185,36.147789,Verified Location
890,OK282,Gala,,11th & Lewis Sts,Tulsa,OK,"(D),(P),(*)",Bars/Clubs,1966,,-95.958185,36.147789,Verified Location
892,OK284,Gala,,11th & Lewis Sts.,Tulsa,OK,"(D),(P),(*)",Bars/Clubs,1968,,-95.958185,36.147789,Verified Location
917,OK309,Gala,(can enter via back door of Eight Day),Lewis nr. 11th,Tulsa,OK,"(P),(D),(*)",Bars/Clubs,1970,,-95.958185,36.147789,Verified Location
716,OK108,Gala,(Can enter thru back of Eighth Day),2300 E. 11th St.,Tulsa,OK,"(P),(D),(BYOB),(G)",Bars/Clubs,1973,NA,-95.9584879,36.1475085,Google Verified Location
915,OK307,Gala,(Can enter thru back door of Eight Day),Lewis nr. 11th,Tulsa,OK,"(P),(BYOB),(*)",Bars/Clubs,1972,,-95.958185,36.147789,Verified Location
901,OK293,Gene's,,63rd & Classen,Oklahoma City,OK,,Bars/Clubs,1968,,-97.527069,35.537318,Verified Location
616,OK008,Godfathers,(Juice Bar - No booze) (Midnight - 4am - AH only),2448 N.W. 39th St.,Oklahoma City,OK,"(AH),(*)",Business,1980,NA,-97.5560243,35.5111,Google Verified Location
639,OK031,Gold Diggers,('Drags'),2525 W. 10th St.,Oklahoma City,OK,"(S),(D)",Bars/Clubs,1979,NA,-97.5580224,35.4790183,Google Verified Location
627,OK019,Happy Pappy's,(C - AH - Sat),3011 E. 15th,Tulsa,OK,"(M),(R),(C),(AH)",Restaurant,1980,NA,-95.9452141,36.1407343,Google Verified Location
675,OK067,Harvard Book Store,,3735 So. Harvard,Tulsa,OK,(M),Book Store,1978,NA,-95.9397945,36.1085076,Google Verified Location
726,OK118,Highland Hills Church (M.C.C),,3501 N.W. 63rd St.,Oklahoma City,OK,,Church,1974,NA,-97.5794902,35.5372539,Google Verified Location
722,OK114,Highland Hills M.C.C Church,,3501 N.W. 63rd St.,Oklahoma City,OK,,Church,1975,NA,-97.5794902,35.5372539,Google Verified Location
760,OK152,Hiko Lounge,,859 S. Knoxville,Tulsa,OK,"(R),(G),(YC)",Restaurant,1972,NA,-95.9367914,36.148001,Google Verified Location
770,OK162,Hiko Lounge,,859 S. Knoxville,Tulsa,OK,"(R),(G),(YC)","Bars/Clubs,Restaurant",1971,NA,-95.9367914,36.148001,Google Verified Location
739,OK131,House of Twelve ,(No sign looks like private residence),3337 N.W. 23rd St.,Oklahoma City,OK,"(P),(D),(*)",Bars/Clubs,1973,NA,-97.5762854,35.493229,Google Verified Location
796,OK188,Jug,,411 W. Sheridan,Oklahoma City,OK,(*),Bars/Clubs,1965,NA,-97.520169,35.466778,Google Verified Location
774,OK166,Jungle Pit,,1217 N. May St.,Oklahoma City,OK,"(G),(M)",Bars/Clubs,1970,NA,-97.5660413,35.4812625,Google Verified Location
755,OK147,Jungle Pit,(Some G),1217 N. May St,Oklahoma City,OK,"(G),(*)",Bars/Clubs,1972,NA,-97.5660413,35.4812625,Google Verified Location
764,OK156,Jungle Pit,,1217 N. May St,Oklahoma City,OK,"(G),(M)",Bars/Clubs,1971,NA,-97.5660413,35.4812625,Google Verified Location
858,OK250,Keystone Lake - Washington Irving Cove,,,Tulsa,OK,Cruisy Area,Cruising Areas,1977,,-96.257346,36.197595,Verified Location
815,OK207,Keystone Lake - Washington Irving Cove,,,Tulsa,OK,"Cruisy Area,(B),(RT)",Cruising Areas,1980,,-96.257346,36.197595,Verified Location
850,OK242,Keystone Lake - Washington Irving Cove,,,Tulsa,OK,"(B),(RT),Cruisy Area",Cruising Areas,1978,,-96.257346,36.197595,Verified Location
832,OK224,Keystone Lake - Washington Irving Cove,,,Tulsa,OK,"Cruisy Area,(B),(RT)",Cruising Areas,1979,,-96.257346,36.197595,Verified Location
879,OK271,Keystone Lake - Washington Irving Cove North & Keystone Ramp,,,Tulsa,OK,Cruisy Area,Cruising Areas,1973,,-96.257346,36.197595,Verified Location
875,OK267,"Keystone Lake - Washington Irving Cove, North & Keystone Ramps",,,Tulsa,OK,Cruisy Area,Cruising Areas,1974,,-96.257346,36.197595,Verified Location
878,OK270,"Keystone Lake - Washington Irving Cove, North & Keystone Ramps",,,Tulsa,OK,Cruisy Area,Cruising Areas,1975,,-96.257346,36.197595,Verified Location
866,OK258,"Keystone Lake - Washington Irving Cove, North & Keystone Ramps",,,Tulsa,OK,Cruisy Area,Cruising Areas,1976,,-96.257346,36.197595,Verified Location
868,OK260,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1975,,-97.595158,35.572397,Verified Location
872,OK264,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1974,,-97.595158,35.572397,Verified Location
862,OK254,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1976,,-97.595158,35.572397,Verified Location
810,OK202,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1980,,-97.595158,35.572397,Verified Location
853,OK245,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1977,,-97.595158,35.572397,Verified Location
826,OK218,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1979,,-97.595158,35.572397,Verified Location
843,OK235,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1978,,-97.595158,35.572397,Verified Location
876,OK268,Lake Heffner,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1973,,-97.595158,35.572397,Verified Location
695,OK087,Le Cabaret,(Disco),3248 E. Admiral Place,Tulsa,OK,"(P),(YC),(D),(S),(*)",Bars/Clubs,1977,NA,-95.9404143,36.1607713,Google Verified Location
676,OK068,Le Cabaret,(Disco),3248 E. Admiral Pl.,Tulsa,OK,"(P),(YC),(D),(S),(*)",Bars/Clubs,1978,NA,-95.9404143,36.1607713,Google Verified Location
654,OK046,Le Cabaret,(Disco),3248 E. Admiral Place,Tulsa,OK,"(P),(*),(YC),(D),(S)",Bars/Clubs,1979,NA,-95.9404143,36.1607713,Google Verified Location
628,OK020,Le Caberet,(Disco),3248 E. Admiral Place,Tulsa,OK,"(P),(D),(S)",Bars/Clubs,1980,NA,-95.9404143,36.1607713,Google Verified Location
775,OK167,Lee's Club,(may have other name by now),3011 Pasco,Oklahoma City,OK,"(S),(P)",Bars/Clubs,1970,NA,-97.5233237,35.5000405,Google Verified Location
790,OK182,Lee's Lounge,,3009 Pasco,Oklahoma City,OK,"(P),(*)",Bars/Clubs,1966,NA,-97.5234707,35.4999537,Google Verified Location
783,OK175,Lee's Lounge,,3009 Paseo,Oklahoma City,OK,(*),Bars/Clubs,1969,NA,-97.5234707,35.4999537,Google Verified Location
797,OK189,Lee's Lounge,,3009 Pasco,Oklahoma City,OK,"(P),(*)",Bars/Clubs,1965,NA,-97.5234707,35.4999537,Google Verified Location
776,OK168,Lee's Lounge,,3009 Pasco,Oklahoma City,OK,(*),Bars/Clubs,1970,NA,-97.5234707,35.4999537,Google Verified Location
787,OK179,Lee's Lounge,,3009 Pasco,Oklahoma City,OK,"(*),(P)",Bars/Clubs,1968,NA,-97.5234707,35.4999537,Google Verified Location
919,OK311,Lido,,May Ave,Oklahoma City,OK,,Bars/Clubs,1968,,-97.516428,35.46756,Location could not be verified. General city or location coordinates used.
918,OK310,Lilo,,May Ave,Oklahoma City,OK,,Bars/Clubs,1969,,-97.516428,35.46756,Location could not be verified. General city or location coordinates used.
886,OK278,M.C.C.,,3rd & Elgin,Tulsa,OK,,Church,1976,,-95.986347,36.155065,Verified Location
818,OK210,Main St. - betw. 4th & 9th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1980,,-95.854931,36.274365,Verified Location
880,OK272,Main St. bet. 4th & 10th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1973,,-95.854931,36.274365,Verified Location
848,OK240,Main St. betw. 4th & 9th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1978,,-95.854931,36.274365,Verified Location
860,OK252,Main St. betw. 4th & 9th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1977,,-95.854931,36.274365,Verified Location
831,OK223,Main St. betw. 4th & 9th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1979,,-95.854931,36.274365,Verified Location
874,OK266,Main St. betw. 4th & 10th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1974,,-95.854931,36.274365,Verified Location
870,OK262,Main St. betw. 4th & 10th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1975,,-95.854931,36.274365,Verified Location
867,OK259,Main St. betw. 4th & 10th,,,Tulsa,OK,Cruisy Area,Cruising Areas,1976,,-95.854931,36.274365,Verified Location
817,OK209,Mall by downtown library,,,Lawton,OK,Cruisy Area,Cruising Areas,1979,,-98.394546,34.608311,Verified Location
801,OK193,Mall by downtown library,,,Lawton,OK,Cruisy Area,Cruising Areas,1980,,-98.394546,34.608311,Verified Location
711,OK103,Mama Dee's,,1108 S. Lewis,Tulsa,OK,"(G),(D),(*)",Bars/Clubs,1976,NA,-95.9585404,36.1474792,Google Verified Location
898,OK290,Merry-Go-Round,(Beer),27th & Walker,Oklahoma City,OK,(PT),Bars/Clubs,1979,,-97.521019,35.497452,Verified Location
703,OK095,Mirror Lounge,(some B),1311 N. Hudson,Oklahoma City,OK,"(M),(RT),(B)",Bars/Clubs,1976,NA,-97.5193262,35.4817409,Google Verified Location
687,OK079,Mirror Lounge,(Some B),1311 N. Hudson,Oklahoma City,OK,"(M),(RT),(B)",Bars/Clubs,1977,NA,-97.5193262,35.4817409,Google Verified Location
812,OK204,N.E. St. U. - Student Union Basement T-Room,,,Talequah,OK,Cruisy Area,Cruising Areas,1980,,-94.965902,35.920968,Verified Location
828,OK220,N.E. St. U. - Student Union Basement T-Room,,,Talequah,OK,Cruisy Area,Cruising Areas,1979,,-94.965902,35.920968,Verified Location
846,OK238,N.E. St. Univ - Student Union -basement T-Room,,,Talequah,OK,Cruisy Area,Cruising Areas,1978,,-94.965902,35.920968,Verified Location
655,OK047,New Plantation,(Disco) (Some G) (Cruisy),4724 E. 51st,Tulsa,OK,"(*),(D),(YC),(G)","Cruising Areas,Bars/Clubs",1979,NA,-95.9241325,36.0894903,Google Verified Location
756,OK148,Nextdoor Club,,4108 N. May,Oklahoma City,OK,"(P),(D),(*)",Bars/Clubs,1972,NA,-97.5653484,35.5131441,Google Verified Location
765,OK157,Nextdoor Club,,4108 N. May,Oklahoma City,OK,"(P),(D),(*)",Bars/Clubs,1971,NA,-97.5653484,35.5131441,Google Verified Location
777,OK169,Nextdoor Club,,4108 N. May,Oklahoma City,OK,"(P),(D),(*)",Bars/Clubs,1970,NA,-97.5653484,35.5131441,Google Verified Location
834,OK226,North & Keystone Ramps,,,Tulsa,OK,"(AYOR),Cruisy Area",Cruising Areas,1979,,-95.992775,36.153982,Location could not be verified. General city or location coordinates used.
849,OK241,North & Keystone Ramps,,,Tulsa,OK,"Cruisy Area,(AYOR)",Cruising Areas,1978,,-95.992775,36.153982,Location could not be verified. General city or location coordinates used.
859,OK251,North & Keystone Ramps,,,Tulsa,OK,Cruisy Area,Cruising Areas,1977,,-95.992775,36.153982,Location could not be verified. General city or location coordinates used.
811,OK203,O.S.U - Student Union - 2nd floor T-Rooms,,,Stillwater,OK,Cruisy Area,Cruising Areas,1980,,-97.073722,36.127024,Verified Location
829,OK221,O.S.U. - Student Union - 2nd floor T-Rooms,,,Stillwater,OK,Cruisy Area,Cruising Areas,1979,,-97.073722,36.127024,Verified Location
845,OK237,O.S.U. Student Union - 2nd Floor T-Room,,,Stillwater,OK,Cruisy Area,Cruising Areas,1978,,-97.073722,36.127024,Verified Location
696,OK088,Old Eighth Day,,1108 S. Lewis,Tulsa,OK,(G),Bars/Clubs,1977,NA,-95.9585404,36.1474792,Google Verified Location
717,OK109,On Stage,,915 So. Main St.,Tulsa,OK,"(P),(D),(BYOB),(*)",Bars/Clubs,1973,NA,-95.9879362,36.1474685,Google Verified Location
702,OK094,Our Place,,1302 N.W. Pennsylvania,Oklahoma City,OK,(G),Bars/Clubs,1976,NA,-97.5334611,35.4845315,Google Verified Location
665,OK057,Our Place,,1302 N.W. Pennsylvania,Oklahoma City,OK,"(OC),(G)",Bars/Clubs,1978,NA,-97.5334611,35.4845315,Google Verified Location
686,OK078,Our Place,,1302 N.W. Pennsylvania ,Oklahoma City,OK,"(OC),(G)",Bars/Clubs,1977,NA,-97.5334611,35.4845315,Google Verified Location
641,OK033,Our Place,,1302 N.W. Pennsylvania,Oklahoma City,OK,"(OC),(G)",Bars/Clubs,1979,NA,-97.5334611,35.4845315,Google Verified Location
617,OK009,Our Place,('Drags'),1302 N.W. Pennsylvania,Oklahoma City,OK,"(OC),(L)",Bars/Clubs,1980,NA,-97.5334611,35.4845315,Google Verified Location
740,OK132,Our Place,,1302 N.W. Pennsylvania,Oklahoma City,OK,(G),Bars/Clubs,1973,NA,-97.5334611,35.4845315,Google Verified Location
723,OK115,Our Place,,1302 N.W. Pennsylvania ,Oklahoma City,OK,(G),Bars/Clubs,1975,NA,-97.5334611,35.4845315,Google Verified Location
727,OK119,Our Place,,1302 N.W. Pennsylvania,Oklahoma City,OK,"(G),(*)",Bars/Clubs,1974,NA,-97.5334611,35.4845315,Google Verified Location
640,OK032,Outrigger,(Disco) Viva Motel,2460 N.W. 39th St.,Oklahoma City,OK,"(YC),(D),(WE),(*)",Bars/Clubs,1979,NA,-97.5570115,35.5109835,Google Verified Location
750,OK142,Outside Inn,(Some G),1108 S. Lewis,Tulsa,OK,"(D),(G)",Bars/Clubs,1975,NA,-95.9585404,36.1474792,Google Verified Location
883,OK275,Pete & Bob's,,1st & Elwood,Tulsa,OK,"(D),(P),(*)",Bars/Clubs,1968,,-95.996831,36.153657,Verified Location
884,OK276,Pete & Bob's,,1st & Elwood,Tulsa,OK,"(D),(P),(*)",Bars/Clubs,1966,,-95.996831,36.153657,Verified Location
885,OK277,Pete & Bob's,,1st & Elwood,Tulsa,OK,"(P),(D),(*)",Bars/Clubs,1965,,-95.996831,36.153657,Verified Location
629,OK021,Pete's Taj Mahal,(Open days),10 W. 7th St.,Tulsa,OK,"(P),(D)",Bars/Clubs,1980,NA,-95.9891418,36.1495153,Google Verified Location
656,OK048,Pete's Taj Mahal,(Open days),10 W. 7th St.,Tulsa,OK,"(P),(*),(D)",Bars/Clubs,1979,NA,-95.9891418,36.1495153,Google Verified Location
630,OK022,Playroom,(W & levi) (Some SM) (go go boys),2252 E. 11th,Tulsa,OK,"(W),(SM),(PT),(D)",Bars/Clubs,1980,NA,-95.9586339,36.14751,Google Verified Location
728,OK120,Pow Wow,,1601 N. MacArthur,Oklahoma City,OK,(G),Bars/Clubs,1974,NA,-97.620126,35.4851529,Google Verified Location
677,OK069,Queen of Hearts,(Disco) (2 bars),911 So. Main,Tulsa,OK,"(R),(S),(D),(*)","Bars/Clubs,Restaurant",1978,NA,-95.9879545,36.147504,Google Verified Location
778,OK170,Red Lion,,4110 N. May,Oklahoma City,OK,(*),Bars/Clubs,1970,NA,-97.5656651,35.5132493,Google Verified Location
784,OK176,Red Lion,,4110 N. May,Oklahoma City,OK,(*),Bars/Clubs,1969,NA,-97.5656651,35.5132493,Google Verified Location
766,OK158,Red Lion,,4110 N. May,Oklahoma City,OK,(*),Bars/Clubs,1971,NA,-97.5656651,35.5132493,Google Verified Location
757,OK149,Red Lion,,4110 N. May,Oklahoma City,OK,(*),Bars/Clubs,1972,NA,-97.5656651,35.5132493,Google Verified Location
741,OK133,Red Lion - Nextdoor Club,,6714 N. Western,Oklahoma City,OK,"(D),(*)",Bars/Clubs,1973,NA,-97.5295051,35.5402617,Google Verified Location
729,OK121,Red Lion - Nextdoor Club,,6714 N. Western,Oklahoma City,OK,"(D),(*)",Bars/Clubs,1974,NA,-97.5295051,35.5402617,Google Verified Location
704,OK096,Road House,(Some G) (WE only),9625 N.E. Expressway,Oklahoma City,OK,"(M),(S),(D),(G),(WE)",Bars/Clubs,1976,NA,-97.5024192,35.5307807,Google Verified Location
724,OK116,Road House,(Some G) (weekends only),9625 N.E. Expressway,Oklahoma City,OK,"(M),(S),(D),(G)",Bars/Clubs,1975,NA,-97.5024192,35.5307807,Google Verified Location
666,OK058,Road House,(Some G) (Open Thur. thru Sun. only),9625 N.E. Expressway,Oklahoma City,OK,"(M),(S),(D),(G)",Bars/Clubs,1978,NA,-97.6809889,35.5775493,Google Verified Location
642,OK034,Road House,"(Some B, G) (Open WE sometimes)",9625 N.E. Expressway,Oklahoma City,OK,"(B),(G),(S),(D),(WE)",Bars/Clubs,1979,NA,-97.5024192,35.5307807,Google Verified Location
742,OK134,Road House,(Open weekends only apparently - difficult to find without a guide),"9625 N.E. Expressway, (Hwy. 66)",Oklahoma City,OK,,Bars/Clubs,1973,NA,-97.684728,35.5152099,Google Verified Location
688,OK080,Road House,(Some G) (Open Thur. thru Sun. only),9625 N.E. Expressway,Oklahoma City,OK,"(M),(S),(D),(G)",Bars/Clubs,1977,NA,-97.5024192,35.5307807,Google Verified Location
643,OK035,Rusty Nail,,3616 N.W. 23rd St.,Oklahoma City,OK,(G),Bars/Clubs,1979,NA,-97.5824266,35.4929901,Google Verified Location
725,OK117,Rusty Nail,,3616 N.W. 23rd St.,Oklahoma City,OK,"(P),(YC),(D),(*)",Bars/Clubs,1975,NA,-97.5824266,35.4929901,Google Verified Location
730,OK122,Rusty Nail,,3616 N.W. 23rd St.,Oklahoma City,OK,"(P),(YC),(D),(*)",Bars/Clubs,1974,NA,-97.5824266,35.4929901,Google Verified Location
705,OK097,Rusty Nail,,3616 N.W. 23rd St.,Oklahoma City,OK,"(P),(YC),(D),(*)",Bars/Clubs,1976,NA,-97.5824266,35.4929901,Google Verified Location
904,OK296,Saddle Club,,Inquire Locally,Lawton,OK,,Bars/Clubs,1974,,-98.395929,34.603567,Location could not be verified. General city or location coordinates used.
906,OK298,Saddle Club,,Inquire Locally,Lawton,OK,,Bars/Clubs,1973,,-98.395929,34.603567,Location could not be verified. General city or location coordinates used.
667,OK059,Sans Souci Club,(Disco) (Also C-AH),2320 No. Villa,Oklahoma City,OK,"(YC),(D),(S),(R),(C),(AH),(*)","Bars/Clubs,Restaurant",1978,NA,-97.556556,35.4920057,Google Verified Location
913,OK305,Schoobee Doo,,inquire locally,Tulsa,OK,,Bars/Clubs,1969,,-95.992775,36.153982,Location could not be verified. General city or location coordinates used.
781,OK173,Schoobee Doo,,800 S. Sheridan,Tulsa,OK,"(P),(D),(*)",Bars/Clubs,1970,NA,-95.9045661,36.1506555,Google Verified Location
881,OK273,Sheridan St. - bet. Broadway & Walker,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1972,,-97.518106,35.466403,Verified Location
824,OK216,Sheridan St. - betw. Walker & Broadway,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1979,,-97.518106,35.466403,Verified Location
806,OK198,Sheridan St. - betw. Walker & Broadway,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1980,,-97.518106,35.466403,Verified Location
840,OK232,Sheridan St. - betw. Walker & Broadway,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1978,,-97.518106,35.466403,Verified Location
865,OK257,Sheridan St. Betw. Broadway & Walker,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1976,,-97.518106,35.466403,Verified Location
855,OK247,Sheridan St. betw. Walker & Broadway,,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1977,,-97.518106,35.466403,Verified Location
877,OK269,"Sheridan St., bet. Broadway & Walker",,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1973,,-97.518106,35.466403,Verified Location
873,OK265,"Sheridan St., betw. Broadway & Walker",,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1974,,-97.518106,35.466403,Verified Location
869,OK261,"Sheridan St., betw. Broadway & Walker",,,Oklahoma City,OK,Cruisy Area,Cruising Areas,1975,,-97.518106,35.466403,Verified Location
659,OK051,Sunshine Shop,,302 White St.,Norman,OK,(M),Bars/Clubs,1978,NA,-97.4438071,35.212796,Google Verified Location
634,OK026,Sunshine Shop,,302 White St.,Norman,OK,(M),Bars/Clubs,1979,NA,-97.4438071,35.212796,Google Verified Location
610,OK002,Sunshine Shop,,302 White St.,Norman,OK,(M),Bars/Clubs,1980,NA,-97.4438071,35.212796,Google Verified Location
798,OK190,Sweet Leona's ,,231 W. Sheridan,Oklahoma City,OK,(M),Bars/Clubs,1965,NA,-97.5169502,35.4664184,Google Verified Location
735,OK127,Taj Mahal,,10 W. 7th St.,Tulsa,OK,"(P),(YC),(D),(BYOB),(*)",Bars/Clubs,1974,NA,-95.9891418,36.1495153,Google Verified Location
887,OK279,Taj Mahal,,7th St. nr Main,Tulsa,OK,,Bars/Clubs,1965,,-95.989034,36.149552,Verified Location
888,OK280,Taj Mahal,,7th St. nr. Main,Tulsa,OK,(*),Bars/Clubs,1968,,-95.989034,36.149552,Verified Location
751,OK143,Taj Mahal,,10 W. 7th St.,Tulsa,OK,(P),Bars/Clubs,1975,NA,-95.9891418,36.1495153,Google Verified Location
697,OK089,Taj Mahal,,10 W. 7th St.,Tulsa,OK,"(P),(YC),(D),(*)",Bars/Clubs,1977,NA,-95.9891418,36.1495153,Google Verified Location
712,OK104,Taj Mahal,,10 W. 7th St. ,Tulsa,OK,"(P),(D),(*)",Bars/Clubs,1976,NA,-95.9891418,36.1495153,Google Verified Location
