ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
OR302,Climax Book Store ,,60 W. 13th St. ,Eugene,OR,,Book Store,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"60 W. 13th St. , Eugene, OR",-123.0936841,44.0452829,"60 w 13th ave, eugene, or 97401, usa",Geocoded
OR303,Riviera Room ,(many G),39 W. 10th St. ,Eugene,OR,"(*),(G)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"39 W. 10th St. , Eugene, OR",-123.0933462,44.0488139,"39 w 10th ave, eugene, or 97401, usa",Geocoded
OR304,Skinner Butte Park,,,Eugene,OR,Cruisy Area,Cruising Areas,1978,checked,,4/14/2020 4:44pm,7/20/2020 9:47am,", OR",-123.096405,44.06094,unclear_coded_by_hand,Found
OR305,U of Oregon- Library,1st floor,,Eugene,OR,Cruisy Area,Cruising Areas,1978,checked,,4/14/2020 4:44pm,7/20/2020 9:47am,", OR",-123.077729,44.04319,unclear_coded_by_hand,Found
OR306,Over-The-Waves ,(late nights- summers only),2945 N.W. Jetty ,Lincoln City,OR,"(M),(R)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"2945 N.W. Jetty , Lincoln City, OR",-124.0135461,44.9868222,"2945 nw jetty ave, lincoln city, or 97367, usa",Geocoded
OR307,Medford Hotel Bar,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa",Geocoded
OR308,Small Park adj. to Fairgrounds,,,Medford,OR,Cruisy Area,Cruising Areas,1978,checked,approximate location,4/14/2020 4:44pm,7/20/2020 9:47am,", OR",-122.913639,42.387315,unclear_coded_by_hand,General Coordinates Used
OR309,Club Continental ,(Baths for men- opening April '77- replacing Workout Baths),531 S.W. Park Ave. ,Portland,OR,"(*),(YC)",Baths,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"531 S.W. Park Ave. , Portland, OR",-122.680208,45.5206783,"531 sw park ave, portland, or 97205, usa",Geocoded
OR310,Dahl & Penne ,"(Liquor)(Some W, SM, G, OC, you name it, they have it)",604 S.W. 2nd at Alder ,Portland,OR,"(*),(W),(SM),(G),(OC),(D)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"604 S.W. 2nd at Alder , Portland, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR311,Darcelle XV Tavern ,(Some G),208 N.W. 3rd St. ,Portland,OR,"(G),(S),(WE),(*)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"208 N.W. 3rd St. , Portland, OR",-122.6729315,45.5247845,"208 nw 3rd ave, portland, or 97209, usa",Geocoded
OR312,Dave's Bookstore ,,826 S.W. 3rd ,Portland,OR,,Book Store,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"826 S.W. 3rd , Portland, OR",-122.6757061,45.5173255,"826 sw 3rd ave, portland, or 97204, usa",Geocoded
OR313,Denny's ,,4th & Lincoln,Portland,OR,"(M),(R),(C),(AH)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"4th & Lincoln, Portland, OR",-122.681948,45.508118,unclear_coded_by_hand,Found
OR314,Eastwood Community Church ,,3950 S.E. Lincoln St. ,Portland,OR,,Church,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"3950 S.E. Lincoln St. , Portland, OR",-122.6215991,45.5079056,"3950 se lincoln st, portland, or 97214, usa",Geocoded
OR315,Embers Lounge ,(Liquor),739 S.W. Park ,Portland,OR,"(E),(R),(*),(C),(AH)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"739 S.W. Park , Portland, OR",-122.680991,45.5194686,"739 sw park ave, portland, or 97205, usa",Geocoded
OR316,Family Zoo ,,820 S.W. Oak ,Portland,OR,"(HIP),(W),(YC),(*)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"820 S.W. Oak , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR317,Flight 181 ,('New Ritz Disco' in rear) ,1116 S.W. Washington ,Portland,OR,,Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"1116 S.W. Washington , Portland, OR",-122.682841,45.521504,"1102-1116 sw washington st, portland, or 97205, usa",Geocoded
OR318,Focal Point Tavern ,,729 S.W. 9th Ave. ,Portland,OR,"(*),(YC),(PT),(C),(AH),(WE)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"729 S.W. 9th Ave. , Portland, OR",-122.681678,45.5196915,"729 sw 9th ave, portland, or 97205, usa",Geocoded
OR319,Hamburger Mary's ,,840 S.W. Park St. ,Portland,OR,"(M),(HIP),(R),(C)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"840 S.W. Park St. , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa",Geocoded
OR320,Hardtimes Adult Books ,,926 S.W. 3rd Ave. ,Portland,OR,,Book Store,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa",Geocoded
OR321,Magic Garden ,(Liquor),217 N.W. 4th Ave. ,Portland,OR,"(G),(R),(D)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"217 N.W. 4th Ave. , Portland, OR",-122.6746889,45.5248301,"217 nw 4th ave, portland, or 97209, usa",Geocoded
OR322,Majestic Hotel & Club Baths,,303 S.W. 12th Ave. ,Portland,OR,(*),"Baths,Hotels",1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa",Geocoded
OR323,New Ritz Disco,(Disco)(enter thru rear alley),1116 S.W. Washington ,Portland,OR,"(YC),(D),(*)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"1116 S.W. Washington , Portland, OR",-122.682841,45.521504,"1102-1116 sw washington st, portland, or 97205, usa",Geocoded
OR324,Old St. George Hotel ,,118 S.W. Burnside ,Portland,OR,(H),Hotels,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"118 S.W. Burnside , Portland, OR",-122.665598,45.5229637,"118 e burnside st, portland, or 97214, usa",Geocoded
OR325,Other Inn ,,242 S.W. Alder ,Portland,OR,"(W),(SM),(OC),(PT)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR326,Peek-A-Rama Books,,834 S.W. 3rd,Portland,OR,(M),Book Store,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"834 S.W. 3rd, Portland, OR",-122.6756614,45.5172974,"834 sw 3rd ave, portland, or 97204, usa",Geocoded
OR327,Rafters,(Disco)(Liquor)(Super bar and light show- enter thru 'The Embers' then upstairs),Park & Yamhill,Portland,OR,"(YC),(D),(*)",Bars/Clubs,1978,checked,,4/14/2020 4:44pm,4/14/2020 10:24pm,"Park & Yamhill, OR",-122.680947,45.518922,unclear_coded_by_hand,Found
OR328,Rhondee ,(Looks promising),1014 S.W. Stark ,Portland,OR,"(R),(OC)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"1014 S.W. Stark , Portland, OR",-122.6816169,45.522011,"1014 sw harvey milk st, portland, or 97205, usa",Geocoded
OR329,Rising Moon ,(G-only),413 W. Burnside ,Portland,OR,"(G),(PT),(D),(*)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"413 W. Burnside , Portland, OR",-122.6747541,45.5233576,"413 w burnside st, portland, or 97209, usa",Geocoded
OR330,Scorpio Adult Books ,,209 S.W. Taylor ,Portland,OR,,Book Store,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"209 S.W. Taylor , Portland, OR",-122.6754214,45.5168655,"209 sw taylor st, portland, or 97204, usa",Geocoded
OR331,Sin City Adult Books ,,838 S.W. 3rd Ave. ,Portland,OR,,Book Store,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"838 S.W. 3rd Ave. , Portland, OR",-122.6758199,45.517044,"1000-838 sw 3rd ave, portland, or 97204, usa",Geocoded
OR332,Tavern ,"(Half Moon)(Some W, OC)",122 S.W. Yamhill,Portland,OR,"(*),(W),(OC)",Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"122 S.W. Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR333,Tom Kat Theatre,,425 N.W. Glissan ,Portland,OR,,Theatre,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"425 N.W. Glissan , Portland, OR",-122.6751099,45.5266524,"425 nw glisan st, portland, or 97209, usa",Geocoded
OR334,Victoria's Nephew ,(days only- 11 a.m. to 4 p.m.),212 S.W. Stark ,Portland,OR,"(M),(R)",Restaurant,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"212 S.W. Stark , Portland, OR",-122.6738639,45.5199641,"212 sw harvey milk st, portland, or 97204, usa",Geocoded
OR335,Wilde Oscar ,(Patio),318 S.W. 3rd Ave. ,Portland,OR,(PT),Bars/Clubs,1978,NA,NA,4/14/2020 4:44pm,7/27/2020 1:14pm,"318 S.W. 3rd Ave. , Portland, OR",-122.6741189,45.5205558,"318 sw 3rd ave, portland, or 97204, usa",Geocoded
OR336,Woman's Place ,(book store),1533 E. Burnside St. ,Portland,OR,(G),Book Store,1978,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1533 E. Burnside St. , Portland, OR",-122.6497654,45.5230748,"1533 e burnside st, portland, or 97214, usa",Geocoded
OR337,Zorba The Greek ,(Some G),1533 E. Burnside ,Portland,OR,"(R),(D),(G)",Restaurant,1978,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1533 E. Burnside , Portland, OR",-122.6497654,45.5230748,"1533 e burnside st, portland, or 97214, usa",Geocoded
OR338,Blue Mouse Theatre,,,Portland,OR,Cruisy Area,"Cruising Areas,Theatre",1978,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-122.681854,45.52109,unclear_coded_by_hand,Found
OR339,Cannon Beach,(summers),,Portland,OR,Cruisy Area,Cruising Areas,1978,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.961527,45.891774,unclear_coded_by_hand,Found
OR340,Eros Theatre,,,Portland,OR,Cruisy Area,"Cruising Areas,Theatre",1978,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.6767274,45.5168905,"314 sw taylor st, portland, or 97204, usa",Geocoded
OR341,Rooseter Rock St. Park,'B.A.' Beach- east end- 30 mi. E. of Portland,,Portland,OR,Cruisy Area,Cruising Areas,1978,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.236468,45.546833,unclear_coded_by_hand,Found
OR342,Washington Park,nr. Lewis & Clark Mon.,,Portland,OR,Cruisy Area,Cruising Areas,1978,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.701431,45.521311,unclear_coded_by_hand,Found
OR343,Yamhill ('Camp Street'),,betw. 3rd & 4th,Portland,OR,Cruisy Area,Cruising Areas,1978,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,"betw. 3rd & 4th, OR",-122.676306,45.517558,unclear_coded_by_hand,Found
OR344,Bob's Adult Book Store ,,1391 Broadway N.E.,Salem,OR,,Book Store,1978,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1391 Broadway N.E., Salem, OR",-123.0309526,44.9527335,"1391 broadway st ne, salem, or 97301, usa",Geocoded
OR345,Tara's Pub ,(some G),2290 Front N.E. ,Salem,OR,"(D),(G),(PT),(*)",Bars/Clubs,1978,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"2290 Front N.E. , Salem, OR",-123.033601,44.962111,"2290 front st ne, salem, or 97301, usa",Geocoded
OR346,Bus Depot,,,Salem,OR,Cruisy Area,Cruising Areas,1978,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.028211,44.932419,unclear_coded_by_hand,Found
OR347,T-Room beneth turn-arounf on Seaside Beach,(summers),,Seaside,OR,Cruisy Area,Cruising Areas,1978,checked,,4/16/2020 12:52pm,7/20/2020 9:48am,", OR",-123.930221,45.991871,unclear_coded_by_hand,Found
OR348,Captain's Cabin ,(Cruisy T-Room downstairs) Tioga Hotel ,257 N. Broadway ,Coos Bay,OR,"(M),(OC),Cruisy Area","Hotels,Cruising Areas",1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"257 N. Broadway , Coos Bay, OR",-124.2133102,43.3690057,"257 n broadway, coos bay, or 97420, usa",Geocoded
OR349,Deb's Club ,(North Bend),655 Virginia ,Coos Bay,OR,"(M),(D)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"655 Virginia , Coos Bay, OR",-124.2235634,43.4065872,"655 virginia ave, north bend, or 97459, usa",Geocoded
OR350,Oregan C.C.,Lake on campus,,Coos Bay,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-124.254266,43.395175,unclear_coded_by_hand,Found
OR351,Pony Village Shopping Center,upstairs T-Room,,Coos Bay,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-124.23426,43.404395,unclear_coded_by_hand,Found
OR352,O.S.U,Home Economics Bldg. (3rd floor T-Room) & Student Union (basement T-Room),,Corvallis,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.279444,44.563781,unclear_coded_by_hand,Found
OR353,Climax Book Store ,,60 W. 13th St. ,Eugene,OR,,Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"60 W. 13th St. , Eugene, OR",-123.0936841,44.0452829,"60 w 13th ave, eugene, or 97401, usa",Geocoded
OR354,He & She Adult Books ,,288 River Rd. ,Eugene,OR,(M),Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"288 River Rd. , Eugene, OR",-123.1179424,44.0647758,"288 river rd, eugene, or 97404, usa",Geocoded
OR355,Pearl Street Station ,(best thing to happen in Eugene ever)(M-days)(Disco)(D)- at night,412 Pearl St. ,Eugene,OR,"(*),(M),(R),(YC),(D)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"412 Pearl St. , Eugene, OR",-123.0898635,44.0552018,"412 pearl st, eugene, or 97401, usa",Geocoded
OR356,Riviera Room ,,39 W. 10th St. ,Eugene,OR,"(G),(D)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"39 W. 10th St. , Eugene, OR",-123.0933462,44.0488139,"39 w 10th ave, eugene, or 97401, usa",Geocoded
OR357,Skinner Butte Park,(HOT),,Eugene,OR,"(HOT),Cruisy Area",Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.096405,44.06094,unclear_coded_by_hand,Found
OR358,U. of Oregon,,,Eugene,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-123.077729,44.04319,unclear_coded_by_hand,Found
OR359,'Rest Stops' on I-5,3 mi. N (both sides),,Grants Pass,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.328392,42.439007,unclear_coded_by_hand,General Coordinates Used
OR360,Over-The-Waves,(Late nights- summers only),2945 N.W. Jetty ,Lincoln City,OR,"(M),(R)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"2945 N.W. Jetty , Lincoln City, OR",-124.0135461,44.9868222,"2945 nw jetty ave, lincoln city, or 97367, usa",Geocoded
OR361,Medford Hotel Bar ,,406 W. Main ,Medford,OR,(M),"Bars/Clubs,Hotels",1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa",Geocoded
OR362,Small park adj. to Fairgrounds,,,Medford,OR,Cruisy Area,Cruising Areas,1979,checked,approximate location,4/16/2020 12:52pm,7/20/2020 9:47am,", OR",-122.913639,42.387315,unclear_coded_by_hand,General Coordinates Used
OR363,Adult Bookstore & Arcade ,,628 E. Burnside ,Portland,OR,,Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"628 E. Burnside , Portland, OR",-122.658999,45.5228357,"628 e burnside st, portland, or 97214, usa",Geocoded
OR364,Club Continental ,(Baths for men- 'tops' in Oregon),531 S.W. Park Ave. ,Portland,OR,"(*),(P),(YC)",Baths,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"531 S.W. Park Ave. , Portland, OR",-122.680208,45.5206783,"531 sw park ave, portland, or 97205, usa",Geocoded
OR365,Dahl & Penne ,(Liquor)(Snacks),604 S.W.  2nd at Alder ,Portland,OR,"(*),(W),(SM),(OC),(G),(PT),(D)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"604 S.W.  2nd at Alder , Portland, OR",-122.674179,45.518676,unclear_coded_by_hand,Found
OR366,Darcelle XV Tavern ,"(Some G, 'Drags')",208 N.W. 3rd St. ,Portland,OR,"(S),(WE),(G)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"208 N.W. 3rd St. , Portland, OR",-122.6729315,45.5247845,"208 nw 3rd ave, portland, or 97209, usa",Geocoded
OR367,Dave's Bookstore ,,826 S.W. 3rd St. ,Portland,OR,,Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"826 S.W. 3rd St. , Portland, OR",-122.6757061,45.5173255,"826 sw 3rd ave, portland, or 97204, usa",Geocoded
OR368,Denny's,,4th & Lincoln,Portland,OR,"(M),(R),(C),(AH)",Restaurant,1979,checked,,4/16/2020 12:52pm,4/16/2020 1:30pm,"4th & Lincoln, OR",-122.681948,45.508118,unclear_coded_by_hand,Found
OR369,Dinty Moore's ,,924 S.W. 3rd St. ,Portland,OR,"(RT),(PT)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"924 S.W. 3rd St. , Portland, OR",-122.6760635,45.5163658,"924 sw 3rd ave, portland, or 97204, usa",Geocoded
OR370,Eastwood Community Church,,3950 S.E. Lincoln St. ,Portland,OR,,Church,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"3950 S.E. Lincoln St. , Portland, OR",-122.6215991,45.5079056,"3950 se lincoln st, portland, or 97214, usa",Geocoded
OR371,Embers Lounge ,"(Liquor)(also C-AH, and Sun. brunch)",739 S.W. Park ,Portland,OR,"(R),(E),(*),(C),(AH)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"739 S.W. Park , Portland, OR",-122.680991,45.5194686,"739 sw park ave, portland, or 97205, usa",Geocoded
OR372,Family Zoo ,(Recently expanded),820 S.W. Oak ,Portland,OR,"(HIP),(W),(YC),(*)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"820 S.W. Oak , Portland, OR",-122.6797505,45.5224094,"820 sw oak st, portland, or 97205, usa",Geocoded
OR373,Focal Point Tavern ,,729 S.W. 9th Ave. ,Portland,OR,"(*),(YC),(PT),(C),(AH),(WE)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"729 S.W. 9th Ave. , Portland, OR",-122.681678,45.5196915,"729 sw 9th ave, portland, or 97205, usa",Geocoded
OR374,Hamburger Mary's ,,840 S.W. Park St. ,Portland,OR,"(M),(HIP),(R),(C)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"840 S.W. Park St. , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa",Geocoded
OR375,Hardtime Adult Books ,,926 S.W. 3rd Ave. ,Portland,OR,(*),Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa",Geocoded
OR376,Kachina Lounge ,(Should be a winner) ,1217 S.W. Stark St. ,Portland,OR,"(R),(D),(PT)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1217 S.W. Stark St. , Portland, OR",-122.6744733,45.5205399,"1217 sw harvey milk st, portland, or 97205, usa",Geocoded
OR377,Konnie's Korner ,(Looks promising)(Liquor),1650 W. Burnside ,Portland,OR,(D),Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1650 W. Burnside , Portland, OR",-122.6884236,45.5227861,"1650 w burnside st, portland, or 97209, usa",Geocoded
OR378,Majestic Hotel & Club Baths,(Needs a good scrub job),303 S.W. 12th Ave. ,Portland,OR,,"Baths,Hotels",1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa",Geocoded
OR379,Mamie's Coffee Shop ,(6 a.m. to 12 midnight),302 S.W. 9th St. ,Portland,OR,"(R),(AH),(WE)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"302 S.W. 9th St. , Portland, OR",-122.6800602,45.5224868,"302 sw 9th ave, portland, or 97205, usa",Geocoded
OR380,Milord's ,(No booze)(Disco),918 S.W. Yamhill ,Portland,OR,"(YC),(D),(AH),(WE),(*)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"918 S.W. Yamhill , Portland, OR",-122.6818575,45.5189426,"pythian building, 918 sw yamhill st, portland, or 97205, usa",Geocoded
OR381,New Ritz Disco,('Teenie-Boppers')(Unisex)(Enter thur rear alley),605 S.E. 15th ,Portland,OR,"(HIP),(D)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"605 S.E. 15th , Portland, OR",-122.6508267,45.5184857,"605 se 15th ave, portland, or 97214, usa",Geocoded
OR382,Old St. George Hotel ,,118 S.W. Burnside ,Portland,OR,(H),Hotels,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"118 S.W. Burnside , Portland, OR",-122.665598,45.5229637,"118 e burnside st, portland, or 97214, usa",Geocoded
OR383,Olympic Baths ,"(11 a.m. to 11 p.m., 24 hrs WE)",531 S.W. 12th Ave. ,Portland,OR,(WE),Baths,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"531 S.W. 12th Ave. , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa",Geocoded
OR384,Other Inn ,"(Some OC, W, SM)",242 S.W. Alder ,Portland,OR,"(OC),(W),(SM),(PT)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa",Geocoded
OR385,Peek-A-Rama,,834 S.W. 3rd ,Portland,OR,(M),Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"834 S.W. 3rd , Portland, OR",-122.6756614,45.5172974,"834 sw 3rd ave, portland, or 97204, usa",Geocoded
OR386,Rafter's,"(Disco)(Liquor)('Super bar' & light show- enter thru 'The Embers', then upstairs)",Park & Yamhill,Portland,OR,"(*),(YC),(D)",Bars/Clubs,1979,checked,,4/16/2020 12:52pm,4/16/2020 2:28pm,"Park & Yamhill, OR",-122.680947,45.518922,unclear_coded_by_hand,Found
OR387,Rhondee ,(Liquor),1014 S.W. Stark St. ,Portland,OR,"(*),(R)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1014 S.W. Stark St. , Portland, OR",-122.6816169,45.522011,"1014 sw harvey milk st, portland, or 97205, usa",Geocoded
OR388,Roxy Hearts ,(Lunches)(New booze),1121 S.W. Stark ,Portland,OR,(R),Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"1121 S.W. Stark , Portland, OR",-122.6824975,45.5225977,"1121 sw harvey milk st, portland, or 97205, usa",Geocoded
OR389,Rising Moon,(G only),413 W. Burnside ,Portland,OR,"(G),(PT),(D)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"413 W. Burnside , Portland, OR",-122.6747541,45.5233576,"413 w burnside st, portland, or 97209, usa",Geocoded
OR390,Scorpio Adult Books,,209 S.W. Taylor ,Portland,OR,,Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"209 S.W. Taylor , Portland, OR",-122.6754214,45.5168655,"209 sw taylor st, portland, or 97204, usa",Geocoded
OR391,Sin City Adult Books,,838 S.W. 3rd Ave. ,Portland,OR,,Book Store,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"838 S.W. 3rd Ave. , Portland, OR",-122.6758199,45.517044,"1000-838 sw 3rd ave, portland, or 97204, usa",Geocoded
OR392,Tavern ,('Half Moon')(Some W),122 S.W. Yamhill,Portland,OR,"(*),(W),(PT)",Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"122 S.W. Yamhill, Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa",Geocoded
OR393,Tom Kat Theatre,,425 S.W. Glisson,Portland,OR,,Theatre,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"425 S.W. Glisson, Portland, OR",-122.6750261,45.5051064,"portland, or, usa",Geocoded
OR394,Vapors ,(Baths),509 S.W. 4th ,Portland,OR,,Baths,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"509 S.W. 4th , Portland, OR",-122.6761602,45.5197247,"509 sw 4th ave, portland, or 97204, usa",Geocoded
OR395,Victoria's Nephew ,(11 a.m. to 4 p.m.),212 S.W. Stark St. ,Portland,OR,"(M),(R)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"212 S.W. Stark St. , Portland, OR",-122.6738639,45.5199641,"212 sw harvey milk st, portland, or 97204, usa",Geocoded
OR396,Wilde Oscar ,(patio),318 S.W. 3rd Ave. ,Portland,OR,(PT),Bars/Clubs,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"318 S.W. 3rd Ave. , Portland, OR",-122.6741189,45.5205558,"318 sw 3rd ave, portland, or 97204, usa",Geocoded
OR397,Zorba the Greek ,,626 S.W. Park ,Portland,OR,"(G),(R),(D)",Restaurant,1979,NA,NA,4/16/2020 12:52pm,7/27/2020 1:14pm,"626 S.W. Park , Portland, OR",-122.6801655,45.5197524,"626 sw park ave, portland, or 97205, usa",Geocoded
OR398,Cannon Beach,(summers),,Portland,OR,Cruisy Area,Cruising Areas,1979,checked,,4/16/2020 12:52pm,7/20/2020 9:46am,", OR",-123.961527,45.891774,unclear_coded_by_hand,Found
