ID,title,description,streetaddress,city,amenityfeatures,type,state,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
WI001,Country Kitchen,,2506 College Ave,Appleton,"(M),(R),(C),(AH)",Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"2506 College Ave, Appleton, ",-88.4453375,44.2627773,"2506 w college ave, appleton, wi 54914, usa",Geocoded
WI002,Lambda Lounge,(Some L) (Snacks),343 W. College,Appleton,"(*),(D),(PT),(L)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"343 W. College, Appleton, ",-88.4103184,44.2615253,"343 w college ave, appleton, wi 54911, usa",Geocoded
WI003,Perkins,,2505 College Ave,Appleton,"(M),(R),(C),(AH)",Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"2505 College Ave, Appleton, ",-88.4460246,44.2609529,"2505 w college ave, appleton, wi 54914, usa",Geocoded
WI004,Lawrence U,campus,,Appleton,Cruisy Area,"Cruising Areas,Organizations",WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.398904,44.261172,unclear_coded_by_hand,Found
WI005,'Rest Stop',"on US hwy. 41, betw Appleton & Green Bay",,Appleton,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.415385,44.261931,unclear_coded_by_hand,General Coordinates Used
WI006,Campus Lounge,,815 Park Ave,Beaver Dam,"(M),(H)",Hotels,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"815 Park Ave, Beaver Dam, ",-88.8179715,43.4553072,"815 park ave, beaver dam, wi 53916, usa",Geocoded
WI007,'Rest Stop',3 mi. S. on US 151,,Beaver Dam,"Cruisy Area,(AYOR)",Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.837329,43.457769,unclear_coded_by_hand,General Coordinates Used
WI008,Man Hole,"(Disco) (Wed., Fri., Sat.) (Some L, YC, SM)",207 S. Washington,Green Bay,"(*),(D),(PT),(L),(YC),(SM)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"207 S. Washington, Green Bay, ",-88.0172161,44.5127204,"207 s washington st, green bay, wi 54301, usa",Geocoded
WI009,Fort Plaza Mall,(Summers),,Green Bay,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.06335,44.52182,unclear_coded_by_hand,Found
WI010,'Rest Stop',on US 41-S. of DePere,,Green Bay,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI011,'Rest Stop',on Wisc. 141-eastside nr. city limits,,Green Bay,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI012,Shack,,10936 Sheridan Rd.,Kenosha,"(YC),(D),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"10936 Sheridan Rd., Kenosha, ",-87.8236003,42.5149455,"10936 sheridan rd, pleasant prairie, wi 53158, usa",Geocoded
WI013,'Rest Stop',on I-94-4 mi. W,,Kenosha,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.821185,42.584743,unclear_coded_by_hand,General Coordinates Used
WI014,Mothers,(Some L) (Disco),223 Pearl St.,La Crosse,"(*),(YC),(L),(PT),(D),(S)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"223 Pearl St., La Crosse, ",-91.2535035,43.8121954,"223 pearl st, la crosse, wi 54601, usa",Geocoded
WI015,Red Lion,(Many L),120 3rd Sr.,La Crosse,"(L),(D)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"120 3rd Sr., La Crosse, ",-91.2531372,43.8122994,"120 3rd st s, la crosse, wi 54601, usa",Geocoded
WI016,Pettibone Park,,,La Crosse,"Cruisy Area,(AYOR)",Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-91.265017,43.819739,unclear_coded_by_hand,Found
WI017,Pure Poison Books,(Ripped me off),,La Crosse,Cruisy Area,"Cruising Areas,Book Store",WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-91.251902,43.813775,unclear_coded_by_hand,General Coordinates Used
WI018,Barber's Closet,(Below Palms Cafe),636 W. Washington,Madison,"(M),(E)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI019,Cardinal Bar,(Disco) (Some L) (WE*),418 E. Wilson at Franklin,Madison,"(M),(D),(L),(WE),(*)",Bars/Clubs,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,"418 E. Wilson at Franklin, ",-89.377195,43.075807,unclear_coded_by_hand,Found
WI020,Club de Wash,Washington Hotel,636 W. Washington,Madison,(M),"Bars/Clubs,Hotels",WI,1980,NA,,3/20/2020 8:09pm,3/26/2020 2:29am,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI021,Going My Way?,"(G.M.W) (Guys on main floor, L in basement, Game room) (M-YC-Disco D",111 W. Main,Madison,"(*),(L),(M),(YC),(D)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"111 W. Main, Madison, ",-89.3844316,43.0725799,"111 w main st, madison, wi 53703, usa",Geocoded
WI022,Palms Cafe,(Open until 3am),636 W. Washington,Madison,"(M),(R),(C)",Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI023,Pirate Ship,"(Some OC, W, SM)",116 N. Fairchild,Madison,"(OC),(W),(SM),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"116 N. Fairchild, Madison, ",-89.3874661,43.0742053,"116 n fairchild st, madison, wi 53703, usa",Geocoded
WI024,Fairchild St.,opp. Library nr. Square,,Madison,Cruisy Area,Cruising Areas,WI,1980,checked,approximate,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-89.386917,43.073708,unclear_coded_by_hand,Found
WI025,U. of Wisc.,Humanities Bldg & Student Union,,Madison,"Cruisy Area,(AYOR)","Cruising Areas,Organizations",WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-89.412487,43.076592,unclear_coded_by_hand,Found
WI026,Sara Janes Attic,(Top floor-City Hotel),Main Street,Manitowac,(M),"Bars/Clubs,Hotels",WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,"Main Street, ",-87.657584,44.088606,unclear_coded_by_hand,General Coordinates Used
WI027,Ball Game,,196 S. 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"196 S. 2nd St., Milwaukee, ",-87.9122563,43.0295497,"196 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI028,Baron,(Disco),625 E. St Paul,Milwaukee,"(D),(YC),(R),(M),(*)",Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"625 E. St Paul, Milwaukee, ",-87.9027157,43.0351306,"625 e st paul ave, milwaukee, wi 53202, usa",Geocoded
WI029,Beck's Books,(Some SM),753 N. Plankinton,Milwaukee,(SM),Book Store,WI,1980,NA,the sm is throwing me off,3/20/2020 8:09pm,3/25/2020 6:08pm,"753 N. Plankinton, Milwaukee, ",-87.912392,43.0397223,"753 n plankinton ave, milwaukee, wi 53203, usa",Geocoded
WI030,Beer Garden,(Sun. Brunch),3743 W. Vliet,Milwaukee,"(L),(D),(R)",Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"3743 W. Vliet, Milwaukee, ",-87.960924,43.048481,"3743 w vliet st, milwaukee, wi 53208, usa",Geocoded
WI031,C'est La Vie,(Disco),231 S. 2nd St.,Milwaukee,"(YC),(D),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"231 S. 2nd St., Milwaukee, ",-87.9130049,43.0286235,"231-233 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI032,Circus,(Disco),219 S. 2nd St,Milwaukee,"(YC),(D),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"219 S. 2nd St, Milwaukee, ",-87.9127551,43.0289135,"219 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI033,Club Milwaukee Baths,(use rear entrance),704 A. W. Wisconsin Ave.,Milwaukee,"(*),(P)",Baths,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"704 A. W. Wisconsin Ave., Milwaukee, ",-87.9207032,43.0390592,"704 w wisconsin ave, milwaukee, wi 53233, usa",Geocoded
WI034,Finale,(2 floors),808 E. Center St.,Milwaukee,"(D),(PT)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"808 E. Center St., Milwaukee, ",-87.9011827,43.0676339,"808 e center st, milwaukee, wi 53212, usa",Geocoded
WI035,Gay People's Union Farewell Center,,1568 N. Farwell,Milwaukee,,Organizations,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"1568 N. Farwell, Milwaukee, ",-87.8939001,43.0508204,"1568 n farwell ave, milwaukee, wi 53202, usa",Geocoded
WI036,Le Club Finlandia,(Baths),707 E. Knapp,Milwaukee,(OC),Baths,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"707 E. Knapp, Milwaukee, ",-87.9032533,43.0467591,"707 e knapp st, milwaukee, wi 53202, usa",Geocoded
WI037,Lost and Found,(Disco) (Looks promising),618 N. 27th,Milwaukee,"(L),(D)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"618 N. 27th, Milwaukee, ",-87.9477372,43.0377251,"618 n 27th st, milwaukee, wi 53208, usa",Geocoded
WI038,M.C.C.,,2647 N. Stowell,Milwaukee,,Church,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"2647 N. Stowell, Milwaukee, ",-87.8797491,43.0670417,"2647 n stowell ave, milwaukee, wi 53211, usa",Geocoded
WI039,M & M,,124 Water at Erie,Milwaukee,"(D),(R),(*)",Restaurant,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,"124 Water at Erie, ",-87.909238,43.031955,unclear_coded_by_hand,Found
WI040,Mint,,422 W. State St.,Milwaukee,"(OC),(RT),(B)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"422 W. State St., Milwaukee, ",-87.9164092,43.0429265,"422 w state st, milwaukee, wi 53203, usa",Geocoded
WI041,Norwood Travel Agency,,3555 S. Howell,Milwaukee,,Business,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"3555 S. Howell, Milwaukee, ",-87.9088797,42.9800466,"3555 s howell ave, milwaukee, wi 53207, usa",Geocoded
WI042,On Broadway Health Club,(Disco) (Baths & bar) (open but hurting after the 'Great Milwaukee bust'),158 N. Broadway,Milwaukee,"(P),(D)","Bars/Clubs,Baths",WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"158 N. Broadway, Milwaukee, ",-87.9066247,43.0317884,"158 n broadway, milwaukee, wi 53202, usa",Geocoded
WI043,Paradise Adult Books & Movies,('Wild back room'),225 N. Water St.,Milwaukee,,Book Store,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"225 N. Water St., Milwaukee, ",-87.9093872,43.0331806,"225 n water st, milwaukee, wi 53202, usa",Geocoded
WI044,Phoenix,(Disco),235 S. 2nd St.,Milwaukee,(D),Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"235 S. 2nd St., Milwaukee, ",-87.9128899,43.0285834,"235 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI045,Rainbow Grille,(Sun. brunch),814 2nd St.,Milwaukee,"(R),(E),(*)",Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"814 2nd St., Milwaukee, ",-87.9123152,43.0228069,"814 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI046,Sideboard,,124 Water St.,Milwaukee,(R),Restaurant,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"124 Water St., Milwaukee, ",-87.9092379,43.031955,"124 n water st, milwaukee, wi 53202, usa",Geocoded
WI047,Sugar Shack,,135 E. National,Milwaukee,"(L),(D),(E),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"135 E. National, Milwaukee, ",-87.9100927,43.02307,"135 e national ave, milwaukee, wi 53204, usa",Geocoded
WI048,Ten Hundred East,(looking up),1000 E. North St.,Milwaukee,(D),Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"1000 E. North St., Milwaukee, ",-87.8990555,43.060336,"1000 e north ave, milwaukee, wi 53212, usa",Geocoded
WI049,This is it,(Cruisy cocktain hour),418 E. Wells St.,Milwaukee,(*),"Cruising Areas,Bars/Clubs",WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"418 E. Wells St., Milwaukee, ",-87.9060209,43.0414743,"418 e wells st, milwaukee, wi 53202, usa",Geocoded
WI050,Wreck Room,"(Some SM, W,) (Cruisy)",266 E. Erie St.,Milwaukee,"(*),(SM),(W),(D),(PT)","Cruising Areas,Bars/Clubs",WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"266 E. Erie St., Milwaukee, ",-87.9075636,43.0312555,"266 e erie st, milwaukee, wi 53202, usa",Geocoded
WI051,Your Place,(Disco) (Cruisy),813 S. 1st St.,Milwaukee,"(D),(PT),(*)","Cruising Areas,Bars/Clubs",WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"813 S. 1st St., Milwaukee, ",-87.9115871,43.0228695,"813 s 1st st, milwaukee, wi 53204, usa",Geocoded
WI052,Amtrak Turboliners,betw. Chicago & Milwaukee,,Milwaukee,"(WE),Cruisy Area",Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI053,Astor St.,betw. Juneau & Kilbourne,,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.89961,43.044456,unclear_coded_by_hand,Found
WI054,Bradford Beach & Drive in,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.873657,43.061289,unclear_coded_by_hand,Found
WI055,Cudahy 'B.A' Beach,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.906474,43.038903,unclear_coded_by_hand,General Coordinates Used
WI056,Esterbrook Park,,,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.905667,43.098492,unclear_coded_by_hand,Found
WI057,Juneau park,,,Milwaukee,"(AYOR),Cruisy Area",Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.897312,43.044551,unclear_coded_by_hand,Found
WI058,N. Farwell & Prospect,'Hitch-hikers',,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.881691,43.069455,unclear_coded_by_hand,Found
WI059,Parkway Theatre,,,Milwaukee,Cruisy Area,"Cruising Areas,Theatre",WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.957135,43.054204,unclear_coded_by_hand,Found
WI060,Warnimont Park 'B.A.' Beach,opp. Trinity Hospital,,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.846834,42.941755,unclear_coded_by_hand,Found
WI061,Wisconsin Ave.,betw. 10th & 17th,,Milwaukee,Cruisy Area,Cruising Areas,WI,1980,checked,Approximate. Pin for the middle of wisonsin between these two streets.,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.929408,43.038909,unclear_coded_by_hand,Found
WI062,Pure Pleasure Book Store,(Best to avoid),13 Washington Ave,Oshkosh,(AYOR),Book Store,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"13 Washington Ave, Oshkosh, ",-88.5373579,44.0175618,"13 washington ave, oshkosh, wi 54901, usa",Geocoded
WI063,Menomonee Park,,,Oshkosh,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.516315,44.02254,unclear_coded_by_hand,Found
WI064,U. of Wisc.,Oshkosh Student Union T-Roon,,Oshkosh,Cruisy Area,"Cruising Areas,Organizations",WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-88.549548,44.024818,unclear_coded_by_hand,Found
WI065,Dock by Pier IV Restaurant,,,Prairie Du Chien,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-91.14124,43.051651,unclear_coded_by_hand,General Coordinates Used
WI066,Fountain Park,,,Sheboygan,"Cruisy Area,(AYOR)",Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.713614,43.755903,unclear_coded_by_hand,Found
WI067,North Beach,(Summers),,Sheboygan,"Cruisy Area,(AYOR)",Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.71453,43.750828,unclear_coded_by_hand,General Coordinates Used
WI068,Plaza 8,Downtown,,Sheboygan,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.71453,43.750828,unclear_coded_by_hand,General Coordinates Used
WI069,Jo'Dee's,(Some L) (Snacks) (Beer garden),2139 Racine,Racine,"(L),(D),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"2139 Racine, Racine, ",-87.793413,42.703094,"2139 n racine ave, chicago, il 60614, usa",Found
WI070,North Beach,(Summers),,Racine,Cruisy Area,Cruising Areas,WI,1980,checked,,3/20/2020 8:09pm,3/21/2020 12:08am,", ",-87.780705,42.740079,unclear_coded_by_hand,Found
WI071,Douglas Tavern,,318 Tower Ave.,Superior,(M),Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"318 Tower Ave., Superior, ",-92.1035382,46.7344866,"318 tower ave, superior, wi 54880, usa",Geocoded
WI072,Molly's Paradise,(Some L),405 Tower Ave.,Superior,"(D),(L),(*)",Bars/Clubs,WI,1980,NA,,3/20/2020 8:09pm,3/21/2020 12:08am,"405 Tower Ave., Superior, ",-92.1041948,46.733596,"405 tower ave, superior, wi 54880, usa",Geocoded
WI073,The Pit,(Something for everyone),100 Scott St.,Wausau,"(*),(D),(PT)",Bars/Clubs,WI,1980,checked,,3/20/2020 8:09pm,3/25/2020 10:17pm,"100 Scott St., ",-89.629906,44.961034,unclear_coded_by_hand,Found
WI074,Cleo's Brown Beam Tavern,(Unfriendly),205 W. College,Appleton,(M),Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"205 W. College, Appleton, ",-88.407562,44.261532,"205 w college ave, appleton, wi 54911, usa",Geocoded
WI075,Lambda Lounge,(Some G) (Snacks),343 W. College,Appleton,"(*),(D),(PT),(G)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"343 W. College, Appleton, ",-88.4103184,44.2615253,"343 w college ave, appleton, wi 54911, usa",Geocoded
WI076,Lawrence Univ,campus,,Appleton,Cruisy Area,"Cruising Areas,Organizations",WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,", ",-88.398904,44.261172,unclear_coded_by_hand,Found
WI077,'Rest Stop',"on US hwy. 41, betw Appleton & Green Bay",,Appleton,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,", ",-88.415385,44.261931,unclear_coded_by_hand,General Coordinates Used
WI078,Man Hole,"(Disco) (Wed., Fri., Sat.) (Some G, YC, SM)",207 S. Washington,Green Bay,"(*),(D),(PT),(YC),(SM),(G)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"207 S. Washington, Green Bay, ",-88.0172161,44.5127204,"207 s washington st, green bay, wi 54301, usa",Geocoded
WI079,'Rest Stop',on US 41-S. of DePere,,Green Bay,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI080,'Rest Stop',on Wisc. 141-eastside nr. city limits,,Green Bay,Cruisy Area,Cruising Areas,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,", ",-88.013296,44.513319,unclear_coded_by_hand,General Coordinates Used
WI081,Red Dragon,Fairview Mall & Mart,,Janesville,"(YC),(M)",Bars/Clubs,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,", ",-88.995981,42.691757,unclear_coded_by_hand,Found
WI082,Shack,,10936 Sheridan Rd.,Kenosha,"(YC),(D),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"10936 Sheridan Rd., Kenosha, ",-87.8236003,42.5149455,"10936 sheridan rd, pleasant prairie, wi 53158, usa",Geocoded
WI083,Red Lion,(Some G),120 3rd Sr.,La Crosse,"(D),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"120 3rd Sr., La Crosse, ",-91.2531372,43.8122994,"120 3rd st s, la crosse, wi 54601, usa",Geocoded
WI084,Back Door,"(SomeG) (Tough to locate, but worth it-use rear door)",46 N. Park at Spring,Madison,"(*),(YC),(D),(G)",Bars/Clubs,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,"46 N. Park at Spring, ",-89.401059,43.067668,unclear_coded_by_hand,Found
WI085,Barber's Closet,(Below Hot L Cafe),636 W. Washington,Madison,"(M),(E)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI086,Cardinal Bar,(Some G),418 E. Wilson at Franklin,Madison,"(M),(D),(G)",Bars/Clubs,WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,"418 E. Wilson at Franklin, ",-89.377195,43.075807,unclear_coded_by_hand,Found
WI087,Going My Way?,"(G.M.W) (Guys on main floor, M-YC-Disco-D-upstairs)) (M-YC-Disco D",111 W. Main,Madison,"(*),(M),(YC),(D)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"111 W. Main, Madison, ",-89.3844316,43.0725799,"111 w main st, madison, wi 53703, usa",Geocoded
WI088,Hot L Cafe,"(Best late, 12-3am*)",636 W. Washington,Madison,"(M),(R),(C),(*)",Restaurant,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"636 W. Washington, Madison, ",-89.3936828,43.0684457,"636 w washington ave, madison, wi 53703, usa",Geocoded
WI089,People's Choice,(WE-midnight-3a.m.),111 W. Main,Madison,"(R),(WE)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"111 W. Main, Madison, ",-89.3844316,43.0725799,"111 w main st, madison, wi 53703, usa",Geocoded
WI090,Pirate Ship,"(Some OC, W, SM)",116 N. Fairchild,Madison,"(OC),(W),(SM),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"116 N. Fairchild, Madison, ",-89.3874661,43.0742053,"116 n fairchild st, madison, wi 53703, usa",Geocoded
WI091,Fairchild St.,opp. Library nr. Square,,Madison,Cruisy Area,Cruising Areas,WI,1979,checked,approximate,3/20/2020 8:09pm,3/21/2020 12:09am,", ",-89.386917,43.073708,unclear_coded_by_hand,Found
WI092,U. of Wisc.,Humanities Bldg & Student Union (HOT),,Madison,"Cruisy Area,(HOT)",Cruising Areas,WI,1979,checked,,3/20/2020 8:09pm,4/4/2020 2:39pm,", ",-89.412487,43.076592,unclear_coded_by_hand,Found
WI093,Sara Janes Attic,(Top floor-City Hotel),Main Street,Manitowac,(M),"Bars/Clubs,Hotels",WI,1979,checked,,3/20/2020 8:09pm,3/21/2020 12:09am,"Main Street, ",-87.657584,44.088606,unclear_coded_by_hand,General Coordinates Used
WI094,Antlers,(Top floor),616 N. 2nd St.,Milwaukee,"(M),(RT),(H)",Hotels,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"616 N. 2nd St., Milwaukee, ",-87.9130623,43.0381823,"616 n 2nd st, milwaukee, wi 53203, usa",Geocoded
WI095,Ball Game,,196 S. 2nd St.,Milwaukee,"(D),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"196 S. 2nd St., Milwaukee, ",-87.9122563,43.0295497,"196 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI096,Baron,(Disco) (Shows promise),625 E. St Paul,Milwaukee,"(D),(YC),(R)","Restaurant,Bars/Clubs",WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"625 E. St Paul, Milwaukee, ",-87.9027157,43.0351306,"625 e st paul ave, milwaukee, wi 53202, usa",Geocoded
WI097,Beck's Books,(Some SM),753 N. Plankinton,Milwaukee,(SM),Book Store,WI,1979,NA,the sm is throwing me off,3/20/2020 8:09pm,3/25/2020 6:08pm,"753 N. Plankinton, Milwaukee, ",-87.912392,43.0397223,"753 n plankinton ave, milwaukee, wi 53203, usa",Geocoded
WI098,Beer Garden,(Sun. Brunch),3743 W. Vliet,Milwaukee,"(D),(G)",Restaurant,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"3743 W. Vliet, Milwaukee, ",-87.960924,43.048481,"3743 w vliet st, milwaukee, wi 53208, usa",Geocoded
WI099,C'est La Vie,(Disco),231 S. 2nd St.,Milwaukee,"(YC),(D),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"231 S. 2nd St., Milwaukee, ",-87.9130049,43.0286235,"231-233 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI100,Circus,(Disco) (2 floors),219 S. 2nd St,Milwaukee,"(YC),(D),(*)",Bars/Clubs,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"219 S. 2nd St, Milwaukee, ",-87.9127551,43.0289135,"219 s 2nd st, milwaukee, wi 53204, usa",Geocoded
WI101,Club Milwaukee Baths,(use rear entrance),704 A. W. Wisconsin Ave.,Milwaukee,"(*),(P)",Baths,WI,1979,NA,,3/20/2020 8:09pm,3/21/2020 12:09am,"704 A. W. Wisconsin Ave., Milwaukee, ",-87.9207032,43.0390592,"704 w wisconsin ave, milwaukee, wi 53233, usa",Geocoded
