Field 1,ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,notes,lon,lat,status
15159,MN238,Hennepin & Nicollet Sts.,,,Minneapolis,MN,Cruisy Area,Cruising Areas,1974,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15144,MN223,Hennepin & Nicollet Sts.,downtown,,Minneapolis,MN,Cruisy Area,Cruising Areas,1972,Pin on Nicollet Ave,-93.277916,44.93048,Location could not be verified. General city or location coordinates used.
15129,MN208,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1965,,-93.272574,44.979598,Verified Location
15168,MN247,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1975,,-93.272574,44.979598,Verified Location
15140,MN219,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1971,,-93.272574,44.979598,Verified Location
15162,MN241,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1974,,-93.272574,44.979598,Verified Location
15131,MN210,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1968,,-93.272574,44.979598,Verified Location
15208,MN287,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,(OC),Baths,1978,,-93.272574,44.979598,Verified Location
15185,MN264,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,(OC),Baths,1976,,-93.272574,44.979598,Verified Location
15138,MN217,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1970,,-93.272574,44.979598,Verified Location
15217,MN296,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,"(OC),(RT)",Baths,1979,,-93.272574,44.979598,Verified Location
15145,MN224,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1972,,-93.272574,44.979598,Verified Location
15191,MN270,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,(OC),Baths,1977,,-93.272574,44.979598,Verified Location
15152,MN231,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1973,,-93.272574,44.979598,Verified Location
15130,MN209,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1966,,-93.272574,44.979598,Verified Location
15136,MN215,Hennepin Baths,,5th & Hennepin,Minneapolis,MN,,Baths,1969,,-93.272574,44.979598,Verified Location
15079,MN158,Herb's,(best on Sundays),624 N. 2nd Ave,Minneapolis,MN,(D),Bars/Clubs,1970,,-93.2769194,44.9802885,Google Verified Location
15133,MN212,Hi-Lo Twenty Nine Bar,,9th & Hennepin,Minneapolis,MN,"(M),(RT)",Bars/Clubs,1968,,-93.276688,44.976305,Verified Location
15141,MN220,Hi-Lo Twenty Nine Bar,,9th & Hennepin,Minneapolis,MN,"(M),(RT)",Bars/Clubs,1971,,-93.276688,44.976305,Verified Location
15137,MN216,Hi-Lo Twenty Nine Bar,,9th & Hennepin,Minneapolis,MN,"(M),(RT)",Bars/Clubs,1970,,-93.276688,44.976305,Verified Location
15134,MN213,Hi-Lo Twenty Nine Bar,,9th & Hennepin,Minneapolis,MN,"(M),(RT)",Bars/Clubs,1969,,-93.276688,44.976305,Verified Location
15117,MN196,Holiday Inn Lounge,,250 S. 1st Ave. E,Duluth,MN,(M),Hotel,1976,,-92.0964945,46.7875851,Google Verified Location
15024,MN103,Holiday Inn Lounge,,250 S. 1st Ave. E,Duluth,MN,(M),Hotel,1974,,-92.0964945,46.7875851,Google Verified Location
15009,MN088,Holiday Inn Lounge,,250 S. 1st Ave. E,Duluth,MN,(M),Hotel,1975,,-92.0964945,46.7875851,Google Verified Location
15039,MN118,Holiday Inn Lounge,,250 S. 1st Ave. E,Duluth,MN,(M),Hotel,1973,,-92.0964945,46.7875851,Google Verified Location
15214,MN293,IDS Tower,Indoor Mall (Crystal Court),,Minneapolis,MN,Cruisy Area,Cruising Areas,1979,,-93.272309,44.976119,Verified Location
15205,MN284,IDS Tower,Indoor Mall,,Minneapolis,MN,Cruisy Area,Cruising Areas,1978,,-93.272309,44.976119,Verified Location
15229,MN308,IDS Tower,Indoor Mall (Crystal Court),,Minneapolis,MN,Cruisy Area,Cruising Areas,1980,,-93.272309,44.976119,Verified Location
14935,MN014,Integrity,(St. John's Church),4201 Sheridan Ace. S,Minneapolis,MN,,Church,1980,,-93.3125715,44.9274259,Google Verified Location
14961,MN040,Integrity,(St. John's Church),4201 Sheridan Ace. S,Minneapolis,MN,,Church,1979,,-93.3125715,44.9274259,Google Verified Location
15076,MN155,J.T's ,(TONY'S No. 2),226 University,St. Paul,MN,,Bars/Clubs,1970,,-93.1156313,44.9463924,Google Verified Location
15059,MN138,Kahler Hotel Rooftop Bar,,20-2nd Ave. SW,Rochester,MN,(M),"Bars/Clubs,Hotel",1972,,-92.465698,44.0232749,Google Verified Location
15073,MN152,Kahler Hotel Rooftop Bar,(Rooftop Bar),20 2nd Ave. SW,Rochester,MN,(M),"Bars/Clubs,Hotel",1971,,-92.465698,44.0232749,Google Verified Location
15102,MN181,Kahler Hotel Rooftop Bar,,20 SW 2nd,Rochester,MN,(M),"Bars/Clubs,Hotel",1968,,-92.465748,44.023326,Google Verified Location
15094,MN173,Kahler Hotel Rooftop Bar,,20 SW 2nd,Rochester,MN,(M),"Bars/Clubs,Hotel",1969,,-92.465748,44.023326,Google Verified Location
15085,MN164,Kahler Hotel Rooftop Bar,,20 SW 2nd,Rochester,MN,(M),"Bars/Clubs,Hotel",1970,,-92.465748,44.023326,Google Verified Location
14946,MN025,La Senorita,(Mexican R) (Roseville),1961 Rice St.,St. Paul,MN,"(M),(R)",Restaurant,1980,,-93.106319,45.0002617,Google Verified Location
15200,MN279,Lake Calhoun Beach,Calhoun Blvd. betw. 31st & 32nd Sts.,,Minneapolis,MN,Cruisy Area,Cruising Areas,1978,,-93.319936,44.945113,Verified Location
