ID,title,description,streetaddress,city,state,amenityfeatures,type,Year,unclearaddress,notes,dateadded,lastmodified,full.address,lon,lat,geoAddress,status
MD191,Regency of Baltimore Baths,,17 E. Franklin St.,Baltimore,MD,(P),Baths,1972,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"17 E. Franklin St., Baltimore, MD",-76.614442,39.2949086,"17 e franklin st, baltimore, md 21202, usa",Geocoded
MD192,Roosevelt Hotel Bar,,312 W. Camden,Baltimore,MD,"(G),(*)","Bars/Clubs,Hotels",1972,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa",Geocoded
MD193,Satelite,,1901 Aliceanna,Baltimore,MD,(G),Bars/Clubs,1972,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa",Geocoded
MD194,Senator,,612 N. Howard,Baltimore,MD,"(M),(RT),(*)",Bars/Clubs,1972,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa",Geocoded
MD195,Eagles Cafe,,65 N. Mechanic,Cumberland,MD,(M),Restaurant,1972,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"65 N. Mechanic, Cumberland, MD",-78.763712,39.6524452,"65 n mechanic st, cumberland, md 21502, usa",Geocoded
MD196,Little Campus,,63 Maryland,Annapolis,MD,(M),Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa",Geocoded
MD197,Red Coach,,211 George St.,Annapolis,MD,(M),Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa",Geocoded
MD198,Club Bar,(closes 1 am),221 W. Franklin,Baltimore,MD,"(D),(*)",Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"221 W. Franklin, Baltimore, MD",-76.6192336,39.2948217,"221 w franklin st, baltimore, md 21201, usa",Geocoded
MD199,Club East Baths,,1105 Cathedral,Baltimore,MD,(*),Baths,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa",Geocoded
MD200,Club Mitchell,,100 E. Pratt,Baltimore,MD,"(G),(P),(D)",Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa",Geocoded
MD201,Club Nine Hundred,,900 E. Monument,Baltimore,MD,"(D),(*)",Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"900 E. Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa",Geocoded
MD202,Leon's,,870 Park Ave.,Baltimore,MD,(*),Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa",Geocoded
MD203,Maryland Bar,,1417 Maryland Ave.,Baltimore,MD,(YC),Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1417 Maryland Ave., Baltimore, MD",-76.6175848,39.3060114,"1417 maryland ave, baltimore, md 21201, usa",Geocoded
MD204,Sanitary European Steam Baths,,1425 E. Baltimore,Baltimore,MD,,Baths,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1425 E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa",Geocoded
MD205,Satelite,,1901 Aliceanna,Baltimore,MD,,Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1901 Aliceanna, Baltimore, MD",-76.5897871,39.2835112,"1901 aliceanna st, baltimore, md 21231, usa",Geocoded
MD206,Senator,(back room- side entrance),612 N. Howard,Baltimore,MD,,Bars/Clubs,1971,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa",Geocoded
MD207,Little Campus,,63 Maryland,Annapolis,MD,(M),Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa",Geocoded
MD208,Red Coach,,211 George St.,Annapolis,MD,(M),Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa",Geocoded
MD209,Club Bar,(closes 1 am),221 W. Franklin,Baltimore,MD,"(D),(*)",Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"221 W. Franklin, Baltimore, MD",-76.6192336,39.2948217,"221 w franklin st, baltimore, md 21201, usa",Geocoded
MD210,Club East Baths,,1105 Cathedral,Baltimore,MD,(*),Baths,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1105 Cathedral, Baltimore, MD",-76.617758,39.302556,"1105 cathedral st, baltimore, md 21201, usa",Geocoded
MD211,Club Mitchell,,100 E. Pratt,Baltimore,MD,"(D),(G),(P)",Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa",Geocoded
MD212,Club Nine Hundred,,900 E. Monument,Baltimore,MD,"(*),(D)",Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"900 E. Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa",Geocoded
MD213,Leon's,,870 Park Ave.,Baltimore,MD,(*),Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa",Geocoded
MD214,Sanitary European Steam Baths,,1425  E. Baltimore,Baltimore,MD,,Baths,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1425  E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa",Geocoded
MD215,Senator,(back room- side entrance),612 N. Howard,Baltimore,MD,,Bars/Clubs,1970,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa",Geocoded
MD216,Little Campus,,63 Maryland,Annapolis,MD,(M),Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa",Geocoded
MD217,Red Coach,,211 George St.,Annapolis,MD,(M),Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"211 George St., Annapolis, MD",-76.4889538,38.9798836,"211 prince george st, annapolis, md 21401, usa",Geocoded
MD218,Club Bar,"(closes 1 A.M., most 2 A.M.)",221 W. Franklin,Baltimore,MD,(*),Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"221 W. Franklin, Baltimore, MD",-76.6192336,39.2948217,"221 w franklin st, baltimore, md 21201, usa",Geocoded
MD219,Club Mitchell,,100 E. Pratt,Baltimore,MD,"(D),(P),(G)",Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa",Geocoded
MD220,Club Nine Hundred,,900 E. Monument,Baltimore,MD,(*),Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"900 E. Monument, Baltimore, MD",-76.6055729,39.2980768,"900 e monument st, baltimore, md 21202, usa",Geocoded
MD221,Leon's,,870 Park Ave.,Baltimore,MD,(*),Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa",Geocoded
MD222,Pepper Hill,,213 N. Gat St.,Baltimore,MD,"(G),(D),(*)",Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"213 N. Gat St., Baltimore, MD",-76.6087794,39.292388,"213 n gay st, baltimore, md 21202, usa",Geocoded
MD223,Roosevelt Hotel Bar,,312 W. Camden,Baltimore,MD,"(G),(M),(RT)","Bars/Clubs,Hotels",1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa",Geocoded
MD224,Sanitary European Steam Baths,,1425 E. Baltimore,Baltimore,MD,,Baths,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"1425 E. Baltimore, Baltimore, MD",-76.5977944,39.2912747,"1425 e baltimore st, baltimore, md 21231, usa",Geocoded
MD225,Senator,(back room- use side entrance),612 N. Howard,Baltimore,MD,,Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa",Geocoded
MD226,Twenty-Two Club,,2200 E. Fayette,Baltimore,MD,(B),Bars/Clubs,1969,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"2200 E. Fayette, Baltimore, MD",-76.5862427,39.2944163,"2200 e fayette st, baltimore, md 21231, usa",Geocoded
MD227,Little Campus,,63 Maryland,Annapolis,MD,(M),Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa",Geocoded
MD228,Red Coach,,211 King St.,Annapolis,MD,(M),Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"211 King St., Annapolis, MD",-76.487435,38.980395,"211 king george st, annapolis, md 21401, usa",Geocoded
MD229,Alonso's,(collegiate),415 W. Cold Spgs Lane,Baltimore,MD,(M),Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"415 W. Cold Spgs Lane, Baltimore, MD",-76.630937,39.344444,"415 w cold spring ln, baltimore, md 21210, usa",Geocoded
MD230,Leon's,,870 Park Ave.,Baltimore,MD,(*),Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa",Geocoded
MD231,Pepper Hill,,213 N. Gay St.,Baltimore,MD,(*),Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"213 N. Gay St., Baltimore, MD",-76.6087794,39.292388,"213 n gay st, baltimore, md 21202, usa",Geocoded
MD232,Roosevelt Hotel Bar,,312 W. Camden,Baltimore,MD,"(M),(G),(RT)","Bars/Clubs,Hotels",1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa",Geocoded
MD233,Senator,(back room- use side entrance),612 N. Howard,Baltimore,MD,,Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa",Geocoded
MD234,Snug's,,100 E. Pratt,Baltimore,MD,"(D),(P)",Bars/Clubs,1968,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa",Geocoded
MD235,Little Campus,,63 Maryland,Annapolis,MD,(M),Bars/Clubs,1966,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa",Geocoded
MD236,Red Coach,,211 King St.,Annapolis,MD,(M),Bars/Clubs,1966,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"211 King St., Annapolis, MD",-76.487435,38.980395,"211 king george st, annapolis, md 21401, usa",Geocoded
MD237,Alonso's,(collegiate),415 W. Cold Springs Lane,Baltimore,MD,(M),Bars/Clubs,1966,NA,NA,4/21/2020 8:58am,5/7/2020 7:25am,"415 W. Cold Springs Lane, Baltimore, MD",-76.6309148,39.3444211,"415 w cold spring ln, baltimore, md 21210, usa",Geocoded
MD238,Leon's,,870 Park Ave.,Baltimore,MD,(*),Bars/Clubs,1966,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa",Geocoded
MD239,Pepper Hill,,213 N. Gay St.,Baltimore,MD,(*),Bars/Clubs,1966,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"213 N. Gay St., Baltimore, MD",-76.6087794,39.292388,"213 n gay st, baltimore, md 21202, usa",Geocoded
MD240,Roosevelt Hotel Bar,,312 W. Camden,Baltimore,MD,"(M),(RT),(G)","Bars/Clubs,Hotels",1966,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"312 W. Camden, Baltimore, MD",-76.6193743,39.2852721,"312 w camden st, baltimore, md 21201, usa",Geocoded
MD241,Senator ,(back room enter fr Monument) at Monument St.,612 N. Howard,Baltimore,MD,,Bars/Clubs,1966,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"612 N. Howard, Baltimore, MD",-76.6202656,39.2972148,"612 n howard st, baltimore, md 21201, usa",Geocoded
MD242,Sung's,,100 E. Pratt,Baltimore,MD,"(D),(P)",Bars/Clubs,1966,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa",Geocoded
MD243,Little Campus,,63 Maryland,Annapolis,MD,(M),Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"63 Maryland, Annapolis, MD",-76.4897218,38.9796937,"63 maryland ave, annapolis, md 21401, usa",Geocoded
MD244,Red Coach,,211 King George,Annapolis,MD,(M),Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"211 King George, Annapolis, MD",-76.487435,38.980395,"211 king george st, annapolis, md 21401, usa",Geocoded
MD245,Eddie's,(side st entr),947 W. Baltimore,Baltimore,MD,,Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"947 W. Baltimore, Baltimore, MD",-76.6336135,39.2885877,"947 w baltimore st, baltimore, md 21223, usa",Geocoded
MD246,Leon's,,870 Park Ave.,Baltimore,MD,(*),Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"870 Park Ave., Baltimore, MD",-76.6189891,39.3015442,"870 park ave, baltimore, md 21201, usa",Geocoded
MD247,Pepper HIll,,217 N. Gay ,Baltimore,MD,(*),Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"217 N. Gay , Baltimore, MD",-76.608732,39.2924611,"217 n gay st, baltimore, md 21202, usa",Geocoded
MD248,Snugs,,100 E. Pratt,Baltimore,MD,"(G),(D),(P)",Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"100 E. Pratt, Baltimore, MD",-76.6128397,39.2871714,"100 east pratt street, 100 e pratt st, baltimore, md 21202, usa",Geocoded
MD249,Turf,,226 W. Fayette,Baltimore,MD,"(M),(RT)",Bars/Clubs,1965,NA,NA,4/21/2020 10:14am,5/7/2020 7:25am,"226 W. Fayette, Baltimore, MD",-76.6190907,39.2906696,"226 w fayette st, baltimore, md 21201, usa",Geocoded
MD250,'The Dock',,,Annapolis,MD,Cruisy Area,Cruisy Areas,1975,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492183,38.978445,unclear_coded_by_hand,General Coordinates Used
MD251,'The Dock',,,Annapolis,MD,Cruisy Area,Cruisy Areas,1974,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,", MD",-76.492183,38.978445,unclear_coded_by_hand,General Coordinates Used
MD252,Maryland Inn,Church Circle & Main,,Annapolis,MD,"(M),(R),(HIP),(YC)",Restaurant,1978,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD253,Maryland Inn,Church Circle and Maine,,Annapolis,MD,"(M),(HIP),(YC)",Bars/Clubs,1975,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD254,Maryland Inn,Church Circle & Main,,Annapolis,MD,"(M),(R),(HIP),(YC)",Restaurant,1979,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD255,Maryland Inn,Church Circle and Main,,Annapolis,MD,"(R),(M),(HIP),(YC)",Bars/Clubs,1976,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD256,Maryland Inn,Chirch Circle & Main,,Annapolis,MD,"(R),(M),(HIP),(YC)",Restaurant,1977,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD257,Maryland Inn,Church Circle & Main,,Annapolis,MD,"(M),(R),(HIP),(YC)",Bars/Clubs,1980,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD258,Maryland Inn,Church Circle & Main,,Annapolis,MD,"(M),(HIP),(YC)",Bars/Clubs,1974,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,", MD",-76.492334,38.978339,unclear_coded_by_hand,Found
MD259,The Dock,,,Annapolis,MD,Cruisy Area,Cruisy Areas,1973,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.492183,38.978445,unclear_coded_by_hand,General Coordinates Used
MD260,Marmaduke's,7th Ave. & 3rd St.,,Freeport,MD,(M),Bars/Clubs,1980,checked,"City designation likely a typo for ""Eastport""",4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.481318,38.972222,unclear_coded_by_hand,Found
MD261,Marmaduke's,7th Ave. & 3rd St.,,Freeport,MD,(M),Bars/Clubs,1978,checked,"City designation likely a typo for ""Eastport""",4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.481318,38.972222,unclear_coded_by_hand,Found
MD262,Marmaduke's,7th Ave. & 3rd St.,,Freeport,MD,(M),Bars/Clubs,1979,checked,"City designation likely a typo for ""Eastport""",4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.481318,38.972222,unclear_coded_by_hand,Found
MD263,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1969,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD264,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1971,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD265,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1970,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD266,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1968,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD267,Armistead Hotel Bar,Holliday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1966,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD268,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1973,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD269,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(D)","Bars/Clubs,Hotels",1974,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD270,Armistead Hotel Bar,Holiday & Fayette,,Baltimore,MD,"(M),(RT)","Bars/Clubs,Hotels",1972,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.610235,39.290469,unclear_coded_by_hand,Found
MD271,B & B,Broadway & E Sts.,,Baltimore,MD,"(M),(R)",Bars/Clubs,1974,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,", MD",-76.612189,39.290385,unclear_coded_by_hand,General Coordinates Used
MD272,B & B,Broadway & E Sts.,,Baltimore,MD,"(M),(R)",Restaurant,1975,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.612189,39.290385,unclear_coded_by_hand,General Coordinates Used
MD273,Baltimore Gay Alliace,Tel: 235-HELP,,Baltimore,MD,,Organizations,1979,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.612189,39.290385,unclear_coded_by_hand,General Coordinates Used
MD274,Baltimore Gay Alliance,Tel: 235-HELP,,Baltimore,MD,,Organizations,1980,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.612189,39.290385,unclear_coded_by_hand,General Coordinates Used
MD275,Baltimore Museum Park,,,Baltimore,MD,Cruisy Area,Cruisy Areas,1976,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD276,Baltimore Museum Park,,,Baltimore,MD,Cruisy Area,Cruisy Areas,1980,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD277,Baltimore Museum Park,,,Baltimore,MD,Cruisy Area,Cruisy Areas,1977,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD278,Baltimore Museum Park,,,Baltimore,MD,Cruisy Area,Cruisy Areas,1979,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD279,Baltimore Museum Park,,,Baltimore,MD,Cruisy Area,Cruisy Areas,1978,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD280,Baltimore's famed 'meat rack',in Mt. Vernon Sq.,,Baltimore,MD,Cruisy Area,Cruisy Areas,1973,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD281,Baltimore's famed 'meat rack',at Mt. Vernon Square,,Baltimore,MD,Cruisy Area,Cruisy Areas,1975,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD282,Baltimore's famed 'meat rack',at Mt. Vernon Square,,Baltimore,MD,Cruisy Area,Cruisy Areas,1974,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD283,Baltimore's famed 'meat rack',in Mt. Vernon Sq.,,Baltimore,MD,Cruisy Area,Cruisy Areas,1972,checked,,4/21/2020 10:58am,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD284,Baltimore's famed 'meat rack' at Mt. Vernon Square,(caution),,Baltimore,MD,Cruisy Area,Cruisy Areas,1976,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD285,"Baltimore's famed ""Meat Rack"" at Mt. Vernon Square",,,Baltimore,MD,"(AYOR),Cruisy Area",Cruisy Areas,1977,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,", MD",-76.616487,39.297451,unclear_coded_by_hand,Found
MD286,Cage,,Castle & Monument,Baltimore,MD,"(D),(*)",Bars/Clubs,1971,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD287,Cage,,Castle & Monument,Baltimore,MD,"(D),(*)",Bars/Clubs,1973,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD288,Cage,,Castle & Monument,Baltimore,MD,(D),Bars/Clubs,1974,checked,,4/14/2020 12:43pm,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD289,Cage,,Castle & Monument,Baltimore,MD,,Bars/Clubs,1965,checked,,4/21/2020 12:14pm,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD290,Cage,,Castle & Monument,Baltimore,MD,(*),Bars/Clubs,1966,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD291,Cage,,Castle & Monument,Baltimore,MD,"(D),(*)",Bars/Clubs,1970,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD292,Cage,,Castle & Monument,Baltimore,MD,(*),Bars/Clubs,1969,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD293,Cage,,Castle & Monument,Baltimore,MD,(D),Bars/Clubs,1975,checked,,4/13/2020 5:37pm,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD294,Cage,,Castle & Monument,Baltimore,MD,(D),Bars/Clubs,1972,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD295,Cage,,Castle & Monument,Baltimore,MD,(*),Bars/Clubs,1968,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Castle & Monument, MD",-76.588694,39.298601,unclear_coded_by_hand,Found
MD296,Chease Steam Baths,,Chase & Cathedral,Baltimore,MD,,Baths,1970,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Chase & Cathedral, MD",-76.61799,39.302309,unclear_coded_by_hand,Found
MD297,Cicero's,,Gay & Forrest,Baltimore,MD,"(G),(RT)",Bars/Clubs,1965,checked,,4/21/2020 12:14pm,5/7/2020 9:25am,"Gay & Forrest, MD",-76.605109,39.296502,unclear_coded_by_hand,Found
MD298,Cicero's,,Gay & Forrest,Baltimore,MD,"(G),(RT)",Bars/Clubs,1966,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Gay & Forrest, MD",-76.605109,39.296502,unclear_coded_by_hand,Found
MD299,Cicerp's,,Gay & Forrest Sts.,Baltimore,MD,"(G),(RT)",Bars/Clubs,1968,checked,,4/21/2020 10:58am,5/7/2020 9:25am,"Gay & Forrest Sts., MD",-76.605109,39.296502,unclear_coded_by_hand,Found
