"status","description","streetaddress","city","state","amenityfeatures","type","Year","notes","title","unclear_address","full.address","lon","lat","geoAddress"
"General Coordinates Used","near Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1977,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Inquire locally","","Ocean City","MD","(M),(RT)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Inquire Locally","","Ocean City","MD","(M),(RT)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","Inquire Locally","","Ocean City","MD","(M),(RT)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","Inquire locally","","Ocean City","MD","(M),(R)","Restaurant",1979,"",NA,NA,NA,NA,NA,NA
"Found","Inquire locally","","Ocean City","MD","(M),(R)","Restaurant",1978,"",NA,NA,NA,NA,NA,NA
"Found","Inquire Locally","","Ocean City","MD","(M),(R)","Restaurant",1980,"",NA,NA,NA,NA,NA,NA
"Found","on the Boardwalk","","Ocean City","MD","(M)","Hotels,Bars/Clubs",1972,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",NA,NA,NA,NA,NA,NA
"Found","on the Boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1973,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",NA,NA,NA,NA,NA,NA
"Found","On the Boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1975,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",NA,NA,NA,NA,NA,NA
"Found","On the boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1974,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",NA,NA,NA,NA,NA,NA
"Found","On the Boardwalk","","Ocean City","MD","(M)","Bars/Clubs,Hotels",1976,"Caught fire during renovations in March 1970. See https://ocrideau.com/ocean-city-md-hotel-about-us/",NA,NA,NA,NA,NA,NA
"Found","Atop Painters Mill Music Fair","","Owings Mills","MD","(D)","Bars/Clubs",1980,"",NA,NA,NA,NA,NA,NA
"Found","(WE*) 5th & Chesapeake","","North Beach","MD","(YC),(D),(S),(WE),(*)","Bars/Clubs",1979,"",NA,NA,NA,NA,NA,NA
"Found","5th & Chesapeake Streets","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"Found","5th & Chesapeake","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1978,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On The Beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On the Beach ","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On the Beach","","North Beach","MD","(D)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On the beach","","North Beach","MD","","Bars/Clubs",1968,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(D),(S),(YC),(*)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1973,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(D),(S),(*)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(D)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","(on the beach)","","North Beach","MD","(*)","Bars/Clubs",1966,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On the beach","","North Beach","MD","(YC),(D),(S),(*)","Bars/Clubs",1974,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On the Beach (summers & weekends)","","North Beach","MD","(*)","Bars/Clubs",1965,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(D),(S),(*)","Bars/Clubs",1970,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(D),(S)","Bars/Clubs",1971,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","On the Beach","","North Beach","MD","(D),(S),(*)","Bars/Clubs",1969,"",NA,NA,NA,NA,NA,NA
"General Coordinates Used","on the beach","","North Beach","MD","(D)","Bars/Clubs",1972,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. & 3rd St.","","Eastport","MD","(M)","Bars/Clubs",1976,"",NA,NA,NA,NA,NA,NA
"Found","7th Ave. & 3rd St.","","Eastport","MD","(M)","Bars/Clubs",1975,"",NA,NA,NA,NA,NA,NA
"Found","7th Avenue & 3rd Street","","Eastport","MD","(M)","Bars/Clubs",1977,"",NA,NA,NA,NA,NA,NA
"Found","Dunes & beach at No. end of 2nd tower","","Rehoboth Beach","DE","Cruisy Area","Cruisy Areas",1978,"",NA,NA,NA,NA,NA,NA
"Found","dunes & beach at N. end of 2nd Tower","","Rehoboth Beach","DE","Cruisy Area","Cruisy Areas",1979,"",NA,NA,NA,NA,NA,NA
"Found","dunes & Beach at N. end of 2nd tower","","Rehoboth Beach","DE","Cruisy Area","Cruisy Areas",1980,"",NA,NA,NA,NA,NA,NA
