"","ID","title","description","streetaddress","city","state","amenityfeatures","type","Year","notes","lon","lat","status"
"9863","CA2636","Fremont Park","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1980,"",-121.489042,38.571085,"Verified Location"
"9864","CA2637","Fremont Park","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1978,"",-121.489042,38.571085,"Verified Location"
"9865","CA2638","Fremont Park","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1979,"",-121.489042,38.571085,"Verified Location"
"9866","CA2639","Fremont Park","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1975,"",-121.489042,38.571085,"Verified Location"
"9867","CA2640","Fremont Park","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1974,"",-121.489042,38.571085,"Verified Location"
"9868","CA2641","Fremont Park","","","Sacramento ","CA","Cruisy Area","Cruising Areas",1973,"",-121.489042,38.571085,"Verified Location"
"9869","CA2642","Fremont Park","opp. P.O.","","Stockton","CA","Cruisy Area","Cruising Areas",1980,"",-121.29078,37.957702,"Location could not be verified. General city or location coordinates used."
"9870","CA2643","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant",1978,"",-118.4671666,34.1737583,"Google Verified Location"
"9871","CA2644","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant",1974,"",-118.4671666,34.1737583,"Google Verified Location"
"9872","CA2645","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant",1975,"",-118.4671666,34.1737583,"Google Verified Location"
"9873","CA2646","French Bull","","5661 Sepulvida ","Van Nuys","CA","(R)","Restaurant",1969,"",-118.4671666,34.1737583,"Google Verified Location"
"9874","CA2647","French Bull","","5661 Sepulvida","Van Nuys","CA","(R)","Restaurant",1973,"",-118.4671666,34.1737583,"Google Verified Location"
"9875","CA2648","French Bull","(Van Nuys)","5661 Sepulvida","Van Nuys","CA","(R)","Restaurant",1971,"",-118.4671666,34.1737583,"Google Verified Location"
"9876","CA2649","French Bull","","5661 Sepulvida","Van Nuys","CA","(R)","Restaurant",1972,"",-118.4671666,34.1737583,"Google Verified Location"
"9877","CA2650","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant",1968,"",-118.4671666,34.1737583,"Google Verified Location"
"9878","CA2651","French Bull","","5661 Sepulveda","Van Nuys","CA","(R)","Restaurant",1970,"",-118.4671666,34.1737583,"Google Verified Location"
"9879","CA2652","French Bull ","","5661 Sepulveda ","Van Nuys","CA","(R)","Restaurant",1976,"",-118.4671666,34.1737583,"Google Verified Location"
"9880","CA2653","French Bull ","","5661 Sepulveda ","Van Nuys","CA","(R)","Restaurant",1977,"",-118.4671666,34.1737583,"Google Verified Location"
"9881","CA2654","French Quarter Market Place","(Lunches)","7985 Santa Monica Blvd.","Hollywood","CA","(AH),(*),(R)","Restaurant",1980,"",-118.3641869,34.0910342,"Google Verified Location"
"9882","CA2655","Frenchie's K & T Book Store","at Turk","101 Taylor","San Francisco","CA","(*)","Book Store",1980,"",-122.411078,37.783428,"Google Verified Location"
"9883","CA2656","Frenchie's K&T Book Store","","101 Taylor","San Francisco","CA","(*)","Book Store",1979,"",-122.411078,37.783428,"Google Verified Location"
"9884","CA2657","Fresno Gay Community","","2542 E. Belmont Ave. ","Fresno ","CA","","Organizations",1977,"",-119.780564,36.750126,"Google Verified Location"
"9885","CA2658","Friar Pat's","","2044 N. Pacific Ave.","Santa Cruz","CA","(M)","Bars/Clubs",1972,"",-122.026917,36.9783547,"Google Verified Location"
"9886","CA2659","Friendly Spot ","","5069 Fountain Ave ","Hollywood","CA","","Bars/Clubs",1977,"",-118.3000027,34.0952493,"Google Verified Location"
"9887","CA2660","Friendly Spot ","","5559 Fountain Ave.","Hollywood","CA","(M),(G)","Bars/Clubs",1976,"",-118.3104863,34.094879,"Google Verified Location"
"9888","CA2661","Friends","(Thur. through Sun. only)","735 E. Mission","Pomona ","CA","","Bars/Clubs",1975,"",-117.74275,34.0552855,"Google Verified Location"
"9889","CA2662","Friends ","(Thur. thru Sun) ","735 E. Mission ","Pomona ","CA","","Bars/Clubs",1976,"",-117.74275,34.0552855,"Google Verified Location"
"9890","CA2663","Frisco Disco","at Turk (Where black is beautiful)
","60 6th St.","San Francisco","CA","(D)","Bars/Clubs",1979,"",-122.4095816,37.781318,"Google Verified Location"
"9891","CA2664","Frisco Disco","","60 6th St.","San Francisco","CA","(B),(D)","Bars/Clubs",1978,"",-122.4095816,37.781318,"Google Verified Location"
"9892","CA2665","Frisco Roy-Al","(Looking up)","60 6th St.","San Francisco","CA","(D)","Bars/Clubs",1980,"",-122.4095816,37.781318,"Google Verified Location"
"9893","CA2666","Frog Pond","","2106 Hyperion","Los Angeles","CA","(R),(M)","Restaurant",1978,"",-118.2736979,34.0988494,"Google Verified Location"
"9894","CA2667","Frog Pond","","2106 Hyperion","Los Angeles","CA","(*),(R)","Restaurant",1980,"",-118.2736979,34.0988494,"Google Verified Location"
"9895","CA2668","Frog Pond","","2106 Hyperion","Los Angeles","CA","(M),(*),(R)","Restaurant",1979,"",-118.2736979,34.0988494,"Google Verified Location"
"9896","CA2669","Frog Pond ","(looks very promising) ","2106 Hyperion","Los Angeles","CA","(M),(R)","Restaurant",1977,"",-118.2736979,34.0988494,"Google Verified Location"
"9897","CA2670","Frolic Room","","6245 Hollywood Blvd","Hollywood","CA","(M)","Bars/Clubs",1969,"",-118.3257753,34.1018639,"Google Verified Location"
"9898","CA2671","Frolic Room","","6245 Hollywood Blvd.","Los Angeles","CA","(M)","Bars/Clubs",1968,"",-118.3257753,34.1018639,"Google Verified Location"
"9899","CA2672","Frolic Room","","6245 Hollywood Blvd.","Los Angeles","CA","(M)","Bars/Clubs",1970,"",-118.3257753,34.1018639,"Google Verified Location"
"9900","CA2673","Frolic Room","","6245 Hollywood Blvd","Los Angeles","CA","(M)","Bars/Clubs",1966,"",-118.3257753,34.1018639,"Google Verified Location"
"9901","CA2674","Frolic Room","","6250 Hollywood Blvd.","Los Angeles","CA","(M)","Bars/Clubs",1965,"",-118.3258303,34.1009554,"Google Verified Location"
"9902","CA2675","Frolic Room","","141 Mason St","San Francisco","CA","","Bars/Clubs",1965,"",-122.4094545,37.7849549,"Google Verified Location"
"9903","CA2676","Frolic Room","","141 Mason St","San Francisco","CA","(S)","Bars/Clubs",1966,"",-122.4094545,37.7849549,"Google Verified Location"
"9904","CA2677","Frolic Room","","141 Mason St. ","San Francisco","CA","(S)","Bars/Clubs",1971,"",-122.4094545,37.7849549,"Google Verified Location"
"9905","CA2678","Frolic Room","(go go boys)","141 Mason St","San Francisco","CA","(S)","Bars/Clubs",1974,"",-122.4094545,37.7849549,"Google Verified Location"
"9906","CA2679","Frolic Room","","141 Mason St","San Francisco","CA","(S)","Bars/Clubs",1969,"",-122.4094545,37.7849549,"Google Verified Location"
"9907","CA2680","Frolic Room","(maybe moving to 181 Eddy St.)","141 Mason St.","San Francisco","CA","(S)","Bars/Clubs",1972,"",-122.4094545,37.7849549,"Google Verified Location"
"9908","CA2681","Frolic Room","","141 Mason St.","San Francisco","CA","(S)","Bars/Clubs",1970,"",-122.4094545,37.7849549,"Google Verified Location"
"9909","CA2682","Frolic Room ","","141 Mason St. ","San Francisco","CA","(S)","Bars/Clubs",1968,"",-122.4094545,37.7849549,"Google Verified Location"
"9910","CA2683","Full Moon","(Disco) ('Looking up') at Polk
","1550 California ","San Francisco","CA","(D)","Bars/Clubs",1979,"",-122.4200354,37.7909005,"Google Verified Location"
"9911","CA2684","Fun Time Travel","","1550 California St.","San Francisco","CA","","Business",1978,"",-122.4200354,37.7909005,"Google Verified Location"
"9912","CA2685","Fury's Lounge","at Manzinita","7436 Fair Oaks","Carmichael","CA","(YC),(D),(*)","Bars/Clubs",1973,"",-121.327231,38.636123,"Google Verified Location"
"9913","CA2686","Gaf","(Disco) (2 bars) at Cathedral Rd. (Cathedral City)

","68-555 Ramon Rd.","Cathedral City","CA","(YC),(D),(PT),(*)","Bars/Clubs",1979,"",-116.4647075,33.8154871,"Google Verified Location"
"9914","CA2687","Gaf","(Liquor) (2 bars) (Disco) at Cathedral Rd.","68-555 Ramon Rd.","Cathedral City","CA","(YC),(D),(PT)","Bars/Clubs",1980,"",-116.4647075,33.8154871,"Google Verified Location"
"9915","CA2688","Gaf","(Disco) (2 bars)","68-555 Ramon Road near Cathedral Road","Cathedral City","CA","(YC),(D),(PT),(*)","Bars/Clubs",1977,"",-116.4647075,33.8154871,"Google Verified Location"
"9916","CA2689","Gaf","","67-901 Hwy. 111","Cathedral City","CA","(D),(*)","Bars/Clubs",1974,"",-116.4647075,33.8154871,"Google Verified Location"
"9917","CA2690","Gaf","(Disco) (2 bars) nr. Cathedral Rd. (Cathedral City)","68-555 Ramon Rd.","Palm Springs","CA","(YC),(D),(PT)","Bars/Clubs",1978,"",-116.4647075,33.8154871,"Google Verified Location"
"9918","CA2691","Gaf","","67-901 Hwy 111 ","Palm Springs","CA","(D),(*)","Bars/Clubs",1975,"",-116.4800921,33.7882527,"Google Verified Location"
"9919","CA2692","Gaf ","(Disco) ","67-901 Hwy. 111","Palm Springs","CA","(YC),(D),(*)","Bars/Clubs",1976,"",-116.4800921,33.7882527,"Google Verified Location"
"9920","CA2693","Gai Tiki","","13511 Western Ave","Gardena ","CA","(G),(D)","Bars/Clubs",1970,"",-118.3096191,33.9086661,"Google Verified Location"
"9921","CA2694","Gai Tiki","","13511 Western Ave","Gardena ","CA","(G),(D)","Bars/Clubs",1968,"",-118.3096191,33.9086661,"Google Verified Location"
"9922","CA2695","Gai Tiki ","","13511 Western Ave.","Gardena ","CA","(G),(D)","Bars/Clubs",1969,"",-118.3096191,33.9086661,"Google Verified Location"
"9923","CA2696","Gallagher's Gold Room","","939 Geary Street ","San Francisco","CA","","Bars/Clubs",1977,"",-122.4188645,37.7859167,"Google Verified Location"
"9924","CA2697","Gallagher's Gold Room","","939 Geary St.","San Francisco","CA","","Bars/Clubs",1978,"",-122.4188645,37.7859167,"Google Verified Location"
"9925","CA2698","Gallagher's Gold Room","","939 Geary St.","San Francisco","CA","","Bars/Clubs",1979,"",-122.4188645,37.7859167,"Google Verified Location"
"9926","CA2699","Galleon","at Church","718 14th St.","San Francisco","CA","(*),(R)","Restaurant",1980,"",-122.4294516,37.767924,"Google Verified Location"
"9927","CA2700","Galleon","","718 14th St.","San Francisco","CA","(R)","Restaurant",1978,"",-122.4294516,37.767924,"Google Verified Location"
"9928","CA2701","Galleon","at Church

","718 14th St.","San Francisco","CA","(R),(*)","Restaurant",1979,"",-122.4294516,37.767924,"Google Verified Location"
"9929","CA2702","Galleon Room","(House of Ivy)","1638 N. Las Palmas","Hollywood","CA","","Bars/Clubs",1973,"",-118.3359551,34.1008817,"Google Verified Location"
"9930","CA2703","Galleon Room","(Sometimes open, sometimes closed)","500 blk. of 'E' St. betw. 5th & 6th","San Bernardino","CA","(PT)","Bars/Clubs",1979,"",-117.293834,34.109307,"Verified Location"
"9931","CA2704","Gallery District","","757 N. La Cienega","Hollywood","CA","(OC),(R)","Restaurant",1979,"",-118.3767834,34.085295,"Google Verified Location"
"9932","CA2705","Gallery Inn","","11934 Ventura Blvd. ","Studio City","CA","(R),(*)","Restaurant",1976,"",-118.3921046,34.1429803,"Google Verified Location"
"9933","CA2706","Gallery Inn","(Liquor) ","11934 Ventura Blvd.","Studio City","CA","(R)","Restaurant",1980,"",-118.3921046,34.1429803,"Google Verified Location"
"9934","CA2707","Gallery Inn","","11934 Ventura Blvd.","Studio City","CA","(R),(*)","Restaurant",1978,"",-118.3921046,34.1429803,"Google Verified Location"
"9935","CA2708","Gallery Inn","","11934 Ventura Blvd.","Studio City","CA","(R)","Restaurant",1977,"",-118.3921046,34.1429803,"Google Verified Location"
"9936","CA2709","Gallery Inn","(Studio City)","11934 Ventura Blvd.","Studio City","CA","(M),(H)","Hotels",1979,"",-118.3921046,34.1429803,"Google Verified Location"
"9937","CA2710","Gallery Inn","","11934 Ventura Blvd.","Studio City","CA","(R),(*)","Restaurant",1974,"",-118.3921046,34.1429803,"Google Verified Location"
"9938","CA2711","Gallery Inn","","11934 Ventura Blvd.","Studio City","CA","(*),(R)","Restaurant",1972,"",-118.3921046,34.1429803,"Google Verified Location"
"9939","CA2712","Gallery Inn","","11934 Ventura Blvd.","Studio City","CA","(R)","Restaurant",1975,"",-118.3921046,34.1429803,"Google Verified Location"
"9940","CA2713","Gallery Inn ","","11934 Ventura Blvd.","Studio City","CA","(*),(R)","Restaurant",1973,"",-118.3921046,34.1429803,"Google Verified Location"
"9941","CA2714","Gallery Room","","8100 Santa Monica Bl","Hollywood","CA","(OC),(R)","Restaurant",1979,"",-118.36606,34.0905646,"Google Verified Location"
"9942","CA2715","Gallery Room","(good afternoons) ","8100 Santa Monica Blvd.","Hollywood","CA","(R),(*)","Restaurant",1976,"",-118.36606,34.0905646,"Google Verified Location"
"9943","CA2716","Gallery Room","","8100 Santa Monica Blvd","Hollywood","CA","(R),(OC)","Restaurant",1978,"",-118.36606,34.0905646,"Google Verified Location"
"9944","CA2717","Gallery Room","(Good Afternoons too)","8100 Santa Monica Blvd.","Hollywood","CA","(R)","Restaurant",1975,"",-118.36606,34.0905646,"Google Verified Location"
"9945","CA2718","Gallery Room","","8100 Santa Monica Blvd.","Hollywood","CA","(R)","Restaurant",1973,"",-118.36606,34.0905646,"Google Verified Location"
"9946","CA2719","Gallery Room","","8100 Santa Monica Blvd.","Los Angeles","CA","(R)","Restaurant",1974,"",-118.36606,34.0905646,"Google Verified Location"
"9947","CA2720","Gallery Room","","8100 Santa Monica Blvd.","Los Angeles","CA","(M),(R)","Restaurant",1971,"",-118.36606,34.0905646,"Google Verified Location"
"9948","CA2721","Gallery Room","Santa Monica at Crescent Hgts","","Los Angeles","CA","(M),(R)","Restaurant",1969,"",-118.365662,34.090899,"Verified Location"
"9949","CA2722","Gallery Room","","8100 Santa Monica Blvd.","Los Angeles","CA","(R)","Restaurant",1972,"",-118.36606,34.0905646,"Google Verified Location"
"9950","CA2723","Gallery Room","","Santa Monica at Crescent Heights","Santa Monica","CA","(R),(M)","Restaurant",1970,"",-118.365662,34.090899,"Verified Location"
"9951","CA2724","Gallery Room ","Good days","8100 Santa Monica Boulevard ","Hollywood","CA","(R)","Restaurant",1977,"",-118.36606,34.0905646,"Google Verified Location"
"9952","CA2725","Galley","","163 W. Alma","San Jose","CA","(R)","Restaurant",1970,"",-121.877452,37.3142154,"Google Verified Location"
"9953","CA2726","Galley","","163 W. Alma","San Jose","CA","(*),(R)","Restaurant",1972,"",-121.877452,37.3142154,"Google Verified Location"
"9954","CA2727","Galley","","163 W. Alma","San Jose","CA","(*),(R)","Restaurant",1971,"",-121.877452,37.3142154,"Google Verified Location"
"9955","CA2728","Galley","","163 W. Alma","San Jose","CA","(R)","Restaurant",1973,"",-121.877452,37.3142154,"Google Verified Location"
"9956","CA2729","Ganesha Park","(HOT)","","Pomona ","CA","Cruisy Area,(HOT)","Cruising Areas",1979,"",-117.760531,34.076281,"Verified Location"
"9957","CA2730","Ganesha Park","","","Pomona ","CA","(AYOR),Cruisy Area","Cruising Areas",1980,"",-117.760531,34.076281,"Verified Location"
"9958","CA2731","Ganesha Park","(HOT)","","Pomona ","CA","Cruisy Area,(HOT)","Cruising Areas",1977,"",-117.760531,34.076281,"Verified Location"
"9959","CA2732","Ganesha Park","(HOT)","","Pomona ","CA","Cruisy Area,(HOT)","Cruising Areas",1978,"",-117.760531,34.076281,"Verified Location"
"9960","CA2733","Gang Way","(Opens 8am)","841 Larkin St.","San Francisco","CA","(OC)","Bars/Clubs",1980,"",-122.4183209,37.7858289,"Google Verified Location"
"9961","CA2734","Gang Way","(Opens 8 a.m.)","841 Larkin St.","San Francisco","CA","(OC),(R)","Restaurant",1979,"",-122.4183209,37.7858289,"Google Verified Location"
"9962","CA2735","Gangway","","841 Larkin St. ","San Francisco","CA","","Bars/Clubs",1971,"",-122.4183209,37.7858289,"Google Verified Location"
"9963","CA2736","Gangway","","841 Larkin St.","San Francisco","CA","","Bars/Clubs",1972,"",-122.4183209,37.7858289,"Google Verified Location"
"9964","CA2737","Gangway","","841 Larkin St.","San Francisco","CA","","Bars/Clubs",1973,"",-122.4183209,37.7858289,"Google Verified Location"
"9965","CA2738","Gangway","","841 Larkin St","San Francisco","CA","","Bars/Clubs",1966,"",-122.4183209,37.7858289,"Google Verified Location"
"9966","CA2739","Gangway","","841 Larkin St.","San Francisco","CA","","Bars/Clubs",1970,"",-122.4183209,37.7858289,"Google Verified Location"
"9967","CA2740","Gangway ","(Opens 6 a.m.) ","841 Larkin St. ","San Francisco","CA","(OC)","Bars/Clubs",1976,"",-122.4183209,37.7858289,"Google Verified Location"
"9968","CA2741","Gangway ","(Opens 6 a.m.) ","841 Larkin St. ","San Francisco","CA","(OC)","Bars/Clubs",1977,"",-122.4183209,37.7858289,"Google Verified Location"
"9969","CA2742","Gangway ","(opens 6am)","841 Larkin St.","San Francisco","CA","","Bars/Clubs",1975,"",-122.4183209,37.7858289,"Google Verified Location"
"9970","CA2743","Gangway ","","841 Larkin St","San Francisco","CA","","Bars/Clubs",1974,"",-122.4183209,37.7858289,"Google Verified Location"
"9971","CA2744","Garage","Also (C) after hours
","7746 Santa Monica Blvd.","Los Angeles","CA","(C)","Bars/Clubs",1972,"",-118.3581795,34.0906362,"Google Verified Location"
"9972","CA2745","Garden","(Disco) (Sun. brunch) (C - AH - WE)","1960 E. University ","Palo Alto","CA","(W),(D),(C),(AH),(WE),(*),(R)","Restaurant",1980,"",-122.1420732,37.4594729,"Google Verified Location"
"9973","CA2746","Garden","(Disco) (C-AH-WE) (Sun. brunch)
","1960 E. University","Palo Alto","CA","(W),(D),(C),(AH),(WE),(*),(R)","Bars/Clubs,Restaurant",1979,"",-122.1420732,37.4594729,"Google Verified Location"
"9974","CA2747","Garden","(Disco-WE) (Sunday brunch)","1960 E. University Ave.","Palo Alto","CA","(W),(WE)","Bars/Clubs",1978,"",-122.1420732,37.4594729,"Google Verified Location"
"9975","CA2748","Garden","","1960 E. Univeristy Ave. ","Palo Alto","CA","(*)","Bars/Clubs",1976,"",-122.1420732,37.4594729,"Google Verified Location"
"9976","CA2749","Garden","","1960 E. University Ave.","Palo Alto","CA","(W),(*)","Bars/Clubs",1975,"",-122.1420732,37.4594729,"Google Verified Location"
"9977","CA2750","Garden ","","1960 East University ","Palo Alto","CA","(OC)","Bars/Clubs",1977,"",-122.169719,37.4274745,"Google Verified Location"
"9978","CA2751","Garden ","","1960 E. University Ave ","Palo Alto","CA","(W),(*)","Bars/Clubs",1974,"",-122.1420732,37.4594729,"Google Verified Location"
"9979","CA2752","Garden ","","5361 Locust at Rialto ","Rialto","CA","(YC),(D),(*)","Bars/Clubs",1976,"",-117.409429,34.1565612,"Google Verified Location"
"9980","CA2753","Garden & Antiques","","476 SO. 1st St.","San Jose","CA","(M),(R)","Restaurant,Business",1978,"",-121.8850113,37.3291671,"Google Verified Location"
"9981","CA2754","Garden District","","757 No. La Cienega Blce.","Hollywood","CA","(R),(OC)","Restaurant",1978,"",-118.3767834,34.085295,"Google Verified Location"
"9982","CA2755","Garden District","","757 N. La Cienega","Hollywood","CA","(PE),(R)","Restaurant",1973,"",-118.3767834,34.085295,"Google Verified Location"
"9983","CA2756","Garden District","","757 N. La Cienega","Hollywood","CA","(PE),(R)","Restaurant",1975,"",-118.3767834,34.085295,"Google Verified Location"
"9984","CA2757","Garden District","","757 N. La Cienega","Los Angeles","CA","(R),(PE)","Restaurant",1974,"",-118.3767834,34.085295,"Google Verified Location"
"9985","CA2758","Garden District","","757 N. La Cienega","Los Angeles","CA","(R)","Restaurant",1972,"",-118.3767834,34.085295,"Google Verified Location"
"9986","CA2759","Garden District","","757 N. La Cienega","Los Angeles","CA","(R)","Restaurant",1971,"",-118.3767834,34.085295,"Google Verified Location"
"9987","CA2760","Garden District ","Sunday brunch ","757 North La Cienega ","Hollywood","CA","(R),(PE),(OC),(*)","Restaurant",1977,"",-118.3767834,34.085295,"Google Verified Location"
"9988","CA2761","Garden District ","","757 N. La Cienga Blvd.","Hollywood","CA","(OC),(*),(R)","Restaurant",1980,"",-118.3767834,34.085295,"Google Verified Location"
"9989","CA2762","Garden District ","","757 La Cienega","Hollywood","CA","(R),(PE),(OC),(*)","Restaurant",1976,"",-118.3767834,34.085295,"Google Verified Location"
"9990","CA2763","Garden of Earthly Delights","","199 Mississippi St.","San Francisco","CA","(M),(HIP)","Bars/Clubs",1978,"",-122.3944936,37.7641057,"Google Verified Location"
"9991","CA2764","Garden of Earthly Delights ","","199 Mississippi Street ","San Francisco","CA","(M),(HIP)","Bars/Clubs",1977,"",-122.3944936,37.7641057,"Google Verified Location"
"9992","CA2765","Garden of Earthly Delights ","","199 Mississippi ","San Francisco","CA","(M),(HIP),(YC),(E)","Bars/Clubs",1976,"",-122.3944936,37.7641057,"Google Verified Location"
"9993","CA2766","Garden of Eden Book Store","","308 E. Lincoln ","Anaheim","CA","","Book Store",1980,"",-117.9112836,33.8369664,"Google Verified Location"
"9994","CA2767","Garfield Park","(AYOR)","","Pomona ","CA","Cruisy Area,(AYOR)","Cruising Areas",1979,"",-117.733855,34.063327,"Verified Location"
"9995","CA2768","Garfield Park","","","Pomona ","CA","(AYOR),Cruisy Area","Cruising Areas",1980,"",-117.733855,34.063327,"Verified Location"
"9996","CA2769","Garfield Park","","","Pomona ","CA","(AYOR),Cruisy Area","Cruising Areas",1978,"",-117.733855,34.063327,"Verified Location"
"9997","CA2770","Garfield Park","(AYOR)","","Pomona ","CA","Cruisy Area","Cruising Areas",1977,"",-117.733855,34.063327,"Verified Location"
"9998","CA2771","Gas Light","(Sunday Brunch)","1608 Cosmo","Hollywood","CA","(S),(R)","Restaurant",1975,"",-118.3286922,34.1000304,"Google Verified Location"
"9999","CA2772","Gas Station","","6550 Santa Monica Blvd.","Hollywood","CA","(HIP),(YC),(B),(D),(*)","Bars/Clubs",1973,"",-118.332304,34.0903518,"Google Verified Location"
"10000","CA2773","Gas Station","","6550 Santa Monica Blvd.","Los Angeles","CA","(D),(*)","Bars/Clubs",1971,"",-118.332304,34.0903518,"Google Verified Location"
"10001","CA2774","Gas Station","","6550 Santa Monica Blvd","Los Angeles","CA","(D),(HIP)","Bars/Clubs",1972,"",-118.332304,34.0903518,"Google Verified Location"
"10002","CA2775","Gas Station","","1000 Folsom St.","San Francisco","CA","","Business",1970,"added Business as type",-122.4056342,37.7785241,"Google Verified Location"
"10003","CA2776","Gaslight","","1608 No. Cosmo","Hollywood","CA","(R),(S),(E)","Bars/Clubs,Restaurant",1978,"",-118.3286922,34.1000304,"Google Verified Location"
"10004","CA2777","Gaslight","","1608 N. Cosmo","Hollywood","CA","(S),(E),(R)","Restaurant",1980,"",-118.3286922,34.1000304,"Google Verified Location"
"10005","CA2778","Gaslight","","1608 N. Cosmo","Hollywood","CA","(S),(E),(R)","Restaurant,Bars/Clubs",1979,"",-118.3286922,34.1000304,"Google Verified Location"
"10006","CA2779","Gaslight","(open 10am) ","1608 Cosmo","Hollywood","CA","(S),(R),(E)","Restaurant",1976,"",-118.3286922,34.1000304,"Google Verified Location"
"10007","CA2780","Gaslight","(good afternoons)","1761 N. Cahuenga","Hollywood","CA","","Bars/Clubs",1973,"",-118.3301378,34.1035116,"Google Verified Location"
"10008","CA2781","Gaslight","","1761 N Cahuenga","Los Angeles","CA","","Bars/Clubs",1965,"",-118.3301378,34.1035116,"Google Verified Location"
"10009","CA2782","Gaslight","Good afternoons","1761 N. Cahuenga","Los Angeles","CA","","Bars/Clubs",1972,"",-118.3301378,34.1035116,"Google Verified Location"
"10010","CA2783","Gaslight","","1761 N. Caheuenga","Los Angeles","CA","(*)","Bars/Clubs",1966,"",-118.3301378,34.1035116,"Google Verified Location"
"10011","CA2784","Gaslight","","1761 N. Cahuenga","Los Angeles","CA","","Bars/Clubs",1970,"",-118.3301378,34.1035116,"Google Verified Location"
"10012","CA2785","Gaslight","","1761 N Cahuenga","Los Angeles","CA","","Bars/Clubs",1968,"",-118.3301378,34.1035116,"Google Verified Location"
"10013","CA2786","Gaslight","(popular afternoons)
","1761 N. Cahuenga","Los Angeles","CA","","Bars/Clubs",1971,"",-118.3301378,34.1035116,"Google Verified Location"
"10014","CA2787","Gaslight","","645 Valencia","San Francisco","CA","(D)","Bars/Clubs",1973,"",-122.421373,37.7625,"Google Verified Location"
"10015","CA2788","Gaslight ","","1608 North Cosmo ","Hollywood","CA","(S),(R),(E)","Restaurant",1977,"",-118.3286922,34.1000304,"Google Verified Location"
"10016","CA2789","Gaslight ","","1761 N. Cahuenga ","Hollywood","CA","","Bars/Clubs",1969,"",-118.3301378,34.1035116,"Google Verified Location"
"10017","CA2790","Gaslight Cinema","(Theatre)","947 Columbia","San Diego","CA","","Theatre",1973,"",-117.1557794,32.7145786,"Google Verified Location"
"10018","CA2791","Gaslight Cinema","","947 Columbia","San Diego","CA","","Business",1974,"",-117.1557794,32.7145786,"Google Verified Location"
"10019","CA2792","Gateway","","621 Bridgeway","Sausalito","CA","(*),(S)","Bars/Clubs",1965,"",-122.4791923,37.8546133,"Google Verified Location"
"10020","CA2793","Gateways","(W. L.A.)","2526 So. Barrington","Los Angeles","CA","(G),(PT)","Bars/Clubs",1978,"",-118.4432779,34.0285171,"Google Verified Location"
"10021","CA2794","Gauntlet","","1210 N. Highland Ave","Los Angeles","CA","(S),(M),(*)","Bars/Clubs",1966,"",-118.3386307,34.0928751,"Google Verified Location"
"10022","CA2795","Gauntlet","","1210 N Highland Ave","Los Angeles","CA","(SM),(*)","Bars/Clubs",1968,"",-118.3386307,34.0928751,"Google Verified Location"
"10023","CA2796","Gauntlet","","1210 N Highland Ave","Los Angeles","CA","(SM)","Bars/Clubs",1965,"",-118.3386307,34.0928751,"Google Verified Location"
"10024","CA2797","Gauntlet ","","1210 N. Highland ","Hollywood","CA","(*),(SM)","Bars/Clubs",1969,"",-118.3386307,34.0928751,"Google Verified Location"
"10025","CA2798","Gay 20's Speakeasy","","645 Valencia","San Francisco","CA","(R)","Restaurant",1979,"",-122.421373,37.7625,"Google Verified Location"
"10026","CA2799","Gay 90's","","925 N. El Dorado","Stockton","CA","","Bars/Clubs",1979,"",-121.2925145,37.9621027,"Google Verified Location"
"10027","CA2800","Gay 90's","","925 No. El Dorado","Stockton","CA","(*)","Bars/Clubs",1978,"",-121.2925145,37.9621027,"Google Verified Location"
"10028","CA2801","Gay 90's","","925 Eldorado ","Stockton","CA","(*)","Bars/Clubs",1977,"",-121.2877152,37.9432481,"Google Verified Location"
"10029","CA2802","Gay 90's","","925 N. Eldorado","Stockton","CA","","Bars/Clubs",1973,"",-121.2925145,37.9621027,"Google Verified Location"
"10030","CA2803","Gay 90's","","925 S. Elderado","Stockton","CA","","Bars/Clubs",1972,"",-118.332304,34.0903518,"Google Verified Location"
"10031","CA2804","Gay 90's","","925 N. Eldorado","Stockton","CA","(*)","Bars/Clubs",1975,"",-121.2925145,37.9621027,"Google Verified Location"
"10032","CA2805","Gay 90's ","(Some L) (Latins) (Take Weber W., 1st left past frwy., then about a mile)","1803 Harbor","Stockton","CA","(*),(D),(L),(PT)","Bars/Clubs",1980,"",-121.316073,37.9487514,"Google Verified Location"
"10033","CA2806","Gay 90's ","","925 N. Eldorado ","Stockton","CA","","Bars/Clubs",1976,"",-121.2925145,37.9621027,"Google Verified Location"
"10034","CA2807","Gay 90's ","","925 N. Eldorado","Stockton","CA","(*)","Bars/Clubs",1974,"",-121.2925145,37.9621027,"Google Verified Location"
"10035","CA2808","Gay Community Service Center","","1213 No. Highland","Hollywood","CA","","Organizations",1978,"",-118.339034,34.09288,"Google Verified Location"
