"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","728 S.W. 9th Ave. ","Portland","OR","(YC),(*)","Bars/Clubs",1976,NA,"728 S.W. 9th Ave. , Portland, OR",-122.6810407,45.5193448,"728 sw 9th ave, portland, or 97205, usa","Geocoded",NA,NA
"","728 S.W. 9th Avenue ","Portland","OR","(YC),(PT),(C),(AH),(WE),(*)","Bars/Clubs",1977,NA,"728 S.W. 9th Avenue , Portland, OR",-122.6810407,45.5193448,"728 sw 9th ave, portland, or 97205, usa","Geocoded",NA,NA
"","729 S.W. 9th Ave. ","Portland","OR","(*),(YC),(PT),(C),(AH),(WE)","Bars/Clubs",1978,NA,"729 S.W. 9th Ave. , Portland, OR",-122.681678,45.5196915,"729 sw 9th ave, portland, or 97205, usa","Geocoded",NA,NA
"","729 S.W. 9th Ave. ","Portland","OR","(*),(YC),(PT),(C),(AH),(WE)","Bars/Clubs",1979,NA,"729 S.W. 9th Ave. , Portland, OR",-122.681678,45.5196915,"729 sw 9th ave, portland, or 97205, usa","Geocoded",NA,NA
"","729 S.W. 9th Ave. ","Portland","OR","(*),(YC),(PT),(C),(AH),(WE)","Bars/Clubs",1980,NA,"729 S.W. 9th Ave. , Portland, OR",-122.681678,45.5196915,"729 sw 9th ave, portland, or 97205, usa","Geocoded",NA,NA
"","122 S.W. Yamhill ","Portland","OR","","Bars/Clubs",1974,NA,"122 S.W. Yamhill , Portland, OR",-122.6742903,45.5171234,"122 sw yamhill st, portland, or 97204, usa","Geocoded",NA,NA
"","840 S.W. Park Street ","Portland","OR","(M),(R),(C),(YC)","Restaurant",1977,NA,"840 S.W. Park Street , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa","Geocoded",NA,NA
"","840 S.W. Park St. ","Portland","OR","(M),(HIP),(R),(C)","Restaurant",1978,NA,"840 S.W. Park St. , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa","Geocoded",NA,NA
"","840 S.W. Park St. ","Portland","OR","(M),(HIP),(R),(C)","Restaurant",1979,NA,"840 S.W. Park St. , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa","Geocoded",NA,NA
"","840 S.W. Park ","Portland","OR","(M),(HIP),(R),(C)","Restaurant",1980,NA,"840 S.W. Park , Portland, OR",-122.6807316,45.5187649,"840 sw park ave, portland, or 97205, usa","Geocoded",NA,NA
"","1730 SW Taylor ","Portland","OR","","Bars/Clubs",1965,NA,"1730 SW Taylor , Portland, OR",-122.6905513,45.5205619,"1730 sw taylor st, portland, or 97205, usa","Geocoded",NA,NA
"","1730 SW Taylor ","Portland","OR","(*)","Bars/Clubs",1966,NA,"1730 SW Taylor , Portland, OR",-122.6905513,45.5205619,"1730 sw taylor st, portland, or 97205, usa","Geocoded",NA,NA
"","926 S.W. 3rd Ave. ","Portland","OR","","Book Store",1975,NA,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","926 S.W. 3rd Ave. ","Portland","OR","","Book Store",1974,NA,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","926 S.W. 3rd Ave. ","Portland","OR","","Book Store",1976,NA,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","926 S.W. 3rd Ave. ","Portland","OR","(*)","Book Store",1979,NA,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","926 S.W. 3rd Avenue ","Portland","OR","","Book Store",1977,NA,"926 S.W. 3rd Avenue , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","926 S.W. 3rd Ave. ","Portland","OR","(*)","Book Store",1980,NA,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","926 S.W. 3rd Ave. ","Portland","OR","","Book Store",1978,NA,"926 S.W. 3rd Ave. , Portland, OR",-122.6760788,45.5163379,"926 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","1730 SW Taylor ","Portland","OR","","Bars/Clubs",1968,NA,"1730 SW Taylor , Portland, OR",-122.6905513,45.5205619,"1730 sw taylor st, portland, or 97205, usa","Geocoded",NA,NA
"","288 River Rd. ","Eugene","OR","(M)","Book Store",1979,NA,"288 River Rd. , Eugene, OR",-123.1179424,44.0647758,"288 river rd, eugene, or 97404, usa","Geocoded",NA,NA
"","288 River Rd. ","Eugene","OR","(M)","Book Store",1980,NA,"288 River Rd. , Eugene, OR",-123.1179424,44.0647758,"288 river rd, eugene, or 97404, usa","Geocoded",NA,NA
"Charleston Small Boat Harbor ","","Coos Bay","OR","(M)","Bars/Clubs",1968,NA,", Coos Bay, OR",-124.2178903,43.3665007,"coos bay, or, usa","Geocoded",NA,NA
"","5842 S.E. Foster Rd. ","Portland","OR","(M),(R)","Restaurant",1980,NA,"5842 S.E. Foster Rd. , Portland, OR",-122.602979,45.4925408,"5842 se foster rd, portland, or 97206, usa","Geocoded",NA,NA
"","13th & Morrison ","Portland","OR","(M),(R)","Restaurant",1980,NA,"13th & Morrison , Portland, OR",-95.9704474,36.7401768,"621 e 13th st, bartlesville, ok 74003, usa","Geocoded",NA,NA
"(also coffee shop)","614 N.W. Hoyt ","Portland","OR","(M),(H)","Hotels",1973,NA,"614 N.W. Hoyt , Portland, OR",-122.6767475,45.5273195,"614 nw hoyt st, portland, or 97209, usa","Geocoded",NA,NA
"(after hours)","614 N.W. Hoyt ","Portland","OR","(M),(C)","Hotels",1972,NA,"614 N.W. Hoyt , Portland, OR",-122.6767475,45.5273195,"614 nw hoyt st, portland, or 97209, usa","Geocoded",NA,NA
"(best late) Trailways Bus Depot ","959 Pearl ","Eugene","OR","","Bars/Clubs",1969,NA,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"(best late) Trailways Bus Depot ","959 Pearl ","Eugene","OR","","Bars/Clubs",1970,NA,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"Trailways Bus Depot ","959 Pearl ","Eugene","OR","(*)","Bars/Clubs",1971,NA,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"Trailways Bus Depot ","959 Pearl ","Eugene","OR","(*)","Bars/Clubs",1972,NA,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"Trailways Bus Depot ","959 Pearl ","Eugene","OR","(*)","Bars/Clubs",1973,NA,"959 Pearl , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"","959 Pearl St. ","Eugene","OR","","Bars/Clubs",1968,NA,"959 Pearl St. , Eugene, OR",-123.0895316,44.0492797,"959 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"(Some W)","1719 W. Burnside ","Portland","OR","(W)","Bars/Clubs",1980,NA,"1719 W. Burnside , Portland, OR",-122.6886867,45.5231052,"1719 w burnside st, portland, or 97209, usa","Geocoded",NA,NA
"(Should be a winner) ","1217 S.W. Stark St. ","Portland","OR","(R),(D),(PT)","Restaurant",1979,NA,"1217 S.W. Stark St. , Portland, OR",-122.6744733,45.5205399,"1217 sw harvey milk st, portland, or 97205, usa","Geocoded",NA,NA
"(Disco)(Liquor) ","1217 S.W. Stark St. ","Portland","OR","(R),(PT),(D)","Restaurant",1980,NA,"1217 S.W. Stark St. , Portland, OR",-122.6744733,45.5205399,"1217 sw harvey milk st, portland, or 97205, usa","Geocoded",NA,NA
"","428 S. 9th St. ","Klamath Falls","OR","","Business",1980,NA,"428 S. 9th St. , Klamath Falls, OR",-121.7773211,42.2247574,"428 s 9th st, klamath falls, or 97601, usa","Geocoded",NA,NA
"(Looks promising)(Liquor)","1650 W. Burnside ","Portland","OR","(D)","Bars/Clubs",1979,NA,"1650 W. Burnside , Portland, OR",-122.6884236,45.5227861,"1650 w burnside st, portland, or 97209, usa","Geocoded",NA,NA
"(Liquor)","217 N.W. 4th Ave. ","Portland","OR","(G),(R),(D),(*)","Restaurant",1974,NA,"217 N.W. 4th Ave. , Portland, OR",-122.6746889,45.5248301,"217 nw 4th ave, portland, or 97209, usa","Geocoded",NA,NA
"(Liquor)","217 N.W. 4th Ave. ","Portland","OR","(G),(R),(D),(*)","Restaurant",1975,NA,"217 N.W. 4th Ave. , Portland, OR",-122.6746889,45.5248301,"217 nw 4th ave, portland, or 97209, usa","Geocoded",NA,NA
"(liquor)","217 N.W. 4th Ave. ","Portland","OR","(*),(G),(R),(D)","Bars/Clubs",1976,NA,"217 N.W. 4th Ave. , Portland, OR",-122.6746889,45.5248301,"217 nw 4th ave, portland, or 97209, usa","Geocoded",NA,NA
"(Liquor)","217 N.W. 4th Avenue ","Portland","OR","(G),(R),(D)","Restaurant",1977,NA,"217 N.W. 4th Avenue , Portland, OR",-122.6746889,45.5248301,"217 nw 4th ave, portland, or 97209, usa","Geocoded",NA,NA
"(Liquor)","217 N.W. 4th Ave. ","Portland","OR","(G),(R),(D)","Restaurant",1978,NA,"217 N.W. 4th Ave. , Portland, OR",-122.6746889,45.5248301,"217 nw 4th ave, portland, or 97209, usa","Geocoded",NA,NA
"","303 S.W. 12th Ave. ","Portland","OR","","Hotels,Baths",1973,NA,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","303 S.W. 12th Ave. ","Portland","OR","(*)","Baths,Hotels",1974,NA,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","303 S.W. 12th St. ","Portland","OR","(*)","Baths,Hotels",1976,NA,"303 S.W. 12th St. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","303 S.W. 12th Ave. ","Portland","OR","(*)","Baths,Hotels",1975,NA,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","303 S.W. 12th Ave. ","Portland","OR","(*)","Baths,Hotels",1978,NA,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"(Needs a good scrub job)","303 S.W. 12th Ave. ","Portland","OR","","Baths,Hotels",1979,NA,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","303 S.W. 12th Avenue ","Portland","OR","(*)","Baths,Hotels",1977,NA,"303 S.W. 12th Avenue , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","303 S.W. 12th Ave. ","Portland","OR","","Baths,Hotels",1980,NA,"303 S.W. 12th Ave. , Portland, OR",-122.6834058,45.5228026,"the annex, 303 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","1228 SW 3rd. ","Portland","OR","","Bars/Clubs",1965,NA,"1228 SW 3rd. , Portland, OR",-122.6770036,45.5144693,"1228 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","1228 SW 3rd. ","Portland","OR","","Bars/Clubs",1966,NA,"1228 SW 3rd. , Portland, OR",-122.6770036,45.5144693,"1228 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"(6 a.m. to 12 midnight)","302 S.W. 9th St. ","Portland","OR","(R),(AH),(WE)","Restaurant",1979,NA,"302 S.W. 9th St. , Portland, OR",-122.6800602,45.5224868,"302 sw 9th ave, portland, or 97205, usa","Geocoded",NA,NA
"","200 Commerical SE","Salem","OR","(M)","Bars/Clubs,Hotels",1969,NA,"200 Commerical SE, Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa","Geocoded",NA,NA
"","200 Commerical S.E.","Salem","OR","(M)","Bars/Clubs",1970,NA,"200 Commerical S.E., Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa","Geocoded",NA,NA
"","200 Commerical S.E.","Portland","OR","(M)","Bars/Clubs,Hotels",1971,NA,"200 Commerical S.E., Portland, OR",-122.7755802,45.4329977,"sw commercial st, portland, or 97223, usa","Geocoded",NA,NA
"","200 Commerical S.E.","Salem","OR","(M)","Bars/Clubs,Hotels",1972,NA,"200 Commerical S.E., Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa","Geocoded",NA,NA
"","200 Commercial S.E. ","Salem","OR","(M)","Bars/Clubs,Hotels",1973,NA,"200 Commercial S.E. , Salem, OR",-123.0403491,44.938842,"200 commercial st se, salem, or 97301, usa","Geocoded",NA,NA
"(looks promising) ","406 W. Main ","Medford","OR","(M),(H),(W)","Hotels,Bars/Clubs",1980,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1978,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1970,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs",1971,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1972,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1973,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Hotels,Bars/Clubs",1975,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1976,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1977,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"","406 W. Main ","Medford","OR","(M)","Bars/Clubs,Hotels",1979,NA,"406 W. Main , Medford, OR",-122.8772086,42.324265,"406 w main st, medford, or 97501, usa","Geocoded",NA,NA
"(No booze)(Disco)","918 S.W. Yamhill","Portland","OR","(YC),(D),(AH),(WE),(*)","Bars/Clubs",1980,NA,"918 S.W. Yamhill, Portland, OR",-122.6818575,45.5189426,"pythian building, 918 sw yamhill st, portland, or 97205, usa","Geocoded",NA,NA
"(No booze)(Disco)","918 S.W. Yamhill ","Portland","OR","(YC),(D),(AH),(WE),(*)","Bars/Clubs",1979,NA,"918 S.W. Yamhill , Portland, OR",-122.6818575,45.5189426,"pythian building, 918 sw yamhill st, portland, or 97205, usa","Geocoded",NA,NA
"","1536 SW 1st St. ","Portland","OR","(G)","Bars/Clubs",1969,NA,"1536 SW 1st St. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa","Geocoded",NA,NA
"","1536 SW 1st. ","Portland","OR","(RT)","Bars/Clubs",1965,NA,"1536 SW 1st. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa","Geocoded",NA,NA
"","1536 SW 1st St. ","Portland","OR","(M),(RT)","Bars/Clubs",1966,NA,"1536 SW 1st St. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa","Geocoded",NA,NA
"","1536 SW 1st St. ","Portland","OR","(G)","Bars/Clubs",1968,NA,"1536 SW 1st St. , Portland, OR",-122.6768579,45.5117705,"1536 sw 1st ave, portland, or 97201, usa","Geocoded",NA,NA
"(Disco)(enter thru rear alley)","1116 S.W. Washington ","Portland","OR","(YC),(D),(*)","Bars/Clubs",1978,NA,"1116 S.W. Washington , Portland, OR",-122.682841,45.521504,"1102-1116 sw washington st, portland, or 97205, usa","Geocoded",NA,NA
"('Teenie-Boppers')(Unisex)(Enter thur rear alley)","605 S.E. 15th ","Portland","OR","(HIP),(D)","Bars/Clubs",1979,NA,"605 S.E. 15th , Portland, OR",-122.6508267,45.5184857,"605 se 15th ave, portland, or 97214, usa","Geocoded",NA,NA
"","1002 SW Broadway ","Portland","OR","","Bars/Clubs",1965,NA,"1002 SW Broadway , Portland, OR",-122.6807186,45.5173258,"1002 sw broadway, portland, or 97205, usa","Geocoded",NA,NA
"","118 W. Burnside St. ","Portland","OR","(H)","Hotels",1977,NA,"118 W. Burnside St. , Portland, OR",-122.6719468,45.5229238,"118 w burnside st, portland, or 97209, usa","Geocoded",NA,NA
"","118 S.W. Burnside ","Portland","OR","(H)","Hotels",1978,NA,"118 S.W. Burnside , Portland, OR",-122.665598,45.5229637,"118 e burnside st, portland, or 97214, usa","Geocoded",NA,NA
"","118 S.W. Burnside ","Portland","OR","(H)","Hotels",1979,NA,"118 S.W. Burnside , Portland, OR",-122.665598,45.5229637,"118 e burnside st, portland, or 97214, usa","Geocoded",NA,NA
"(11 a.m. to 11 p.m., 24 hrs WE)","531 S.W. 12th Ave. ","Portland","OR","(WE)","Baths",1979,NA,"531 S.W. 12th Ave. , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","359 S.W. Morrison ","Portland","OR","","Baths",1973,NA,"359 S.W. Morrison , Portland, OR",-122.6761677,45.5186254,"359 sw morrison st, portland, or 97204, usa","Geocoded",NA,NA
"","359 S.W. Morrison ","Portland","OR","","Baths",1974,NA,"359 S.W. Morrison , Portland, OR",-122.6761677,45.5186254,"359 sw morrison st, portland, or 97204, usa","Geocoded",NA,NA
"","359 S.W. Morrison ","Portland","OR","","Baths",1975,NA,"359 S.W. Morrison , Portland, OR",-122.6761677,45.5186254,"359 sw morrison st, portland, or 97204, usa","Geocoded",NA,NA
"","359 S.W. Morrison ","Portland","OR","","Baths",1976,NA,"359 S.W. Morrison , Portland, OR",-122.6761677,45.5186254,"359 sw morrison st, portland, or 97204, usa","Geocoded",NA,NA
"(Looks more promising) ","359 S.W. Morrison ","Portland","OR","","Baths",1977,NA,"359 S.W. Morrison , Portland, OR",-122.6761677,45.5186254,"359 sw morrison st, portland, or 97204, usa","Geocoded",NA,NA
"Uptown (Open 24 hrs.)(Massages)","531 S.W. 12th Ave. ","Portland","OR","","Baths",1980,NA,"531 S.W. 12th Ave. , Portland, OR",-122.6839493,45.5214476,"531 sw 12th ave, portland, or 97205, usa","Geocoded",NA,NA
"","242 SW Adler ","Portland","OR","(M),(*)","Bars/Clubs",1968,NA,"242 SW Adler , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 SW Alder ","Portland","OR","(M)","Bars/Clubs",1969,NA,"242 SW Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Adler ","Portland","OR","(W),(RT),(*)","Bars/Clubs",1974,NA,"242 S.W. Adler , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(W),(RT),(*)","Bars/Clubs",1975,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(*),(OC),(W),(RT)","Bars/Clubs",1976,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder","Portland","OR","","Bars/Clubs",1970,NA,"242 S.W. Alder, Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","","Bars/Clubs",1971,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(W)","Bars/Clubs",1972,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(W)","Bars/Clubs",1973,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(OC),(W),(SM),(PT)","Bars/Clubs",1977,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(W),(SM),(OC),(PT)","Bars/Clubs",1978,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"(Some OC, W, SM)","242 S.W. Alder ","Portland","OR","(OC),(W),(SM),(PT)","Bars/Clubs",1979,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"","242 S.W. Alder ","Portland","OR","(OC),(W),(SM),(PT)","Bars/Clubs",1980,NA,"242 S.W. Alder , Portland, OR",-122.6747764,45.5184386,"242 sw alder st, portland, or 97204, usa","Geocoded",NA,NA
"(Late nights- summers only)","2945 N.W. Jetty ","Lincoln City","OR","(M),(R)","Restaurant",1979,NA,"2945 N.W. Jetty , Lincoln City, OR",-124.0135461,44.9868222,"2945 nw jetty ave, lincoln city, or 97367, usa","Geocoded",NA,NA
"(late nights- summers only)","2945 N.W. Jetty ","Lincoln City","OR","(M),(R)","Restaurant",1978,NA,"2945 N.W. Jetty , Lincoln City, OR",-124.0135461,44.9868222,"2945 nw jetty ave, lincoln city, or 97367, usa","Geocoded",NA,NA
"(Late nights- summers only) ","2945 N.W. Jetty","Lincoln City","OR","(M),(R)","Restaurant",1980,NA,"2945 N.W. Jetty, Lincoln City, OR",-124.0135461,44.9868222,"2945 nw jetty ave, lincoln city, or 97367, usa","Geocoded",NA,NA
"(best thing to happen in Eugene ever)(M-days)(Disco)(D)- at night","412 Pearl St. ","Eugene","OR","(*),(M),(R),(YC),(D)","Restaurant",1979,NA,"412 Pearl St. , Eugene, OR",-123.0898635,44.0552018,"412 pearl st, eugene, or 97401, usa","Geocoded",NA,NA
"","834 S.W. 3rd ","Portland","OR","(M)","Book Store",1979,NA,"834 S.W. 3rd , Portland, OR",-122.6756614,45.5172974,"834 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","834 S.W. 3rd Ave. ","Portland","OR","","Book Store",1976,NA,"834 S.W. 3rd Ave. , Portland, OR",-122.6756614,45.5172974,"834 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","834 S.W. 3rd ","Portland","OR","(M)","Book Store",1977,NA,"834 S.W. 3rd , Portland, OR",-122.6756614,45.5172974,"834 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","834 S.W. 3rd","Portland","OR","(M)","Book Store",1978,NA,"834 S.W. 3rd, Portland, OR",-122.6756614,45.5172974,"834 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","1217 Stark ","Portland","OR","(D),(RT),(*)","Bars/Clubs",1971,NA,"1217 Stark , Portland, OR",-122.6532693,45.519498,"1217 se stark st, portland, or 97214, usa","Geocoded",NA,NA
"","523 S.W. 3rd Ave.","Portland","OR","","Book Store",1975,NA,"523 S.W. 3rd Ave., Portland, OR",-122.6752926,45.5191711,"523 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","523 S.W. 3rd Ave. ","Portland","OR","","Book Store",1974,NA,"523 S.W. 3rd Ave. , Portland, OR",-122.6752926,45.5191711,"523 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","523 S.W. 3rd Ave. ","Portland","OR","","Book Store",1976,NA,"523 S.W. 3rd Ave. , Portland, OR",-122.6752926,45.5191711,"523 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"","523 S.W. 3rd ","Portland","OR","(M)","Book Store",1977,NA,"523 S.W. 3rd , Portland, OR",-122.6752926,45.5191711,"523 sw 3rd ave, portland, or 97204, usa","Geocoded",NA,NA
"(Salem Frwy.- Barbur Exit)","8920 S.W. Barbur Blvd. ","Portland","OR","(H)","Hotels",1974,NA,"8920 S.W. Barbur Blvd. , Portland, OR",-122.7065137,45.4600022,"8920 s barbur blvd, portland, or 97219, usa","Geocoded",NA,NA
"(Salem Fwy. - Barbur Exit)","8920 S.W. Barbur ","Portland","OR","(H)","Hotels",1975,NA,"8920 S.W. Barbur , Portland, OR",-122.7065137,45.4600022,"8920 s barbur blvd, portland, or 97219, usa","Geocoded",NA,NA
"","615 S.E. Alder ","Portland","OR","(YC),(D),(C)","Bars/Clubs",1976,NA,"615 S.E. Alder , Portland, OR",-122.6593335,45.518191,"615 se alder st, portland, or 97214, usa","Geocoded",NA,NA
"","624 S.W. Burnside ","Portland","OR","","Bars/Clubs",1970,NA,"624 S.W. Burnside , Portland, OR",-122.6590699,45.5227451,"624 e burnside st, portland, or 97214, usa","Geocoded",NA,NA
"","624 S.W. Burnside ","Portland","OR","","Bars/Clubs",1971,NA,"624 S.W. Burnside , Portland, OR",-122.6590699,45.5227451,"624 e burnside st, portland, or 97214, usa","Geocoded",NA,NA
"","624 S.W. Burnside","Portland","OR","(M)","Bars/Clubs",1972,NA,"624 S.W. Burnside, Portland, OR",-122.6590699,45.5227451,"624 e burnside st, portland, or 97214, usa","Geocoded",NA,NA
"(Portland's new 'super bar' & light show- enter thru 'The Embers' then upstairs)(Disco)","Park & Yamhill","Portland","OR","(YC),(D),(*)","Bars/Clubs",1977,NA,"Park & Yamhill, Portland, OR",-95.6431662,37.064236,"pfister park, n cline rd, coffeyville, ks 67337, usa","Geocoded",NA,NA
"(after taverns close) Greyhound Bus Depot ","","Portland","OR","(*)","Bars/Clubs",1966,NA,", Portland, OR",-122.6750261,45.5051064,"portland, or, usa","Geocoded",NA,NA
"(Looks promising)","1014 S.W. Stark ","Portland","OR","(R),(OC)","Restaurant",1978,NA,"1014 S.W. Stark , Portland, OR",-122.6816169,45.522011,"1014 sw harvey milk st, portland, or 97205, usa","Geocoded",NA,NA
"(Liquor)","1014 S.W. Stark St. ","Portland","OR","(*),(R)","Restaurant",1979,NA,"1014 S.W. Stark St. , Portland, OR",-122.6816169,45.522011,"1014 sw harvey milk st, portland, or 97205, usa","Geocoded",NA,NA
"(Liquor)","1014 S.W. Stark St. ","Portland","OR","(R),(D),(PT)","Restaurant",1980,NA,"1014 S.W. Stark St. , Portland, OR",-122.6816169,45.522011,"1014 sw harvey milk st, portland, or 97205, usa","Geocoded",NA,NA
