"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","1527 Kemble Avenue","South Bend","IN","","Church",1977,NA,"1527 Kemble Avenue, South Bend, IN","-86.2638463",41.6579651,"1527 kemble ave, south bend, in 46613, usa","Geocoded",NA,NA
"(Some G) (No neon sign-opposite A&P)","1902 Western Avenue","South Bend","IN","(YC),(D),(S),(*),(G)","Bars/Clubs",1977,NA,"1902 Western Avenue, South Bend, IN","-86.2779495",41.6718207,"1902 w western ave, south bend, in 46619, usa","Geocoded",NA,NA
"","1430 Poplar ","Terre Haute","IN","(M),(B),(RT)","Bars/Clubs",1977,NA,"1430 Poplar , Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"(Some G)","1801 Wabash","Terre Haute","IN","(G),(*)","Bars/Clubs",1977,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","","Vincennes","IN","Cruisy Area","Cruising Areas",1977,NA,", Vincennes, IN","-87.5286325",38.677269,"vincennes, in 47591, usa","Geocoded",NA,NA
"","1316 E. 3rd","Bloomington","IN","(M),(RT)","Bars/Clubs",1976,NA,"1316 E. 3rd, Bloomington, IN","-86.5168064",39.1640878,"1316 e 3rd st, bloomington, in 47401, usa","Geocoded",NA,NA
"","405 E. Kirkwood","Bloomington","IN","(M),(HIP),(YC),(*)","Bars/Clubs",1976,NA,"405 E. Kirkwood, Bloomington, IN","-86.5295135",39.16682,"405 e kirkwood ave, bloomington, in 47408, usa","Geocoded",NA,NA
"(sometimes open-sometimes closed","429 S. Fulton","Evansville","IN","","Restaurant",1976,NA,"429 S. Fulton, Evansville, IN","-87.5808459",37.9769288,"429 s fulton ave, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","(M)","Bars/Clubs",1976,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","226 W. Main St.","Ft. Wayne","IN","(YC),(S),(R),(*)","Restaurant,Bars/Clubs,Theatre",1976,NA,"226 W. Main St., Ft. Wayne, IN","-85.142439",41.080228,"226 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","532 Fayette St.","Hammond","IN","(*)","Baths",1976,NA,"532 Fayette St., Hammond, IN","-87.516259",41.616293,"532 fayette st, hammond, in 46320, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(G),(D),(S),(*)","Bars/Clubs",1976,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"(best late)","20 N. Delaware","Indianapolis","IN","(M),(R)","Restaurant",1976,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1976,NA,"936 Virginia Ave., Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","341 N. Capitol","Indianapolis","IN","(*)","Baths",1976,NA,"341 N. Capitol, Indianapolis, IN","-86.1606445",39.7716165,"341 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G),(*)","Bars/Clubs",1976,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"(Disco) (Mon. is 'topless night)","1322 W. Washington","Indianapolis","IN","(HIP),(YC),(D),(*)","Bars/Clubs",1976,NA,"1322 W. Washington, Indianapolis, IN","-86.1852894",39.7677363,"1322 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","4901 - 38th St.","Indianapolis","IN","(M),(R),(C),(AH)","Restaurant",1976,NA,"4901 - 38th St., Indianapolis, IN","-86.2424578",39.8238525,"4901 38th st, indianapolis, in 46254, usa","Geocoded",NA,NA
"('Tim's) (go-go boys)","305 W. Washington","Indianapolis","IN","(YC),(E)","Bars/Clubs",1976,NA,"305 W. Washington, Indianapolis, IN","-86.1638498",39.766935,"305 w washington st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","252 N. Capitol","Indianapolis","IN","(S),(D),(*)","Bars/Clubs",1976,NA,"252 N. Capitol, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"(open Sundays) Stouffer's Indianapolis Inn","2820 N. Meridian ","Indianapolis","IN","(M),(R)","Restaurant",1976,NA,"2820 N. Meridian , Indianapolis, IN","-86.1573312",39.8076166,"corporate college and culinary arts training center, 2820 n meridian st, indianapolis, in 46208, usa","Geocoded",NA,NA
"(afternoons)","117 N. Illinous","Indianapolis","IN","(M),(RT)","Bars/Clubs",1976,NA,"117 N. Illinous, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"(2 floors) (Disco)","141 S. Pennsylvania","Indianapolis","IN","(YC),(D),(*)","Bars/Clubs",1976,NA,"141 S. Pennsylvania, Indianapolis, IN","-86.1558317",39.7639958,"141 s pennsylvania st, indianapolis, in 46204, usa","Geocoded",NA,NA
"'The Ruins'","1218 N. Pennsylvania","Indianapolis","IN","(R),(D),(*)","Restaurant",1976,NA,"1218 N. Pennsylvania, Indianapolis, IN","-86.1560592",39.7837148,"1218 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","1940 N. Delaware","Indianapolis","IN","","Church",1976,NA,"1940 N. Delaware, Indianapolis, IN","-86.1540915",39.793713,"1940 n delaware st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","127 S. Illinois","Indianapolis","IN","(M),(R)","Restaurant",1976,NA,"127 S. Illinois, Indianapolis, IN","-86.1598029",39.7648475,"127 s illinois st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(M)","Bars/Clubs",1976,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","2621 W. 16th St.","Indianapolis","IN","(M),(R),(C),(AH),(WE)","Restaurant",1976,NA,"2621 W. 16th St., Indianapolis, IN","-86.2047709",39.7876442,"2621 w 16th st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","310 N. Main St.","Kokomo","IN","(M)","Bars/Clubs",1976,NA,"310 N. Main St., Kokomo, IN","-86.1312413",40.488683,"310 n main st, kokomo, in 46901, usa","Geocoded",NA,NA
"","247 Kilgore","Muncie","IN","","Bars/Clubs",1976,NA,"247 Kilgore, Muncie, IN","-85.3982715",40.1903556,"247 w kilgore ave, muncie, in 47305, usa","Geocoded",NA,NA
"","107 E. Main St.","Muncie","IN","(*)","Bars/Clubs",1976,NA,"107 E. Main St., Muncie, IN","-85.3861737",40.1934037,"107 e main st, muncie, in 47305, usa","Geocoded",NA,NA
"","110 W. Howard","Muncie","IN","(M),(RT)","Bars/Clubs",1976,NA,"110 W. Howard, Muncie, IN","-85.3866049",40.1904565,"110 w howard st, muncie, in 47305, usa","Geocoded",NA,NA
"","411 E. Jefferson","South Bend","IN","(R),(*)","Restaurant",1976,NA,"411 E. Jefferson, South Bend, IN","-86.2445568",41.6750826,"411 e jefferson blvd, south bend, in 46617, usa","Geocoded",NA,NA
"","456 S. Brookfield","South Bend","IN","(YC),(D),(S),(*)","Bars/Clubs",1976,NA,"456 S. Brookfield, South Bend, IN","-86.2774979",41.6704086,"456 s brookfield st, south bend, in 46619, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(M),(B),(RT)","Bars/Clubs",1976,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"(Some G)","1801 Wabash","Terre Haute","IN","(*),(G)","Bars/Clubs",1976,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","405 E. Kirkwood Ave.","Bloomington","IN","(M),(HIP),(YC),(*)","Bars/Clubs",1975,NA,"405 E. Kirkwood Ave., Bloomington, IN","-86.5295135",39.16682,"405 e kirkwood ave, bloomington, in 47408, usa","Geocoded",NA,NA
"(Some G)","429 So. Fulton","Evansville","IN","(YC),(D),(G),(*)","Restaurant",1975,NA,"429 So. Fulton, Evansville, IN","-87.5808459",37.9769288,"429 s fulton ave, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main Street","Ft. Wayne","IN","(M)","Bars/Clubs",1975,NA,"536 Main Street, Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","226 W. Main St.","Ft. Wayne","IN","(YC),(S),(R),(*)","Restaurant,Bars/Clubs,Theatre",1975,NA,"226 W. Main St., Ft. Wayne, IN","-85.142439",41.080228,"226 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(go-go boys weekends)","20 N. Delaware","Indianapolis","IN","(WE),(*)","Bars/Clubs",1975,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1808 N. Central","Indianapolis","IN","(G),(D),(S),(*)","Bars/Clubs",1975,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1975,NA,"936 Virginia Ave., Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","341 N. Capitol","Indianapolis","IN","(*)","Baths",1975,NA,"341 N. Capitol, Indianapolis, IN","-86.1606445",39.7716165,"341 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"(Some G)","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1975,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"(weekends*)","1322 W. Washington","Indianapolis","IN","(HIP),(YC),(D),(WE),(*)","Bars/Clubs",1975,NA,"1322 W. Washington, Indianapolis, IN","-86.1852894",39.7677363,"1322 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","305 W. Washington","Indianapolis","IN","(YC),(E),(*)","Bars/Clubs",1975,NA,"305 W. Washington, Indianapolis, IN","-86.1638498",39.766935,"305 w washington st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","252 N. Capitol","Indianapolis","IN","(S),(D),(*)","Bars/Clubs",1975,NA,"252 N. Capitol, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"Stouffer's Indianapolis Inn","2820 N. Meridian ","Indianapolis","IN","(M)","Bars/Clubs",1975,NA,"2820 N. Meridian , Indianapolis, IN","-86.1573312",39.8076166,"corporate college and culinary arts training center, 2820 n meridian st, indianapolis, in 46208, usa","Geocoded",NA,NA
"(Afternoons)","117 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1975,NA,"117 N. Illinois, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","137 W. Washington","Indianapolis","IN","","Book Store",1975,NA,"137 W. Washington, Indianapolis, IN","-86.1609905",39.7665755,"137 w washington st, indianapolis, in 46204, usa","Geocoded",NA,NA
"'The Ruins'","1218 N. Pennsylvania","Indianapolis","IN","(R),(D),(YC),(*)","Restaurant,Bars/Clubs",1975,NA,"1218 N. Pennsylvania, Indianapolis, IN","-86.1560592",39.7837148,"1218 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"","127 S. Illinois","Indianapolis","IN","(M),(R)","Restaurant",1975,NA,"127 S. Illinois, Indianapolis, IN","-86.1598029",39.7648475,"127 s illinois st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(M)","Bars/Clubs",1975,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"(AH weekends)","2621 W. 16th St.","Indianapolis","IN","(R),(M),(C),(AH),(WE)","Restaurant",1975,NA,"2621 W. 16th St., Indianapolis, IN","-86.2047709",39.7876442,"2621 w 16th st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(D),(S),(*)","Bars/Clubs",1975,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"","247 Kilgore","Muncie","IN","","Bars/Clubs",1975,NA,"247 Kilgore, Muncie, IN","-85.3982715",40.1903556,"247 w kilgore ave, muncie, in 47305, usa","Geocoded",NA,NA
"","107 E. Main St.","Muncie","IN","(*)","Bars/Clubs",1975,NA,"107 E. Main St., Muncie, IN","-85.3861737",40.1934037,"107 e main st, muncie, in 47305, usa","Geocoded",NA,NA
"","411 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1975,NA,"411 E. Jefferson, South Bend, IN","-86.2445568",41.6750826,"411 e jefferson blvd, south bend, in 46617, usa","Geocoded",NA,NA
"(Some G)","1801 Wabash","Terre Haute","IN","(*),(G)","Bars/Clubs",1975,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"(Jack's) (Some B)","1430 Poplar","Terre Haute","IN","(M),(RT),(B),(*)","Bars/Clubs",1975,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","405 E. Kirkwood Ave.","Bloomington","IN","(M),(HIP),(YC),(*)","Bars/Clubs",1974,NA,"405 E. Kirkwood Ave., Bloomington, IN","-86.5295135",39.16682,"405 e kirkwood ave, bloomington, in 47408, usa","Geocoded",NA,NA
"(Some G)","429 S. Fulton","Evansville","IN","(YC),(D),(G),(*)","Bars/Clubs",1974,NA,"429 S. Fulton, Evansville, IN","-87.5808459",37.9769288,"429 s fulton ave, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","(M)","Bars/Clubs",1974,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","128 W. Barry","Ft. Wayne","IN","(M)","Hotels,Bars/Clubs",1974,NA,"128 W. Barry, Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(Some G)","2003 Maumee Ave.","Ft. Wayne","IN","(G)","Bars/Clubs",1974,NA,"2003 Maumee Ave., Ft. Wayne, IN","-85.1117508",41.075712,"2003 maumee ave, fort wayne, in 46803, usa","Geocoded",NA,NA
"","226 W. Main St.","Ft. Wayne","IN","(YC),(D),(R),(*)","Restaurant,Theatre,Bars/Clubs",1974,NA,"226 W. Main St., Ft. Wayne, IN","-85.142439",41.080228,"226 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(will be moving to new location)","532 Fayette St.","Hammond","IN","(*)","Baths",1974,NA,"532 Fayette St., Hammond, IN","-87.516259",41.616293,"532 fayette st, hammond, in 46320, usa","Geocoded",NA,NA
"(popular weekends with nude go go boys, but how long they will go go in Indianapolis is highly speculative)","20 N. Delaware","Indianapolis","IN","","Bars/Clubs",1974,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"('Peep Show)","5760 W. Washington","Indianapolis","IN","(M)","Theatre",1974,NA,"5760 W. Washington, Indianapolis, IN","-86.258954",39.75049,"5760 w washington st, indianapolis, in 46241, usa","Geocoded",NA,NA
"(TH-F-S)","1808 N. Central","Indianapolis","IN","(G),(D)","Bars/Clubs",1974,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1974,NA,"936 Virginia Ave., Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","341 N. Capitol","Indianapolis","IN","(*)","Bars/Clubs",1974,NA,"341 N. Capitol, Indianapolis, IN","-86.1606445",39.7716165,"341 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"(some G)","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1974,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"(weekends*)","1322 W. Washington","Indianapolis","IN","(HIP),(YC),(D),(WE),(*)","Bars/Clubs",1974,NA,"1322 W. Washington, Indianapolis, IN","-86.1852894",39.7677363,"1322 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","252 N. Capitol","Indianapolis","IN","(D),(S),(*)","Bars/Clubs",1974,NA,"252 N. Capitol, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"","5507 E. Washington","Indianapolis","IN","","Theatre",1974,NA,"5507 E. Washington, Indianapolis, IN","-86.0732741",39.7704533,"5507 e washington st, indianapolis, in 46219, usa","Geocoded",NA,NA
"(sometimes called 'The Pub' or 'The Horn')","3420 W. Washington","Indianapolis","IN","(YC),(D)","Bars/Clubs",1974,NA,"3420 W. Washington, Indianapolis, IN","-86.2164489",39.7634801,"3420 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"Stouffer's Indianapolis Inn","2820 N. Meridian","Indianapolis","IN","(M)","Bars/Clubs",1974,NA,"2820 N. Meridian, Indianapolis, IN","-86.1573312",39.8076166,"corporate college and culinary arts training center, 2820 n meridian st, indianapolis, in 46208, usa","Geocoded",NA,NA
"(afternoons)","117 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1974,NA,"117 N. Illinois, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","137 W. Washington","Indianapolis","IN","","Book Store",1974,NA,"137 W. Washington, Indianapolis, IN","-86.1609905",39.7665755,"137 w washington st, indianapolis, in 46204, usa","Geocoded",NA,NA
"'The Ruins'","1218 N. Pennsylvania","Indianapolis","IN","(R),(D),(*)","Restaurant",1974,NA,"1218 N. Pennsylvania, Indianapolis, IN","-86.1560592",39.7837148,"1218 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"(Lunch & cocktail hour only)","7 N. Meridian","Indianapolis","IN","(M),(PE),(R)","Restaurant",1974,NA,"7 N. Meridian, Indianapolis, IN","-86.1578708",39.7674066,"7 n meridian st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","127 S. Illinois","Indianapolis","IN","(M),(R)","Restaurant",1974,NA,"127 S. Illinois, Indianapolis, IN","-86.1598029",39.7648475,"127 s illinois st, indianapolis, in 46225, usa","Geocoded",NA,NA
"(friendly night crew but avoid 'closety' day bartender)","1517 N. Pennsylvania","Indianapolis","IN","","Bars/Clubs",1974,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"(after hours)","2621 W. 16th St.","Indianapolis","IN","(M),(R),(C),(AH)","Restaurant",1974,NA,"2621 W. 16th St., Indianapolis, IN","-86.2047709",39.7876442,"2621 w 16th st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","117 W Main","Muncie","IN","(D),(S),(*)","Bars/Clubs",1974,NA,"117 W Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"","247 Kilgore","Muncie","IN","","Bars/Clubs",1974,NA,"247 Kilgore, Muncie, IN","-85.3982715",40.1903556,"247 w kilgore ave, muncie, in 47305, usa","Geocoded",NA,NA
"","111 S. Walnut St.","Muncie","IN","(*)","Bars/Clubs",1974,NA,"111 S. Walnut St., Muncie, IN","-85.3867611",40.193267,"111 s walnut st, muncie, in 47305, usa","Geocoded",NA,NA
"","411 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1974,NA,"411 E. Jefferson, South Bend, IN","-86.2445568",41.6750826,"411 e jefferson blvd, south bend, in 46617, usa","Geocoded",NA,NA
"(Some G)","1801 Wabash","Terre Haute","IN","(*),(G)","Bars/Clubs",1974,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"(Jack's)","1430 Poplar","Terre Haute","IN","(M),(B),(RT),(*)","Bars/Clubs",1974,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","405 E. Kirkwood Ave.","Bloomington","IN","(M),(HIP),(YC),(*)","Bars/Clubs",1973,NA,"405 E. Kirkwood Ave., Bloomington, IN","-86.5295135",39.16682,"405 e kirkwood ave, bloomington, in 47408, usa","Geocoded",NA,NA
"(some (G))","429 S. Fulton St.","Evansville","IN","(YC),(D),(G),(*)","Bars/Clubs,Restaurant",1973,NA,"429 S. Fulton St., Evansville, IN","-87.5808459",37.9769288,"429 s fulton ave, evansville, in 47708, usa","Geocoded",NA,NA
"","536 Main St.","Ft. Wayne","IN","(M)","Bars/Clubs",1973,NA,"536 Main St., Ft. Wayne, IN","-85.14743",41.079291,"536 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","128 W. Barry","Ft. Wayne","IN","(M)","Hotels,Bars/Clubs",1973,NA,"128 W. Barry, Ft. Wayne, IN","-85.140827",41.0793945,"128 w berry st, fort wayne, in 46802, usa","Geocoded",NA,NA
"(some (G)-(R) upstairs)","226 W. Main St.","Ft. Wayne","IN","(YC),(D),(*),(G),(R)","Bars/Clubs,Restaurant,Theatre",1973,NA,"226 W. Main St., Ft. Wayne, IN","-85.142439",41.080228,"226 w main st, fort wayne, in 46802, usa","Geocoded",NA,NA
"","532 Fayette St.","Hammond","IN","","Baths",1973,NA,"532 Fayette St., Hammond, IN","-87.516259",41.616293,"532 fayette st, hammond, in 46320, usa","Geocoded",NA,NA
"","20 N. Delaware","Indianapolis","IN","(*)","Bars/Clubs",1973,NA,"20 N. Delaware, Indianapolis, IN","-86.1546977",39.7675873,"20 n delaware st, indianapolis, in 46204, usa","Geocoded",NA,NA
"((S) Thurs-Fri-Sat)","1808 N. Central","Indianapolis","IN","(G),(D),(S)","Bars/Clubs",1973,NA,"1808 N. Central, Indianapolis, IN","-86.149896",39.791268,"1808 central ave, indianapolis, in 46202, usa","Geocoded",NA,NA
"Bus Depot","936 Virginia Ave.","Indianapolis","IN","(M),(B),(RT)","Bars/Clubs",1973,NA,"936 Virginia Ave., Indianapolis, IN","-86.1418859",39.7543726,"936 virginia ave, indianapolis, in 46203, usa","Geocoded",NA,NA
"","508 S. Alabama","Indianapolis","IN","(G)","Bars/Clubs",1973,NA,"508 S. Alabama, Indianapolis, IN","-86.1535342",39.7598684,"508 s alabama st, indianapolis, in 46225, usa","Geocoded",NA,NA
"","1322 W. Washington","Indianapolis","IN","(HIP),(YC),(D),(*)","Bars/Clubs",1973,NA,"1322 W. Washington, Indianapolis, IN","-86.1852894",39.7677363,"1322 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","252 N. Capitol","Indianapolis","IN","(S),(*)","Bars/Clubs",1973,NA,"252 N. Capitol, Indianapolis, IN","-86.1616351",39.7707774,"252 n capitol ave, indianapolis, in 46204, usa","Geocoded",NA,NA
"(some-time called 'The Pub' or 'the Horn'","3420 W. Washington","Indianapolis","IN","(YC),(D),(*)","Bars/Clubs",1973,NA,"3420 W. Washington, Indianapolis, IN","-86.2164489",39.7634801,"3420 w washington st, indianapolis, in 46222, usa","Geocoded",NA,NA
"Stouffer's Indianapolis Inn","2820 N. Meridian","Indianapolis","IN","(M)","Bars/Clubs,Hotels",1973,NA,"2820 N. Meridian, Indianapolis, IN","-86.1573312",39.8076166,"corporate college and culinary arts training center, 2820 n meridian st, indianapolis, in 46208, usa","Geocoded",NA,NA
"","117 N. Illinois","Indianapolis","IN","(M),(RT)","Bars/Clubs",1973,NA,"117 N. Illinois, Indianapolis, IN","-86.1594024",39.7689557,"117 n illinois st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","137 W. Washington","Indianapolis","IN","","Book Store",1973,NA,"137 W. Washington, Indianapolis, IN","-86.1609905",39.7665755,"137 w washington st, indianapolis, in 46204, usa","Geocoded",NA,NA
"'The Ruins'","1202 N. Pennsylvania","Indianapolis","IN","(R)","Restaurant",1973,NA,"1202 N. Pennsylvania, Indianapolis, IN","-86.1560393",39.7834932,"1202 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"(lunch & cocktail hour only)","7 N. Meridian","Indianapolis","IN","(M),(PE),(R)","Restaurant",1973,NA,"7 N. Meridian, Indianapolis, IN","-86.1578708",39.7674066,"7 n meridian st, indianapolis, in 46204, usa","Geocoded",NA,NA
"","1517 N. Pennsylvania","Indianapolis","IN","(*)","Bars/Clubs",1973,NA,"1517 N. Pennsylvania, Indianapolis, IN","-86.1555027",39.7878746,"1517 n pennsylvania st, indianapolis, in 46202, usa","Geocoded",NA,NA
"(after hours)","2621 W. 16th St.","Indianapolis","IN","(M),(YC),(R),(C)","Restaurant",1973,NA,"2621 W. 16th St., Indianapolis, IN","-86.2047709",39.7876442,"2621 w 16th st, indianapolis, in 46222, usa","Geocoded",NA,NA
"","117 W. Main","Muncie","IN","(*)","Bars/Clubs",1973,NA,"117 W. Main, Muncie, IN","-85.3873712",40.1933946,"117 w main st, muncie, in 47305, usa","Geocoded",NA,NA
"","247 Kilgore","Muncie","IN","","Bars/Clubs",1973,NA,"247 Kilgore, Muncie, IN","-85.3982715",40.1903556,"247 w kilgore ave, muncie, in 47305, usa","Geocoded",NA,NA
"","411 E. Jefferson","South Bend","IN","(*)","Bars/Clubs",1973,NA,"411 E. Jefferson, South Bend, IN","-86.2445568",41.6750826,"411 e jefferson blvd, south bend, in 46617, usa","Geocoded",NA,NA
"","1801 Wabash","Terre Haute","IN","(M),(G)","Bars/Clubs",1973,NA,"1801 Wabash, Terre Haute, IN","-87.3893097",39.468985,"1801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","1430 Poplar","Terre Haute","IN","(B),(M),(RT)","Bars/Clubs",1973,NA,"1430 Poplar, Terre Haute, IN","-87.3943971",39.4631858,"1430 poplar st, terre haute, in 47807, usa","Geocoded",NA,NA
"","801 Wabash","Terre Haute","IN","(M)","",1973,NA,"801 Wabash, Terre Haute, IN","-87.4053724",39.466292,"801 wabash ave, terre haute, in 47807, usa","Geocoded",NA,NA
"","327 S. Woodlawn","Bloomington","IN","(M),(R),(C)","Restaurant",1972,NA,"327 S. Woodlawn, Bloomington, IN","-86.5226243",39.1634142,"327 s woodlawn ave, bloomington, in 47401, usa","Geocoded",NA,NA
"","223 W. 6th St.","Bloomington","IN","(M),(R),(C)","Restaurant",1972,NA,"223 W. 6th St., Bloomington, IN","-86.535925",39.1673552,"223 w 6th st, bloomington, in 47404, usa","Geocoded",NA,NA
