"description","streetaddress","city","state","amenityfeatures","type","Year","notes","full.address","lon","lat","geoAddress","status","title","unclear_address"
"","","Annapolis","MD","Cruisy Area","Cruisy Areas",1975,"",", MD",-76.492183,38.978445,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Annapolis","MD","Cruisy Area","Cruisy Areas",1974,"",", MD",-76.492183,38.978445,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Church Circle & Main","","Annapolis","MD","(M),(R),(HIP),(YC)","Restaurant",1978,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"Church Circle and Maine","","Annapolis","MD","(M),(HIP),(YC)","Bars/Clubs",1975,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"Church Circle & Main","","Annapolis","MD","(M),(R),(HIP),(YC)","Restaurant",1979,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"Church Circle and Main","","Annapolis","MD","(R),(M),(HIP),(YC)","Bars/Clubs",1976,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"Chirch Circle & Main","","Annapolis","MD","(R),(M),(HIP),(YC)","Restaurant",1977,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"Church Circle & Main","","Annapolis","MD","(M),(R),(HIP),(YC)","Bars/Clubs",1980,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"Church Circle & Main","","Annapolis","MD","(M),(HIP),(YC)","Bars/Clubs",1974,"",", MD",-76.492334,38.978339,"unclear_coded_by_hand","Found",NA,NA
"","","Annapolis","MD","Cruisy Area","Cruisy Areas",1973,"",", MD",-76.492183,38.978445,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"7th Ave. & 3rd St.","","Freeport","MD","(M)","Bars/Clubs",1980,"City designation likely a typo for ""Eastport""",", MD",-76.481318,38.972222,"unclear_coded_by_hand","Found",NA,NA
"7th Ave. & 3rd St.","","Freeport","MD","(M)","Bars/Clubs",1978,"City designation likely a typo for ""Eastport""",", MD",-76.481318,38.972222,"unclear_coded_by_hand","Found",NA,NA
"7th Ave. & 3rd St.","","Freeport","MD","(M)","Bars/Clubs",1979,"City designation likely a typo for ""Eastport""",", MD",-76.481318,38.972222,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1969,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1971,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1970,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1968,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holliday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1966,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1973,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(D)","Bars/Clubs,Hotels",1974,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Holiday & Fayette","","Baltimore","MD","(M),(RT)","Bars/Clubs,Hotels",1972,"",", MD",-76.610235,39.290469,"unclear_coded_by_hand","Found",NA,NA
"Broadway & E Sts.","","Baltimore","MD","(M),(R)","Bars/Clubs",1974,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Broadway & E Sts.","","Baltimore","MD","(M),(R)","Restaurant",1975,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Tel: 235-HELP","","Baltimore","MD","","Organizations",1979,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Tel: 235-HELP","","Baltimore","MD","","Organizations",1980,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1976,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1980,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1977,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1979,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1978,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"in Mt. Vernon Sq.","","Baltimore","MD","Cruisy Area","Cruisy Areas",1973,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"at Mt. Vernon Square","","Baltimore","MD","Cruisy Area","Cruisy Areas",1975,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"at Mt. Vernon Square","","Baltimore","MD","Cruisy Area","Cruisy Areas",1974,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"in Mt. Vernon Sq.","","Baltimore","MD","Cruisy Area","Cruisy Areas",1972,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"(caution)","","Baltimore","MD","Cruisy Area","Cruisy Areas",1976,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1977,"",", MD",-76.616487,39.297451,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(D),(*)","Bars/Clubs",1971,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(D),(*)","Bars/Clubs",1973,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(D)","Bars/Clubs",1974,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","","Bars/Clubs",1965,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(*)","Bars/Clubs",1966,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(D),(*)","Bars/Clubs",1970,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(*)","Bars/Clubs",1969,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(D)","Bars/Clubs",1975,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(D)","Bars/Clubs",1972,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Castle & Monument","Baltimore","MD","(*)","Bars/Clubs",1968,"","Castle & Monument, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Chase & Cathedral","Baltimore","MD","","Baths",1970,"","Chase & Cathedral, MD",-76.61799,39.302309,"unclear_coded_by_hand","Found",NA,NA
"","Gay & Forrest","Baltimore","MD","(G),(RT)","Bars/Clubs",1965,"","Gay & Forrest, MD",-76.605109,39.296502,"unclear_coded_by_hand","Found",NA,NA
"","Gay & Forrest","Baltimore","MD","(G),(RT)","Bars/Clubs",1966,"","Gay & Forrest, MD",-76.605109,39.296502,"unclear_coded_by_hand","Found",NA,NA
"","Gay & Forrest Sts.","Baltimore","MD","(G),(RT)","Bars/Clubs",1968,"","Gay & Forrest Sts., MD",-76.605109,39.296502,"unclear_coded_by_hand","Found",NA,NA
"(Theatre)","Howard & North Ave.","Baltimore","MD","(P),(PT),(*),(BYOB)","Theatre",1978,"","Howard & North Ave., MD",-76.619301,39.310982,"unclear_coded_by_hand","Found",NA,NA
"","1105 Cathedral","Baltimore","MD","(*)","Baths",1972,"","1105 Cathedral, MD",-76.617758,39.302556,"unclear_coded_by_hand","Found",NA,NA
"Lord Baltmore Hotel","","Baltimore","MD","(M),(PE)","Bars/Clubs,Hotels",1965,"",", MD",-76.616314,39.289639,"unclear_coded_by_hand","Found",NA,NA
"","Park & Reid Sts.","Baltimore","MD","","Bars/Clubs",1974,"","Park & Reid Sts., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Best days)","Park & Reid Sts.","Baltimore","MD","(M)","Bars/Clubs",1977,"","Park & Reid Sts., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","Park & Reid Sts.","Baltimore","MD","(*)","Bars/Clubs",1975,"","Park & Reid Sts., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Disco)","Park & Reid Sts.","Baltimore","MD","(M),(D)","Bars/Clubs",1980,"","Park & Reid Sts., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Water is an alley bet. Redwood & Lombard)","Water & Light","Baltimore","MD","(D),(RT),(*)","Bars/Clubs",1970,"","Water & Light, MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"(Water is an alley bet. Redwood & Lombard)","Water & Light","Baltimore","MD","(P),(D),(*)","Bars/Clubs",1973,"","Water & Light, MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"(Water is an alley bet. Redwood & Lombard","Water & Light","Baltimore","MD","(P),(D),(*)","Bars/Clubs",1972,"","Water & Light, MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"(Water is an alley bet. Redwood & Lombard)","","Baltimore","MD","(D),(RT),(*)","Bars/Clubs",1971,"",", MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"","Water & Light Sts.","Baltimore","MD","","Bars/Clubs",1966,"","Water & Light Sts., MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"(Water is an alley bet. Redwood & Lombard)","Water & Light Sts","Baltimore","MD","(RT),(*)","Bars/Clubs",1969,"","Water & Light Sts, MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"(Water is an alley between Redwood & Lombard)","Water & Light Sts","Baltimore","MD","(*)","Bars/Clubs",1968,"","Water & Light Sts, MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"(Water is an alley betw. Redwood & Lombard)","Water & Light","Baltimore","MD","(P),(D)","Bars/Clubs",1974,"","Water & Light, MD",-76.613666,39.288071,"unclear_coded_by_hand","Found",NA,NA
"","Pratt & Light","Baltimore","MD","(M),(RT),(SM)","Bars/Clubs",1970,"","Pratt & Light, MD",-76.612124,39.28659,"unclear_coded_by_hand","Found",NA,NA
"","Pratt & Light","Baltimore","MD","(M),(RT),(SM)","Bars/Clubs",1969,"","Pratt & Light, MD",-76.612124,39.28659,"unclear_coded_by_hand","Found",NA,NA
"(The Flam)","Lombard & Eutaw","Baltimore","MD","(G)","Bars/Clubs",1969,"","Lombard & Eutaw, MD",-76.620811,39.287523,"unclear_coded_by_hand","Found",NA,NA
"(Some G)","Thames Street","Baltimore","MD","(M),(YC),(G)","Bars/Clubs",1977,"","Thames Street, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","Boston & Aliceanna","Baltimore","MD","","Bars/Clubs",1974,"","Boston & Aliceanna, MD",-76.585761,39.283861,"unclear_coded_by_hand","Found",NA,NA
"(Unisex) ($3 min. at front door, or enter free from 'Body Shop'. Far out! Don't miss it!)","Charles & Eager Sts.","Baltimore","MD","(M),(HIP),(YC),(D),(R),(*)","Restaurant,Bars/Clubs",1974,"","Charles & Eager Sts., MD",-76.61589,39.301007,"unclear_coded_by_hand","Found",NA,NA
"(Unisex) (Far Out! Don't miss it. Enter thry Body Shop)","Charles and Eager Sts.","Baltimore","MD","(HIP),(YC),(D),(*)","Bars/Clubs",1975,"","Charles and Eager Sts., MD",-76.61589,39.301007,"unclear_coded_by_hand","Found",NA,NA
"(Sauna & Massage) 467-6565","","Baltimore","MD","","Baths",1980,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Sauna & massage) 267-6565","","Baltimore","MD","","Baths",1979,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Sauna & massage- 467-6565","","Baltimore","MD","","Baths",1978,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","Monument & Castle","Baltimore","MD","","Bars/Clubs",1977,"","Monument & Castle, MD",-76.588694,39.298601,"unclear_coded_by_hand","Found",NA,NA
"","Broadway & Thames","Baltimore","MD","(HIP),(M),(YC)","Bars/Clubs",1974,"","Broadway & Thames, MD",-76.592877,39.281831,"unclear_coded_by_hand","Found",NA,NA
"","Broadway & Thames","Baltimore","MD","(HIP),(M),(YC)","Bars/Clubs",1976,"","Broadway & Thames, MD",-76.592877,39.281831,"unclear_coded_by_hand","Found",NA,NA
"","Broadway and Thames","Baltimore","MD","(HIP),(M),(YC)","Bars/Clubs",1975,"","Broadway and Thames, MD",-76.592877,39.281831,"unclear_coded_by_hand","Found",NA,NA
"","Broadway & Thames","Baltimore","MD","(HIP),(M),(YC)","Bars/Clubs",1977,"","Broadway & Thames, MD",-76.592877,39.281831,"unclear_coded_by_hand","Found",NA,NA
"","Broadway & Thames","Baltimore","MD","(M),(HIP),(YC)","Bars/Clubs",1973,"","Broadway & Thames, MD",-76.592877,39.281831,"unclear_coded_by_hand","Found",NA,NA
"","Franklin & Paca","Baltimore","MD","(B)","Bars/Clubs",1972,"","Franklin & Paca, MD",-76.62264,39.294836,"unclear_coded_by_hand","Found",NA,NA
"","Franklin & Paca","Baltimore","MD","","Bars/Clubs",1971,"","Franklin & Paca, MD",-76.62264,39.294836,"unclear_coded_by_hand","Found",NA,NA
"(""Drags"")","1700 block on S. Charles","Baltimore","MD","(S),(RT)","Bars/Clubs",1977,"","1700 block on S. Charles, MD",-76.613937,39.270319,"unclear_coded_by_hand","Found",NA,NA
"Lord Baltimore Hotel","","Baltimore","MD","(M),(PE)","Bars/Clubs,Hotels",1966,"",", MD",-76.616314,39.289639,"unclear_coded_by_hand","Found",NA,NA
"(artsy)","Tyson & Mulberry","Baltimore","MD","(M)","Bars/Clubs",1966,"","Tyson & Mulberry, MD",-76.619027,39.29497,"unclear_coded_by_hand","Found",NA,NA
"","Tyson & Mulberry","Baltimore","MD","(M)","Bars/Clubs",1965,"","Tyson & Mulberry, MD",-76.619027,39.29497,"unclear_coded_by_hand","Found",NA,NA
"(arty)","Tyson & Mulberry","Baltimore","MD","(M)","Bars/Clubs",1968,"","Tyson & Mulberry, MD",-76.619027,39.29497,"unclear_coded_by_hand","Found",NA,NA
"1400 blk Maryland Ave.","","Baltimore","MD","(YC),(*)","Bars/Clubs",1970,"",", MD",-76.617542,39.305375,"unclear_coded_by_hand","Found",NA,NA
"'Meat Rack'","","Baltimore","MD","Cruisy Area,(AYOR)","Cruisy Areas",1978,"",", MD",-76.613833,39.299319,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"'Meat Rack'","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1979,"",", MD",-76.613833,39.299319,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"'Meat Rack'","","Baltimore","MD","Cruisy Area,(AYOR)","Cruisy Areas",1980,"",", MD",-76.613833,39.299319,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(Sign says Nelson Baker's)","Maryland & Lafayette","Baltimore","MD","","Bars/Clubs",1968,"","Maryland & Lafayette, MD",-76.617832,39.309747,"unclear_coded_by_hand","Found",NA,NA
"","Maryland & LaFayette","Baltimore","MD","","Bars/Clubs",1969,"","Maryland & LaFayette, MD",-76.617832,39.309747,"unclear_coded_by_hand","Found",NA,NA
"Inquire Locally","","Baltimore","MD","(M),(HIP),(YC)","Bars/Clubs",1974,"",", MD",-76.62162,39.343026,"unclear_coded_by_hand","Found",NA,NA
"","Center, bet. Charles & St. Paul","Baltimore","MD","(M),(HIP),(YC)","Bars/Clubs",1975,"","Center, bet. Charles & St. Paul, MD",-76.62162,39.343026,"unclear_coded_by_hand","Found",NA,NA
"","29th & Howard","Baltimore","MD","(M),(R),(C),(AH)","Restaurant",1976,"","29th & Howard, MD",-76.620074,39.323093,"unclear_coded_by_hand","Found",NA,NA
"","29th & Howard","Baltimore","MD","(M),(R),(C),(AH)","Bars/Clubs,Restaurant",1980,"","29th & Howard, MD",-76.620074,39.323093,"unclear_coded_by_hand","Found",NA,NA
"","29th & Howard","Baltimore","MD","(M),(AYOR),(C),(AH)","Restaurant",1977,"","29th & Howard, MD",-76.620074,39.323093,"unclear_coded_by_hand","Found",NA,NA
"","29th & Howard","Baltimore","MD","(M),(R),(C),(AH)","Restaurant",1975,"","29th & Howard, MD",-76.620074,39.323093,"unclear_coded_by_hand","Found",NA,NA
"","29th & Howard","Baltimore","MD","(M),(R),(C),(AH)","Restaurant",1979,"","29th & Howard, MD",-76.620074,39.323093,"unclear_coded_by_hand","Found",NA,NA
"","29th & Howard","Baltimore","MD","(M),(R),(C),(AH)","Restaurant",1978,"","29th & Howard, MD",-76.620074,39.323093,"unclear_coded_by_hand","Found",NA,NA
"","Paca near Saratoga","Baltimore","MD","(B)","Bars/Clubs",1972,"","Paca near Saratoga, MD",-76.622497,39.292775,"unclear_coded_by_hand","Found",NA,NA
"","Paca near Saratoga","Baltimore","MD","(B)","Bars/Clubs",1973,"","Paca near Saratoga, MD",-76.622497,39.292775,"unclear_coded_by_hand","Found",NA,NA
"","N. of Monument Square","Baltimore","MD","Cruisy Area","Cruisy Areas",1979,"","N. of Monument Square, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","N. of Monument Square","Baltimore","MD","Cruisy Area","Cruisy Areas",1978,"","N. of Monument Square, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","N. of Monument Square","Baltimore","MD","Cruisy Area","Cruisy Areas",1980,"","N. of Monument Square, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","N. of Monument Square","Baltimore","MD","Cruisy Area","Cruisy Areas",1976,"","N. of Monument Square, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","N. of Monument St.","Baltimore","MD","Cruisy Area","Cruisy Areas",1975,"","N. of Monument St., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","N. of Monument St.","Baltimore","MD","Cruisy Area","Cruisy Areas",1974,"","N. of Monument St., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","N. of Monument St.","Baltimore","MD","Cruisy Area","Cruisy Areas",1973,"","N. of Monument St., MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","North of Monument Square","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1977,"","North of Monument Square, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(HOT)","at Eastern Ave.","Baltimore","MD","Cruisy Area,(RT),(HOT)","Cruisy Areas",1976,"","at Eastern Ave., MD",-76.579999,39.286191,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","at Eastern Ave.","Baltimore","MD","Cruisy Area,(RT),(HOT)","Cruisy Areas",1978,"","at Eastern Ave., MD",-76.579999,39.286191,"unclear_coded_by_hand","Found",NA,NA
"at Eastern Ave.","at Eastern Ave.","Baltimore","MD","(RT),Cruisy Area","Cruisy Areas",1980,"","at Eastern Ave., MD",-76.579999,39.286191,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","at Eastern Ave.","Baltimore","MD","Cruisy Area,(RT),(HOT)","Cruisy Areas",1977,"","at Eastern Ave., MD",-76.579999,39.286191,"unclear_coded_by_hand","Found",NA,NA
"at Eastern Ave.","at Eastern Ave.","Baltimore","MD","Cruisy Area","Cruisy Areas",1975,"","at Eastern Ave., MD",-76.579999,39.286191,"unclear_coded_by_hand","Found",NA,NA
"(HOT)","at Eastern Ave.","Baltimore","MD","Cruisy Area,(RT),(HOT)","Cruisy Areas",1979,"","at Eastern Ave., MD",-76.579999,39.286191,"unclear_coded_by_hand","Found",NA,NA
"","Broadway and Bond","Baltimore","MD","(G)","Bars/Clubs",1975,"","Broadway and Bond, MD",-76.594526,39.28552,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","Broadway & Bond","Baltimore","MD","(G)","Bars/Clubs",1974,"","Broadway & Bond, MD",-76.594526,39.28552,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Baltimore","MD","(G)","Bars/Clubs",1969,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","So. Broadway","Baltimore","MD","(G)","Bars/Clubs",1978,"","So. Broadway, MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(See Gallery)","","Baltimore","MD","(SM)","Bars/Clubs",1976,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"Tel: 235-STU'S","","Baltimore","MD","","Business",1979,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"(By appt.) Tel: 235-7887","","Baltimore","MD","","Business",1978,"",", MD",-76.612189,39.290385,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","Hanover & Ostend","Baltimore","MD","","Bars/Clubs",1980,"","Hanover & Ostend, MD",-76.615405,39.274695,"unclear_coded_by_hand","Found",NA,NA
"(can enter thru back of Leon's also)","Chase & Park","Baltimore","MD","(YC),(*)","Bars/Clubs",1973,"","Chase & Park, MD",-76.618768,39.302232,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1971,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1972,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1969,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","Howard & Franklin","Baltimore","MD","(M),(R),(C)","Restaurant",1973,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"Howard & Franklin","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1966,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"Howard & Franklin","Howard & Franklin","Baltimore","MD","(C)","Restaurant",1968,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","Howard & Franklin","Baltimore","MD","(M),(R),(C)","Restaurant",1974,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"(after hours)","Howard & Franklin","Baltimore","MD","","Restaurant",1970,"","Howard & Franklin, MD",-76.619773,39.29494,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area,(AYOR)","Cruisy Areas",1978,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1979,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area,(AYOR)","Cruisy Areas",1977,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","(AYOR),Cruisy Area","Cruisy Areas",1980,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1975,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1974,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"(caution)","","Baltimore","MD","Cruisy Area","Cruisy Areas",1976,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Baltimore","MD","Cruisy Area","Cruisy Areas",1973,"Wyman Park (neighborhood). General Google Coordinates Used.",", MD",-76.627553,39.33087,"unclear_coded_by_hand","Found",NA,NA
"","","Burtonsville","MD","Cruisy Area","Cruisy Areas",1980,"",", MD",-76.932475,39.111219,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Burtonsville","MD","Cruisy Area","Cruisy Areas",1979,"",", MD",-76.932475,39.111219,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Burtonsville","MD","Cruisy Area","Cruisy Areas",1978,"",", MD",-76.932475,39.111219,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","College Park","MD","Cruisy Area","Cruisy Areas",1979,"",", MD",-76.942554,38.986918,"unclear_coded_by_hand","Found",NA,NA
"","","College Park","MD","Cruisy Area","Cruisy Areas",1980,"",", MD",-76.942554,38.986918,"unclear_coded_by_hand","Found",NA,NA
"","","College Park","MD","Cruisy Area","Cruisy Areas",1978,"",", MD",-76.942554,38.986918,"unclear_coded_by_hand","Found",NA,NA
"Baltimore & Green Sts.","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1979,"",", MD",-78.764581,39.650838,"unclear_coded_by_hand","Found",NA,NA
"Baltimore & Green Sts.","","Cumberland","MD","(M),(H),(R)","Hotels,Restaurant",1976,"",", MD",-78.764581,39.650838,"unclear_coded_by_hand","Found",NA,NA
"Baltimore & green Sts.","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1978,"",", MD",-78.764581,39.650838,"unclear_coded_by_hand","Found",NA,NA
"Baltimore and Green Streets","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1977,"",", MD",-78.764581,39.650838,"unclear_coded_by_hand","Found",NA,NA
"Baltimore & Green Sts.","","Cumberland","MD","(M),(H),(R)","Restaurant,Hotels",1980,"",", MD",-78.764581,39.650838,"unclear_coded_by_hand","Found",NA,NA
"nr. Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1979,"",", MD",-78.762518,39.652865,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"nr. Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1978,"",", MD",-78.762518,39.652865,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"nr. Holiday Inn","","Cumberland","MD","Cruisy Area","Cruisy Areas",1980,"",", MD",-78.762518,39.652865,"unclear_coded_by_hand","General Coordinates Used",NA,NA
"","","Cumberland","MD","Cruisy Area","Cruisy Areas",1976,"",", MD",-78.762518,39.652865,"unclear_coded_by_hand","General Coordinates Used",NA,NA
